time,eco2,TVOC,pm10_env,pm10_standard,pm25_env,pm25_standard,pm100_env,pm100_standard,tem,CO2,hum_in,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
07/06/2021 03:00,12785.9,2204.2,9.7,9.7,13.5,13.5,13.7,13.7,29.41,2410.5,58.32,84.938,63,56.5 °F,80,SSW,0.2,0.2 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:05,12822.6,2200.6,10,8,12.4,12.4,12.7,13.9,29.46,2436,58.33,85.028,62.9,56.3 °F,79,SW,0.6,0.6 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:10,12896.5,2208.6,10.2,8.2,13.6,13.6,14.1,14.1,29.42,2456.8,58.3,84.956,63.1,56.2 °F,79,SSW,1.8,1.8 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:15,12927,2213.7,9.7,9.7,13.8,13.8,14,14,29.41,2492.8,58.37,84.938,63.5,56.5 °F,78,SSW,2.1,2.1 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:20,13013.2,2221.6,9.7,9.7,13.6,13.6,14.1,14.1,29.4,2514.9,58.43,84.92,63.4,56.7 °F,79,SSW,1.5,1.5 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:25,13047.5,2228.7,8.8,6.1,13.2,13.2,13.6,13.6,29.4,2535,58.49,84.92,63.1,56.4 °F,79,South,1.4,1.4 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:30,13429.1,2274.7,9.1,8.4,12.9,12.9,13,13,29.4,2547.6,58.53,84.92,62.8,56.3 °F,80,South,0.6,0.6 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:35,13301.1,2254.3,8.7,8.7,12.4,12.4,12.6,12.6,29.4,2554.3,58.58,84.92,62.7,56.3 °F,80,SW,1.6,1.6 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:40,13265.1,2244.7,8.6,8.6,12.7,12.7,12.8,12.8,29.38,2568.7,58.56,84.884,62.7,56.4 °F,80,SW,1.3,1.3 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:45,13056.7,2235.9,8.7,8.7,11.9,11.9,12.1,12.1,29.34,2576,58.61,84.812,62.6,56.6 °F,81,SW,0.9,0.9 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:50,13017.1,2217.8,7,4.7,10.8,9.8,10.9,10.9,29.31,2565.5,58.8,84.758,62.4,56.2 °F,81,SW,1.1,1.1 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 03:55,12858.2,2223.4,8,8,11.4,11.4,11.7,11.7,29.3,2575.3,58.81,84.74,62.3,56.3 °F,81,SW,0.3,0.3 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 04:00,12985.9,2219.5,8.3,8.3,11.8,11.8,12.3,12.3,29.31,2583.8,58.81,84.758,62.2,56.3 °F,81,SW,0.5,0.5 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 04:05,13028.6,2242.2,9,5.7,11.8,10.6,12.3,12.3,29.3,2595.9,58.9,84.74,62.2,56.3 °F,81,SW,1,1.0 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 04:10,12970,2224.1,8.7,8.7,11.9,11.9,11.9,11.9,29.28,2604.1,58.98,84.704,62.3,56.4 °F,81,SW,0.7,0.7 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 04:15,12969.7,2223.4,7.8,7.8,10.5,10.5,10.5,10.5,29.28,2610.2,59.12,84.704,62.2,56.3 °F,81,SW,1.7,1.7 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 04:20,12950.8,2224.4,7.5,7.5,11.5,11.5,11.5,11.5,29.26,2622.2,59.22,84.668,62.2,56.2 °F,81,SSW,1.7,1.7 mph,30.35 in,0.00 in,0.00 in,0,0 w/m²
07/06/2021 04:25,12898.7,2223,8,8,11.1,11.1,11.4,11.4,29.21,2636.6,59.32,84.578,62.2,55.7 °F,80,South,2.1,2.1 mph,30.36 in,0.00 in,0.00 in,0,0.6 w/m²
07/06/2021 04:30,12841.8,2000.5,7.8,6.2,9.8,10.9,10.6,11.7,29.2,2650.3,59.43,84.56,62.3,55.8 °F,80,South,1.1,1.1 mph,30.36 in,0.00 in,0.00 in,0,0.9 w/m²
07/06/2021 04:35,12812.6,2227.2,7.9,7.9,10.9,10.9,11.5,11.5,29.2,2658.3,59.65,84.56,62.2,55.7 °F,80,South,1.6,1.6 mph,30.35 in,0.00 in,0.00 in,0,1.6 w/m²
07/06/2021 04:40,12822.4,2220.7,7.8,5.4,10.6,10.6,10.7,10.7,29.2,2662.6,60.03,84.56,62.2,55.8 °F,80,South,1.6,1.6 mph,30.35 in,0.00 in,0.00 in,0,2.3 w/m²
07/06/2021 04:45,12739.4,2214.9,7.4,7.4,10.6,10.6,10.6,10.6,29.2,2667.7,60.28,84.56,62.2,56.3 °F,81,South,1.9,1.9 mph,30.35 in,0.00 in,0.00 in,0,3.2 w/m²
07/06/2021 04:50,12688.3,2216.4,7.6,7.6,10.3,10.3,10.5,10.5,29.2,2681.4,60.42,84.56,62,56.1 °F,81,SSE,1.7,1.7 mph,30.35 in,0.00 in,0.00 in,0,4.4 w/m²
07/06/2021 04:55,12653.2,2214.9,7,4.3,10.4,11.3,11.6,11.6,29.2,2693.2,60.53,84.56,62,56.1 °F,81,SSE,1.8,1.8 mph,30.35 in,0.00 in,0.00 in,0,5.6 w/m²
07/06/2021 05:00,12633.1,2204.8,6.9,6.9,9.1,9.1,9.7,9.7,29.2,2697.6,60.76,84.56,62,56.1 °F,81,SSE,2.3,2.3 mph,30.35 in,0.00 in,0.00 in,0,7.5 w/m²
07/06/2021 05:05,12588.4,2206.9,6.9,6.9,9.7,9.7,9.9,9.9,29.2,2712.1,60.9,84.56,62,56.1 °F,81,South,2.1,2.1 mph,30.35 in,0.00 in,0.00 in,0,9.5 w/m²
07/06/2021 05:10,12550.2,2212.8,7.1,7.1,9.2,9.2,9.4,9.4,29.2,2719.7,61.04,84.56,61.9,56.1 °F,81,South,0.3,0.3 mph,30.35 in,0.00 in,0.00 in,0,11.4 w/m²
07/06/2021 05:15,12518.1,2212.6,6.5,6.5,9,9,9.4,9.4,29.2,2729,61.18,84.56,61.8,56.1 °F,82,South,1.3,1.3 mph,30.35 in,0.00 in,0.00 in,0,14.2 w/m²
07/06/2021 05:20,12554.8,2216.1,7.4,4.5,9.5,9.5,9.7,9.7,29.2,2740.6,61.35,84.56,61.8,56.1 °F,82,South,1.3,1.3 mph,30.35 in,0.00 in,0.00 in,0,16.4 w/m²
07/06/2021 05:25,12509.5,2209.5,7,7,9.3,9.3,9.3,9.3,29.2,2758.1,61.4,84.56,61.7,56.4 °F,83,South,1.4,1.4 mph,30.34 in,0.00 in,0.00 in,0,19.3 w/m²
07/06/2021 05:30,12421.1,2205.7,7.1,7.1,9.4,9.4,9.8,9.8,29.2,2770.2,61.48,84.56,61.7,56.1 °F,82,South,1.8,1.8 mph,30.34 in,0.00 in,0.00 in,0,23.5 w/m²
07/06/2021 05:35,12354.2,2191.2,6.6,6.6,8.6,8.6,8.6,8.6,29.2,2781.9,61.6,84.56,61.8,56.1 °F,82,SSE,2.1,2.1 mph,30.34 in,0.00 in,0.00 in,0,27.6 w/m²
07/06/2021 05:40,12347.1,2190,6.8,6.3,9,9,9,8.2,29.19,2798.1,61.6,84.542,62.2,56.3 °F,81,SSE,1.7,1.7 mph,30.34 in,0.00 in,0.00 in,0,31.4 w/m²
07/06/2021 05:45,12289.8,2182.9,6.5,4.6,8.9,8.9,8.9,8.9,29.19,2808.4,61.55,84.542,62.5,56.2 °F,81,South,1.9,1.9 mph,30.35 in,0.00 in,0.00 in,0,34.3 w/m²
07/06/2021 05:50,12576.9,2224.8,7,7,9.5,9.5,9.5,9.5,29.18,2822.6,61.63,84.524,62.4,56.3 °F,81,South,0.4,0.4 mph,30.35 in,0.00 in,0.00 in,0,37.8 w/m²
07/06/2021 05:55,12530.1,2215,6.2,3.6,8.9,8.1,8.9,8.9,29.12,2836.3,61.68,84.416,62.6,56.2 °F,80,South,0.9,0.9 mph,30.35 in,0.00 in,0.00 in,0,41.6 w/m²
07/06/2021 06:00,12473.1,2197.4,6.1,6.1,9,9,9.2,9.2,29.11,2851.3,61.61,84.398,61.8,56.0 °F,82,SW,2.3,2.3 mph,30.35 in,0.00 in,0.00 in,0,44.7 w/m²
07/06/2021 06:05,12206,2174.7,6.5,6.5,9.3,9.3,9.3,9.3,29.11,2835.9,61.5,84.398,61.5,55.7 °F,82,WSW,2.1,2.1 mph,30.35 in,0.00 in,0.00 in,0,49.2 w/m²
07/06/2021 06:10,12016.1,2150.8,6.5,6.5,9.1,9.1,9.1,9.1,29.13,2814.8,61.37,84.434,61.7,55.9 °F,81,WSW,1.1,1.1 mph,30.35 in,0.00 in,0.00 in,0,52 w/m²
07/06/2021 06:15,11796.2,2128.7,6,6,8.4,8.4,8.8,8.8,29.11,2795.3,61.24,84.398,62.2,55.4 °F,79,SW,0.3,0.3 mph,30.36 in,0.00 in,0.00 in,0,56.7 w/m²
07/06/2021 06:20,11531.5,2099.6,6,6,8.3,8.3,8.4,8.4,29.1,2768.8,61.14,84.38,62.9,56.1 °F,79,SW,1.2,1.2 mph,30.36 in,0.00 in,0.00 in,0,62.1 w/m²
07/06/2021 06:25,11415.3,2073.8,6.1,6.1,8.2,8.2,8.2,8.2,29.1,2747.5,61.1,84.38,62.3,55.5 °F,79,SW,0.8,0.8 mph,30.36 in,0.00 in,0.00 in,1,69.4 w/m²
07/06/2021 06:30,11399.4,2073.7,5.9,4.8,7.7,7.7,7.8,7.8,29.1,2746.7,61.2,84.38,62.9,55.6 °F,77,SW,0.9,0.9 mph,30.36 in,0.00 in,0.00 in,1,77.3 w/m²
07/06/2021 06:35,11313.2,2068.8,5.5,3.6,8.7,8.7,8.7,8.7,29.1,2755.6,61.2,84.38,63.2,55.8 °F,77,WSW,1.7,1.7 mph,30.36 in,0.00 in,0.00 in,1,84.4 w/m²
07/06/2021 06:40,11236.9,2049.8,6,6,8,8,8,8,29.11,2757.9,61.21,84.398,62.3,55.6 °F,79,SW,2,2.0 mph,30.36 in,0.00 in,0.00 in,1,95.3 w/m²
07/06/2021 06:45,11087.2,1846.4,6.2,3.7,8.2,8.2,8.3,8.3,29.1,2754.6,61.11,84.38,62.6,55.5 °F,78,SW,1.4,1.4 mph,30.35 in,0.00 in,0.00 in,1,111.1 w/m²
07/06/2021 06:50,11030.8,2037.3,5.7,5.7,8,8,8,8,29.1,2762.5,61.18,84.38,63.2,55.8 °F,77,SW,1.5,1.5 mph,30.35 in,0.00 in,0.00 in,1,127 w/m²
07/06/2021 06:55,10922.5,2026.1,5.3,5.3,7.3,7.3,7.3,7.3,29.1,2765.6,61.1,84.38,64,55.3 °F,74,SSW,0.9,0.9 mph,30.35 in,0.00 in,0.00 in,1,131.9 w/m²
