time,CO2,temp,hum_in,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
26/06/2021 01:55,2005,27.8,60.9,82.04,58.1,55.0 °F,89,NE,3.1,3.2 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:00,2014.8,27.8,60.92,82.04,58.1,55.0 °F,89,NE,2,2.0 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:05,2020.7,27.79,60.94,82.022,58.1,55.0 °F,89,NE,1.4,1.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:10,2029.2,27.8,60.97,82.04,58.2,55.0 °F,89,NE,2.5,2.6 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:15,2034.3,27.78,60.97,82.004,58.2,55.0 °F,89,NNE,2.7,2.8 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:20,2037.6,27.8,61,82.04,58.2,55.0 °F,89,NNE,2.2,2.3 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:25,2048.6,27.8,61,82.04,58.2,55.0 °F,89,NNE,3.3,3.5 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:30,2058.3,27.78,61.01,82.004,58.4,55.2 °F,89,NNE,3.7,4.0 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:35,2058.1,27.8,61.03,82.04,58.4,55.2 °F,89,NNE,4.2,4.5 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:40,2003.4,27.79,60.94,82.022,58.3,55.1 °F,89,NNE,4.4,4.7 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:45,1974.8,27.8,61,82.04,58.2,55.0 °F,89,NE,3.2,3.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:50,1990.9,27.8,61.15,82.04,58.3,55.1 °F,89,NNE,3.4,3.6 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 02:55,2010.9,27.79,61.31,82.022,58.2,55.0 °F,89,NNE,3.5,3.7 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:00,2034.6,27.79,61.51,82.022,58.2,55.0 °F,89,NE,2.4,2.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:05,2043,27.8,61.56,82.04,58.2,55.0 °F,89,NE,4.8,5.1 mph,30.12 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:10,2029.9,27.8,61.58,82.04,58.2,55.0 °F,89,NE,3.3,3.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:15,2032.8,27.75,61.51,81.95,58.2,55.0 °F,89,NNE,3.8,4.1 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:20,2044.2,27.7,61.54,81.86,58.2,55.0 °F,89,NNE,3.1,3.3 mph,30.14 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:25,2060.2,27.7,61.64,81.86,58.2,55.0 °F,89,NE,2.1,2.2 mph,30.14 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:30,2072.4,27.7,61.7,81.86,58.2,55.0 °F,89,NE,2.4,2.5 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:35,2082.6,27.7,61.65,81.86,58.2,55.0 °F,89,NNE,4.1,4.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:40,2087.3,27.69,61.68,81.842,58.1,55.0 °F,89,North,3.1,3.3 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:45,2111.2,27.66,61.91,81.788,58.1,55.0 °F,89,NNE,3.4,3.6 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:50,2136.4,27.63,61.97,81.734,58,55.2 °F,90,NE,2.8,3.0 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 03:55,2168,27.61,62.03,81.698,57.9,54.9 °F,89,NE,1.2,1.2 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 04:00,2185.7,27.61,62.18,81.698,58.1,55.2 °F,90,NNE,3.3,3.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 04:05,2178.2,27.59,62.29,81.662,58.1,55.2 °F,89,NNE,2.9,3.0 mph,30.14 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 04:10,2176.9,27.6,62.3,81.68,58.1,55.2 °F,90,NNE,2.7,2.8 mph,30.14 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 04:15,2187.7,27.6,62.3,81.68,58.1,55.4 °F,90,NNE,2.4,2.4 mph,30.13 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 04:20,2204.1,27.59,62.38,81.662,58.1,55.4 °F,90,NNE,2.9,3.0 mph,30.14 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 04:25,2223.4,27.54,62.45,81.572,58.1,55.4 °F,90,NNE,1.7,1.7 mph,30.14 in,0.00 in,0.00 in,0,0 w/m²
26/06/2021 04:30,2228.4,27.54,62.48,81.572,58.2,55.4 °F,90,NNE,2.5,2.5 mph,30.14 in,0.00 in,0.00 in,0,0.3 w/m²
26/06/2021 04:35,2241,27.53,62.51,81.554,58.1,55.4 °F,90,NNE,1.9,2.0 mph,30.14 in,0.00 in,0.00 in,0,0.6 w/m²
26/06/2021 04:40,2256.9,27.5,62.56,81.5,58.1,55.4 °F,90,NNE,2.8,2.9 mph,30.14 in,0.00 in,0.00 in,0,1.3 w/m²
26/06/2021 04:45,2268.7,27.5,62.62,81.5,58.1,55.4 °F,90,NE,2.2,2.2 mph,30.13 in,0.00 in,0.00 in,0,1.8 w/m²
26/06/2021 04:50,2281.7,27.5,62.71,81.5,58.1,55.4 °F,90,NNE,2.5,2.5 mph,30.13 in,0.00 in,0.00 in,0,2.6 w/m²
26/06/2021 04:55,2298,27.5,62.8,81.5,58.1,55.5 °F,91,NNE,3.5,3.7 mph,30.13 in,0.00 in,0.00 in,0,3.2 w/m²
26/06/2021 05:00,2308.2,27.51,62.93,81.518,58.1,55.5 °F,91,NE,3.2,3.4 mph,30.13 in,0.00 in,0.00 in,0,5.1 w/m²
26/06/2021 05:05,2311.9,27.5,63.04,81.5,58.1,55.5 °F,91,NE,3.9,4.2 mph,30.14 in,0.00 in,0.00 in,0,5.8 w/m²
26/06/2021 05:10,2310.4,27.5,63.16,81.5,57.9,55.2 °F,91,NE,2.6,2.7 mph,30.14 in,0.00 in,0.00 in,0,7.7 w/m²
26/06/2021 05:15,2311.5,27.5,63.31,81.5,57.9,55.2 °F,91,NNE,3.5,3.7 mph,30.14 in,0.00 in,0.00 in,0,10.3 w/m²
26/06/2021 05:20,2311,27.5,63.42,81.5,57.9,55.2 °F,91,NNE,2.9,3.0 mph,30.14 in,0.00 in,0.00 in,0,11.4 w/m²
26/06/2021 05:25,2279.1,27.5,63.5,81.5,57.9,55.2 °F,91,NNE,2.8,2.9 mph,30.14 in,0.00 in,0.00 in,0,13.7 w/m²
26/06/2021 05:30,2279.7,27.47,63.49,81.446,57.9,55.2 °F,91,NE,1.8,1.8 mph,30.15 in,0.00 in,0.00 in,0,12.8 w/m²
26/06/2021 05:35,2288.2,27.46,63.5,81.428,57.9,55.2 °F,91,NE,2.4,2.4 mph,30.15 in,0.00 in,0.00 in,0,10.9 w/m²
26/06/2021 05:40,2300.4,27.45,63.53,81.41,57.9,55.2 °F,91,,2,2.0 mph,30.15 in,0.00 in,0.00 in,0,10.9 w/m²
26/06/2021 05:45,2313,27.44,63.53,81.392,57.9,55.2 °F,91,NE,2.1,2.2 mph,30.15 in,0.00 in,0.00 in,0,14.1 w/m²
26/06/2021 05:50,2323.7,27.41,63.51,81.338,58.1,55.5 °F,91,NNE,3,3.1 mph,30.15 in,0.00 in,0.00 in,0,13.9 w/m²
26/06/2021 05:55,2333.4,27.4,63.54,81.32,58,55.4 °F,91,NE,3.2,3.4 mph,30.15 in,0.00 in,0.00 in,0,19.5 w/m²
26/06/2021 06:00,2341.1,27.41,63.67,81.338,57.9,55.4 °F,91,NNE,3.4,3.7 mph,30.15 in,0.00 in,0.00 in,0,44.2 w/m²
26/06/2021 06:05,2348.6,27.4,63.77,81.32,58,55.8 °F,92,NE,3.6,3.8 mph,30.15 in,0.00 in,0.00 in,0,77.2 w/m²
26/06/2021 06:10,2357.6,27.4,63.94,81.32,58.1,55.7 °F,92,NE,3.3,3.4 mph,30.15 in,0.00 in,0.00 in,0,51 w/m²
26/06/2021 06:15,2363,27.4,64.12,81.32,58.2,55.9 °F,92,ENE,2.2,2.2 mph,30.14 in,0.00 in,0.00 in,0,42.7 w/m²
26/06/2021 06:20,2371.5,27.4,64.26,81.32,58.1,55.8 °F,92,ENE,2.4,2.4 mph,30.15 in,0.00 in,0.00 in,0,35.3 w/m²
26/06/2021 06:25,2384.6,27.4,64.4,81.32,58.1,55.9 °F,92,NE,2.9,3.0 mph,30.15 in,0.00 in,0.00 in,0,29.6 w/m²
26/06/2021 06:30,2397.8,27.4,64.66,81.32,58.2,55.7 °F,92,NNE,1.6,1.6 mph,30.15 in,0.00 in,0.00 in,0,33.8 w/m²
26/06/2021 06:35,2422.7,27.4,64.8,81.32,58.3,55.6 °F,91,NNE,1.8,1.8 mph,30.15 in,0.00 in,0.00 in,0,71.3 w/m²
26/06/2021 06:40,2439.7,27.4,64.86,81.32,58.5,55.6 °F,90,ENE,2.1,2.2 mph,30.15 in,0.00 in,0.00 in,1,143.6 w/m²
26/06/2021 06:45,2450.3,27.4,64.96,81.32,58.9,55.4 °F,88,East,2,2.0 mph,30.15 in,0.00 in,0.00 in,1,150.6 w/m²
26/06/2021 06:50,2468.9,27.4,65.03,81.32,59.2,55.5 °F,88,NNW,2.1,2.1 mph,30.16 in,0.00 in,0.00 in,1,106.7 w/m²
26/06/2021 06:55,2480.2,27.41,65.07,81.338,59.5,55.2 °F,86,North,2.2,2.2 mph,30.16 in,0.00 in,0.00 in,1,93.4 w/m²
26/06/2021 07:00,2493.7,27.4,65.05,81.32,59.5,55.2 °F,86,NNE,1.7,1.7 mph,30.15 in,0.00 in,0.00 in,1,70.5 w/m²
26/06/2021 07:05,2496.8,27.4,65.01,81.32,59.5,55.3 °F,86,NNE,2,2.0 mph,30.16 in,0.00 in,0.00 in,1,73.4 w/m²
26/06/2021 07:10,2508.6,27.41,65.1,81.338,59.5,55.3 °F,86,NE,1.8,1.8 mph,30.16 in,0.00 in,0.00 in,1,81.2 w/m²
26/06/2021 07:15,2525.3,27.41,65.18,81.338,59.6,54.9 °F,85,NE,1.3,1.3 mph,30.16 in,0.00 in,0.00 in,1,109.3 w/m²
26/06/2021 07:20,2538.2,27.43,65.23,81.374,59.8,54.8 °F,84,NE,2.2,2.2 mph,30.16 in,0.00 in,0.00 in,1,219.9 w/m²
26/06/2021 07:25,2542.6,27.44,65.29,81.392,60.5,54.5 °F,81,NE,0.9,0.9 mph,30.16 in,0.00 in,0.00 in,1,245.5 w/m²
26/06/2021 07:30,2553.5,27.45,65.36,81.41,62.1,55.0 °F,78,NNE,1.9,1.9 mph,30.17 in,0.00 in,0.00 in,1,245.4 w/m²
26/06/2021 07:35,2562.9,27.44,65.35,81.392,62.2,55.7 °F,80,NNW,2.2,2.2 mph,30.17 in,0.00 in,0.00 in,1,288.2 w/m²
26/06/2021 07:40,2572.4,27.46,65.41,81.428,62.7,55.2 °F,77,NE,2.9,3.1 mph,30.17 in,0.00 in,0.00 in,2,319.2 w/m²
26/06/2021 07:45,2583.7,27.45,65.44,81.41,62.1,55.1 °F,78,East,2.3,2.4 mph,30.17 in,0.00 in,0.00 in,2,319.2 w/m²
26/06/2021 07:50,2594.7,27.45,65.46,81.41,62.6,55.5 °F,78,East,2.9,2.9 mph,30.17 in,0.00 in,0.00 in,2,337.6 w/m²
26/06/2021 07:55,2605.3,27.43,65.57,81.374,62.4,55.6 °F,79,ENE,3.5,3.7 mph,30.17 in,0.00 in,0.00 in,2,331.3 w/m²
26/06/2021 08:00,2614.7,27.46,65.65,81.428,61.7,55.2 °F,79,East,3.8,4.0 mph,30.17 in,0.00 in,0.00 in,2,331.3 w/m²
26/06/2021 08:05,2629.5,27.48,65.68,81.464,61.5,54.8 °F,79,ESE,3.9,4.0 mph,30.16 in,0.00 in,0.00 in,2,305.6 w/m²
26/06/2021 08:10,2633.8,27.46,65.59,81.428,61.8,55.1 °F,79,East,3.7,3.9 mph,30.16 in,0.00 in,0.00 in,2,307.1 w/m²
26/06/2021 08:15,2637.8,27.49,65.59,81.482,61.2,54.7 °F,79,ENE,4.2,4.5 mph,30.16 in,0.00 in,0.00 in,3,347.2 w/m²
26/06/2021 08:20,2649.5,27.44,65.63,81.392,61.6,54.8 °F,79,East,3.2,3.3 mph,30.17 in,0.00 in,0.00 in,3,353.5 w/m²
26/06/2021 08:25,2653.7,27.49,65.69,81.482,61.9,54.9 °F,78,East,3.1,3.2 mph,30.17 in,0.00 in,0.00 in,3,373 w/m²
26/06/2021 08:30,2656.1,27.49,65.68,81.482,62.1,55.0 °F,78,ENE,4.6,4.8 mph,30.17 in,0.00 in,0.00 in,3,344.9 w/m²
26/06/2021 08:35,2668.4,27.48,65.69,81.464,62,54.8 °F,77,ENE,3.7,4.0 mph,30.17 in,0.00 in,0.00 in,3,449.6 w/m²
26/06/2021 08:40,2676.3,27.44,65.65,81.392,62.1,54.3 °F,76,ENE,2.7,2.7 mph,30.17 in,0.00 in,0.00 in,3,405.1 w/m²
26/06/2021 08:45,2679.5,27.49,65.63,81.482,62.1,54.5 °F,76,East,2.1,2.2 mph,30.17 in,0.00 in,0.00 in,3,440.2 w/m²
26/06/2021 08:50,2685.4,27.49,65.6,81.482,62.6,54.2 °F,74,East,3,3.1 mph,30.17 in,0.00 in,0.00 in,4,521.7 w/m²
26/06/2021 08:55,2686.6,27.49,65.54,81.482,63,55.0 °F,75,ENE,3.8,4.0 mph,30.17 in,0.00 in,0.00 in,4,509.1 w/m²
26/06/2021 09:00,2682.9,27.49,65.49,81.482,62.4,54.5 °F,76,NNE,3.1,3.2 mph,30.17 in,0.00 in,0.00 in,5,509.5 w/m²
26/06/2021 09:05,2692.2,27.49,65.48,81.482,62.9,55.1 °F,76,NNE,4.8,5.0 mph,30.17 in,0.00 in,0.00 in,5,493.1 w/m²
26/06/2021 09:10,2702.1,27.48,65.46,81.464,63.1,54.9 °F,75,ENE,2.9,2.9 mph,30.17 in,0.00 in,0.00 in,4,475.5 w/m²
26/06/2021 09:15,2716.5,27.47,65.47,81.446,63.1,55.0 °F,75,ENE,2.6,2.6 mph,30.17 in,0.00 in,0.00 in,4,510.4 w/m²
26/06/2021 09:20,2713.9,27.46,65.47,81.428,63.1,54.8 °F,75,SE,3.3,3.4 mph,30.17 in,0.00 in,0.00 in,4,577.6 w/m²
26/06/2021 09:25,2718,27.42,65.45,81.356,63.6,55.3 °F,74,NE,3.2,3.2 mph,30.17 in,0.00 in,0.00 in,4,577.6 w/m²
26/06/2021 09:30,2737.9,27.42,65.54,81.356,63.7,55.2 °F,74,NE,2.4,2.4 mph,30.17 in,0.00 in,0.00 in,6,570.6 w/m²
26/06/2021 09:35,2761.6,27.46,65.61,81.428,63.2,55.2 °F,75,NE,3.7,3.8 mph,30.17 in,0.00 in,0.00 in,6,599.8 w/m²
26/06/2021 09:40,2770.7,27.45,65.6,81.41,62.5,55.0 °F,77,ENE,3.1,3.2 mph,30.17 in,0.00 in,0.00 in,4,452 w/m²
26/06/2021 09:45,2758.2,27.47,65.5,81.446,62.7,54.2 °F,74,ENE,3.7,3.8 mph,30.17 in,0.00 in,0.00 in,5,605.5 w/m²
26/06/2021 09:50,2754.8,27.48,65.48,81.464,63.1,54.7 °F,74,NE,4.2,4.3 mph,30.17 in,0.00 in,0.00 in,5,610.1 w/m²
26/06/2021 09:55,2759.1,27.45,65.55,81.41,63.3,54.3 °F,73,North,3.3,3.3 mph,30.17 in,0.00 in,0.00 in,5,631.1 w/m²
26/06/2021 10:00,2771,27.46,65.58,81.428,63.7,54.7 °F,72,NNE,5.2,5.4 mph,30.17 in,0.00 in,0.00 in,5,616.8 w/m²
26/06/2021 10:05,2783.9,27.48,65.61,81.464,63.6,54.6 °F,73,ENE,3.8,3.8 mph,30.17 in,0.00 in,0.00 in,3,276.9 w/m²
26/06/2021 10:10,2788.6,27.45,65.55,81.41,63.4,53.9 °F,71,ENE,3.6,3.8 mph,30.17 in,0.00 in,0.00 in,8,687.5 w/m²
26/06/2021 10:15,2799.9,27.42,65.53,81.356,63.8,53.6 °F,70,ENE,2.6,2.6 mph,30.18 in,0.00 in,0.00 in,8,687.5 w/m²
26/06/2021 10:20,2802.9,27.44,65.53,81.392,64.3,53.7 °F,69,ENE,4,4.2 mph,30.18 in,0.00 in,0.00 in,6,567.2 w/m²
26/06/2021 10:25,2809.4,27.41,65.52,81.338,64.5,53.3 °F,67,NNE,3.1,3.2 mph,30.17 in,0.00 in,0.00 in,7,681.5 w/m²
26/06/2021 10:30,2811.4,27.41,65.51,81.338,64.4,53.4 °F,68,East,3.3,3.5 mph,30.17 in,0.00 in,0.00 in,7,705.8 w/m²
26/06/2021 10:35,2800.6,27.41,65.43,81.338,64.4,52.9 °F,67,East,2.9,3.0 mph,30.17 in,0.00 in,0.00 in,4,282.7 w/m²
26/06/2021 10:40,2801.9,27.4,65.4,81.32,64.5,52.4 °F,65,East,3.9,4.1 mph,30.18 in,0.00 in,0.00 in,7,747.3 w/m²
26/06/2021 10:45,2808.8,27.4,65.43,81.32,64.8,51.8 °F,63,East,3.9,4.2 mph,30.18 in,0.00 in,0.00 in,9,737.8 w/m²
26/06/2021 10:50,2828.111111,27.41111111,65.48888889,81.34,65.4,51.7 °F,61,SE,1.8,1.8 mph,30.17 in,0.00 in,0.00 in,9,741.1 w/m²
26/06/2021 10:55,2837.7,27.4,65.42,81.32,65.9,52.4 °F,62,NNE,3.2,3.3 mph,30.18 in,0.00 in,0.00 in,8,682.1 w/m²
26/06/2021 11:00,2845.5,27.41,65.5,81.338,65.4,52.0 °F,62,NE,3.2,3.3 mph,30.18 in,0.00 in,0.00 in,3,271.8 w/m²
