time,eco2,TVOC,pm10_env,pm10_standard,pm25_env,pm25_standard,pm100_env,pm100_standard,tem,CO2,hum_in,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
27/05/2021 23:15,11107.2,676.4,13.6,13.6,18.2,18.2,18.6,18.6,26.9,1419.7,51.39,80.42,56.4,50.7 °F,81,ENE,3.7,3.9 mph,30.31 in,0.00 in,0.00 in,0,25.1 w/m²
27/05/2021 23:20,11159.8,679.6,14.4,14.4,18,18,18.2,18.2,26.9,1451.2,51.68,80.42,56.3,50.7 °F,81,ENE,2.8,2.9 mph,30.31 in,0.00 in,0.00 in,0,30.7 w/m²
27/05/2021 23:25,11679.4,703.9,14,7.2,18.4,18.4,18.4,18.4,26.93,1474.3,51.96,80.474,56.2,50.6 °F,81,ENE,1.9,2.0 mph,30.31 in,0.00 in,0.00 in,0,26.1 w/m²
27/05/2021 23:30,12438.8,779.2,14.2,14.2,17.8,17.8,18,18,26.92,1504,52.15,80.456,56,50.3 °F,81,NE,3,3.1 mph,30.31 in,0.00 in,0.00 in,0,29.5 w/m²
27/05/2021 23:35,12665.4,832.5,13.2,13.2,17.2,17.2,17.5,17.5,27,1533.7,52.78,80.6,55.8,50.2 °F,82,NE,1.5,1.5 mph,30.31 in,0.00 in,0.00 in,0,27.8 w/m²
27/05/2021 23:40,13008.8,888.5,13.1,13.1,16.7,16.7,16.7,16.7,27,1562.8,54.58,80.6,55.6,50.0 °F,82,NE,2.4,2.5 mph,30.31 in,0.00 in,0.00 in,0,25 w/m²
27/05/2021 23:45,13011.8,908.9,13.5,13.5,18.2,18.2,18.5,18.5,27,1567.3,54.93,80.6,55.4,50.1 °F,83,NE,2.2,2.3 mph,30.31 in,0.00 in,0.00 in,0,25 w/m²
27/05/2021 23:50,13370.4,973.5,13.1,13.1,16.8,16.8,17,17,27,1582.6,57.49,80.6,55.2,50.1 °F,83,ENE,1.3,1.3 mph,30.32 in,0.00 in,0.00 in,0,29.8 w/m²
27/05/2021 23:55,14080.2,1120.7,11.8,11.8,16.1,16.1,16.2,16.2,27.06,1658.5,64.6,80.708,55.1,50.0 °F,83,ENE,0.9,0.9 mph,30.32 in,0.00 in,0.00 in,0,29.8 w/m²
28/05/2021 00:00,14606.6,1214.2,12.4,10,15.8,14.2,14.4,16,27.1,1748.7,68.43,80.78,55,50.0 °F,83,ENE,2.2,2.2 mph,30.31 in,0.00 in,0.00 in,0,30.1 w/m²
28/05/2021 00:05,14483,1208.8,12.6,10.4,16.4,16.4,16.9,16.9,27.1,1801.4,69.36,80.78,55,50.0 °F,83,NE,2.9,3.1 mph,30.31 in,0.00 in,0.00 in,0,27.1 w/m²
28/05/2021 00:10,14482.9,1223,12.8,12.8,17.3,17.3,17.6,17.6,27.11,1852.6,69.89,80.798,54.9,50.0 °F,84,NE,2.7,2.8 mph,30.31 in,0.00 in,0.00 in,0,30.4 w/m²
28/05/2021 00:15,14556.2,1128.1,11.5,12.8,18.4,18.4,18.5,18.5,27.18,1908.4,70.57,80.924,54.8,50.0 °F,84,NE,2.5,2.6 mph,30.32 in,0.00 in,0.00 in,0,30.4 w/m²
28/05/2021 00:20,15635.2,1388.5,12.7,12.7,16.4,16.4,16.4,16.4,27.2,1965,71.05,80.96,54.6,49.8 °F,84,NE,2.2,2.2 mph,30.31 in,0.00 in,0.00 in,0,30.3 w/m²
28/05/2021 00:25,16500.7,1499.5,12.4,9.8,17.2,17.2,17.8,17.8,27.23,2012.8,71.51,81.014,54.6,49.8 °F,84,ENE,3.1,3.3 mph,30.33 in,0.00 in,0.00 in,0,30.3 w/m²
28/05/2021 00:30,16402.8,1515,12.7,11.4,17.6,17.6,18.1,18.1,27.28,1918.3,71.62,81.104,54.5,49.8 °F,84,ENE,2.5,2.6 mph,30.31 in,0.00 in,0.00 in,0,30.3 w/m²
28/05/2021 00:35,16248.7,1501.6,12.4,12.4,16.7,16.7,17.1,17.1,27.33,2091.1,71.85,81.194,54.5,49.8 °F,84,ENE,3,3.2 mph,30.32 in,0.00 in,0.00 in,0,25.7 w/m²
28/05/2021 00:40,16145,1493.7,12,12,17,17,17.3,17.3,27.3,2135.3,72.08,81.14,54.5,49.7 °F,84,NE,1.5,1.5 mph,30.31 in,0.00 in,0.00 in,0,26.1 w/m²
28/05/2021 00:45,15994.6,1488.2,12.4,12.4,17.6,17.6,18,18,27.28,2164.2,72.08,81.104,54.3,49.4 °F,84,NE,3.1,3.3 mph,30.31 in,0.00 in,0.00 in,0,26.4 w/m²
28/05/2021 00:50,15949.6,1495.6,11.8,8.3,15.8,15.8,15.9,15.9,27.21,2190,72.12,80.978,54.3,49.4 °F,84,NE,2.2,2.3 mph,30.31 in,0.00 in,0.00 in,0,27.4 w/m²
28/05/2021 00:55,16685.9,1574.4,11.7,10.6,15.7,15.7,16.5,16.5,27.21,2212.7,72.06,80.978,54.2,49.3 °F,84,NE,2.6,2.8 mph,30.31 in,0.00 in,0.00 in,0,25 w/m²
28/05/2021 01:00,17063.5,1626.5,12.2,12.2,15.8,15.8,16.4,16.4,27.2,2245.2,72.37,80.96,54.1,49.2 °F,84,NE,2.4,2.4 mph,30.32 in,0.00 in,0.00 in,0,25 w/m²
28/05/2021 01:05,17104.1,1469.6,11.5,6.8,15.7,15.7,14.9,14.9,27.2,2268.2,72.56,80.96,54.1,49.2 °F,84,NE,3.3,3.4 mph,30.32 in,0.00 in,0.00 in,0,26.5 w/m²
28/05/2021 01:10,17048.4,1635.9,11.2,11.2,15,15,15.1,15.1,27.19,2292.8,72.72,80.942,54,49.1 °F,84,ENE,1.8,1.9 mph,30.32 in,0.00 in,0.00 in,0,25 w/m²
28/05/2021 01:15,17033.7,1641.4,11.5,11.5,15.8,15.8,16.1,16.1,27.17,2311.8,72.81,80.906,53.9,49.1 °F,84,ENE,2.1,2.1 mph,30.32 in,0.00 in,0.00 in,0,27.1 w/m²
28/05/2021 01:20,17619.3,1699,11.3,11.3,15,15,15.2,15.2,27.13,2337.5,72.88,80.834,53.9,49.1 °F,84,ENE,2.7,2.8 mph,30.32 in,0.00 in,0.00 in,0,28.7 w/m²
28/05/2021 01:25,17802.2,1737.1,11,11,15.4,15.4,15.6,15.6,27.13,2366.4,73.05,80.834,53.7,48.9 °F,84,NE,2,2.1 mph,30.32 in,0.00 in,0.00 in,0,27 w/m²
28/05/2021 01:30,17866.3,1753.2,11.1,6.3,15,15,15.3,15.3,27.14,2393.2,73.12,80.852,53.7,48.9 °F,84,NE,1.8,1.8 mph,30.32 in,0.00 in,0.00 in,0,29.5 w/m²
28/05/2021 01:35,17795.4,1756.7,11.5,11.5,15,15,15.8,15.8,27.1,2411.5,73.04,80.78,53.6,48.6 °F,83,ENE,1.5,1.5 mph,30.33 in,0.00 in,0.00 in,0,29.7 w/m²
28/05/2021 01:40,18132.8,1767.3,10.3,10.3,14.7,14.7,15.1,15.1,27.11,2434.8,73.23,80.798,53.7,48.7 °F,83,ENE,1.8,1.8 mph,30.32 in,0.00 in,0.00 in,0,29.2 w/m²
28/05/2021 01:45,18104.3,1785.3,10.9,10.9,15.2,15.2,15.4,15.4,27.11,2454.5,73.17,80.798,53.9,48.9 °F,83,ENE,1.5,1.5 mph,30.32 in,0.00 in,0.00 in,0,29.2 w/m²
28/05/2021 01:50,18503.5,1807.5,10.9,10.9,14,14,14.5,14.5,27.11,2478.1,73.18,80.798,53.9,48.9 °F,83,ENE,1.4,1.4 mph,30.32 in,0.00 in,0.00 in,0,27.2 w/m²
28/05/2021 01:55,19300.8,1832,10.6,10.6,14.1,14.1,14.4,14.4,27.1,2503.6,73.29,80.78,53.9,48.8 °F,83,ENE,0.9,0.9 mph,30.32 in,0.00 in,0.00 in,0,24.9 w/m²
28/05/2021 02:00,19790.2,1846,10.9,9.7,13.4,13.4,13.6,13.6,27.1,2526.2,73.38,80.78,53.9,48.3 °F,82,ENE,1.7,1.7 mph,30.33 in,0.00 in,0.00 in,0,26.9 w/m²
28/05/2021 02:05,19250.3,1664.8,9.4,8.8,14.1,14.1,14.2,12.7,27.1,2546.3,73.48,80.78,53.9,48.3 °F,82,ENE,1.4,1.4 mph,30.33 in,0.00 in,0.00 in,0,25.8 w/m²
28/05/2021 02:10,18909.7,1847.8,10.9,10.9,14.6,14.6,15,15,27.1,2572.8,73.5,80.78,54.1,48.1 °F,80,ENE,2.2,2.2 mph,30.33 in,0.00 in,0.00 in,0,29 w/m²
28/05/2021 02:15,18682.7,1821.4,9.7,9.7,13,13,12,13.1,27.1,2596.4,73.63,80.78,54.3,48.2 °F,80,ENE,1.8,1.8 mph,30.33 in,0.00 in,0.00 in,0,29.5 w/m²
28/05/2021 02:20,18556.5,1819.3,9.9,9.9,12.2,12.2,12.5,12.5,27.1,2606.8,73.7,80.78,54.3,48.1 °F,80,ENE,1.7,1.7 mph,30.33 in,0.00 in,0.00 in,0,28 w/m²
28/05/2021 02:25,18295.4,1816.6,10.2,10.2,12.9,12.9,13.4,13.4,27.1,2626.7,73.66,80.78,54.3,47.8 °F,79,ENE,2.5,2.5 mph,30.32 in,0.00 in,0.00 in,0,28.4 w/m²
28/05/2021 02:30,17973.3,1804.7,9.7,9.7,12.7,12.7,12.8,12.8,27.1,2646.3,73.71,80.78,54.4,48.0 °F,79,ESE,1.5,1.5 mph,30.33 in,0.00 in,0.00 in,0,29.8 w/m²
28/05/2021 02:35,17934.2,1798.5,10.5,10.5,13.9,13.9,13.9,13.9,27.1,2667.6,73.79,80.78,54.5,48.1 °F,79,South,1,1.0 mph,30.33 in,0.00 in,0.00 in,0,28.4 w/m²
28/05/2021 02:40,17935.6,1791.5,10.3,10.3,13.7,13.7,13.9,13.9,27.07,2686.4,74.06,80.726,54.3,47.9 °F,79,South,1,1.0 mph,30.33 in,0.00 in,0.00 in,0,27.7 w/m²
28/05/2021 02:45,17916.7,1794.5,10.3,10.3,13.7,13.7,14.1,14.1,27.1,2692,74.36,80.78,54.3,47.8 °F,79,South,1.1,1.1 mph,30.33 in,0.00 in,0.00 in,0,26.9 w/m²
28/05/2021 02:50,17801.6,1784,9.4,9.4,12.6,12.6,12.6,12.6,27.07,2712.5,74.36,80.726,54.4,47.9 °F,79,South,0.7,0.7 mph,30.33 in,0.00 in,0.00 in,0,24.9 w/m²
28/05/2021 02:55,17677.7,1773.9,9.8,5.7,13.2,13.2,13.3,13.3,27.03,2727.2,74.36,80.654,54.3,47.6 °F,79,South,1.5,1.5 mph,30.33 in,0.00 in,0.00 in,0,27.3 w/m²
28/05/2021 03:00,17581.7,1768.4,9.3,9.3,12.4,12.4,12.6,12.6,27.02,2743,74.35,80.636,54,47.5 °F,79,South,1.8,1.9 mph,30.33 in,0.00 in,0.00 in,0,29.4 w/m²
28/05/2021 03:05,17514.4,1746.8,9.6,9.6,12.3,12.3,12.8,12.8,27,2753.7,74.3,80.6,53.6,47.3 °F,79,South,2.4,2.4 mph,30.33 in,0.00 in,0.00 in,0,28.4 w/m²
28/05/2021 03:10,17345.9,1734.3,9.5,5.7,12.9,12.9,13.3,13.3,27,2758.2,74.2,80.6,53.6,47.4 °F,80,South,1.5,1.5 mph,30.33 in,0.00 in,0.00 in,0,24 w/m²
28/05/2021 03:15,17294.1,1731.5,8.5,8.5,12.7,12.7,13.1,13.1,27,2771.7,74.28,80.6,53.6,47.4 °F,80,SE,2.2,2.2 mph,30.32 in,0.00 in,0.00 in,0,27.7 w/m²
28/05/2021 03:20,17210.8,1722.2,9.1,6.4,11.9,11.9,11.9,11.9,26.96,2777.8,74.2,80.528,53.5,47.4 °F,80,SE,1.7,1.7 mph,30.33 in,0.00 in,0.00 in,0,29.7 w/m²
28/05/2021 03:25,17127.7,1713.3,8.5,8.5,10.9,10.9,11.1,11.1,26.94,2781,74.18,80.492,53.4,47.3 °F,80,SE,0.7,0.7 mph,30.33 in,0.00 in,0.00 in,0,29.3 w/m²
28/05/2021 03:30,17030.8,1700.1,8.7,8.7,11.3,11.3,11.6,11.6,26.9,2788.9,74.15,80.42,53.4,47.3 °F,80,ESE,2.5,2.6 mph,30.33 in,0.00 in,0.00 in,0,28.5 w/m²
28/05/2021 03:35,16921,1681.7,9.1,9.1,12.1,12.1,12.4,12.4,26.9,2795.8,74.2,80.42,53.4,47.3 °F,80,ESE,1.8,1.8 mph,30.33 in,0.00 in,0.00 in,0,24.4 w/m²
28/05/2021 03:40,16819.4,1684,8.9,8.9,11.7,11.7,11.7,11.7,26.9,2801.3,74.28,80.42,53.4,47.3 °F,80,ESE,2.2,2.2 mph,30.33 in,0.00 in,0.00 in,0,29.7 w/m²
28/05/2021 03:45,16795.7,1677.6,9,9,11.7,11.7,11.8,11.8,26.9,2812.3,74.4,80.42,53.4,47.3 °F,80,ESE,1.8,1.8 mph,30.33 in,0.00 in,0.00 in,0,22.9 w/m²
28/05/2021 03:50,16707.1,1670.3,8.4,8.4,12.1,12.1,12.1,12.1,26.9,2822.9,74.59,80.42,53.3,47.2 °F,80,ESE,1.5,1.5 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 03:55,16658.4,1656.5,9,9,12.5,12.5,12.5,12.5,26.9,2832.6,74.78,80.42,53.2,47.1 °F,80,ESE,0.5,0.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 04:00,16707.4,1650.8,8.7,8.7,11,11,11.7,11.7,26.9,2843,74.99,80.42,53.2,46.9 °F,80,ESE,0.8,0.8 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 04:05,16575.2,1654.9,8.8,8.8,11.8,11.8,11.9,11.9,26.9,2850.6,75.18,80.42,53.2,47.0 °F,80,ESE,0.6,0.6 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 04:10,16542.6,1634.5,6.6,4.1,9.7,9.8,10,10,26.88,2866.9,75.26,80.384,53.2,46.9 °F,79,ESE,1.3,1.3 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 04:15,16437,1632.8,7.9,7.9,11.3,11.3,11.3,11.3,26.86,2878.7,75.28,80.348,53.2,46.9 °F,80,ESE,0.8,0.8 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 04:20,16308.9,1613.6,8.4,8.4,10.8,10.8,11,11,26.88,2877.4,75.25,80.384,53.2,46.9 °F,79,ESE,1.7,1.7 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 04:25,16256.1,1609,7.4,7.4,9.8,9.8,10.1,10.1,26.87,2885.4,75.24,80.366,53.2,46.7 °F,79,ESE,0.8,0.8 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 04:30,16238.7,1603.6,8.2,8.2,10.7,10.7,10.8,10.8,26.88,2904,75.39,80.384,53.2,46.7 °F,79,ESE,1.1,1.1 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²
28/05/2021 04:35,16150.4,1429,8.1,4.9,9.9,11,11.1,10,26.88,2915.6,75.41,80.384,53.2,46.7 °F,79,ESE,0.7,0.7 mph,30.33 in,0.00 in,0.00 in,0,0.3 w/m²
28/05/2021 04:40,16045.6,1585.7,7.9,7.9,9.9,9.9,10.2,10.2,26.86,2929.2,75.45,80.348,53.2,46.7 °F,79,ESE,0.8,0.8 mph,30.33 in,0.00 in,0.00 in,0,0.9 w/m²
28/05/2021 04:45,15999.8,1574.5,7.9,6.3,10.9,10.9,10.9,10.9,26.83,2936.8,75.45,80.294,53.2,46.7 °F,79,ESE,0.1,0.1 mph,30.33 in,0.00 in,0.00 in,0,1.6 w/m²
28/05/2021 04:50,15905.3,1559.5,7.7,7.7,10.6,10.6,10.6,10.6,26.83,2942,75.47,80.294,53.2,46.6 °F,79,ESE,0,0.0 mph,30.33 in,0.00 in,0.00 in,0,2 w/m²
28/05/2021 04:55,15789.2,1554,7.5,7.5,9.9,9.9,9.9,9.9,26.81,2964.1,75.51,80.258,53.4,46.6 °F,78,ESE,0.4,0.4 mph,30.33 in,0.00 in,0.00 in,0,2.6 w/m²
28/05/2021 05:00,15744.2,1548.9,7.2,4.3,9.5,9.5,9.7,9.7,26.81,2974.3,75.52,80.258,53.3,46.5 °F,78,ESE,0,0.0 mph,30.33 in,0.00 in,0.00 in,0,4 w/m²
28/05/2021 05:05,15687.2,1535.2,7.8,7.8,9.9,9.9,9.9,9.9,26.8,2979,75.58,80.24,53.2,46.5 °F,78,ESE,1,1.0 mph,30.33 in,0.00 in,0.00 in,0,5.7 w/m²
28/05/2021 05:10,15666.5,1526.5,6.9,6.1,8.8,8.8,10.5,9.5,26.8,2984.7,75.69,80.24,53.4,46.4 °F,77,ESE,1.2,1.2 mph,30.33 in,0.00 in,0.00 in,0,7.2 w/m²
28/05/2021 05:15,15574.9,1510.4,7.1,5,9.8,9.8,9.8,9.8,26.8,2987.6,75.8,80.24,53.6,46.6 °F,77,ESE,0.1,0.1 mph,30.33 in,0.00 in,0.00 in,0,8.9 w/m²
28/05/2021 05:20,15544.5,1518.4,6.8,6.8,9.2,9.2,9.4,9.4,26.8,2992.2,75.97,80.24,53.6,46.6 °F,77,ESE,1.2,1.2 mph,30.34 in,0.00 in,0.00 in,0,11.4 w/m²
28/05/2021 05:25,15514,1518.7,6.8,4.4,9.9,9.9,9.9,8.9,26.8,3008.2,76.23,80.24,53.7,46.2 °F,76,ESE,0.9,0.9 mph,30.33 in,0.00 in,0.00 in,0,14.2 w/m²
28/05/2021 05:30,15416.1,1515.5,7,7,9.4,9.4,9.7,9.7,26.8,3015.8,76.41,80.24,53.9,46.7 °F,77,ESE,0.8,0.8 mph,30.33 in,0.00 in,0.00 in,0,19.9 w/m²
28/05/2021 05:35,15313.2,1499.3,7.7,7.7,10.1,10.1,10.1,10.1,26.8,3015.1,76.59,80.24,53.9,46.4 °F,76,ESE,1.2,1.2 mph,30.34 in,0.00 in,0.00 in,0,23.5 w/m²
28/05/2021 05:40,15289.4,1501.9,7.3,7.3,9.8,9.8,9.8,9.8,26.8,3029.9,76.86,80.24,54,46.5 °F,76,ESE,1.1,1.1 mph,30.34 in,0.00 in,0.00 in,0,25.2 w/m²
28/05/2021 05:45,15261.1,1490.2,6.9,6.9,9.2,9.2,9.5,9.5,26.8,3035.1,77.05,80.24,54.1,46.5 °F,76,ESE,1,1.0 mph,30.34 in,0.00 in,0.00 in,0,28.5 w/m²
28/05/2021 05:50,15153.7,1482.4,6.6,6.6,9.2,9.2,9.4,9.4,26.8,3041.5,77.38,80.24,54.1,46.8 °F,76,ESE,0,0.0 mph,30.34 in,0.00 in,0.00 in,0,34 w/m²
28/05/2021 05:55,15127,1482.8,6.7,6.7,9,9,9.1,9.1,26.8,3053.5,77.59,80.24,54.1,47.0 °F,77,ESE,0.6,0.6 mph,30.33 in,0.00 in,0.00 in,0,39.3 w/m²
28/05/2021 06:00,15076.7,1481.6,6.7,5.5,9.1,9.1,9.1,9.1,26.8,3059.9,77.79,80.24,54.2,46.6 °F,76,ESE,0.3,0.3 mph,30.34 in,0.00 in,0.00 in,0,45 w/m²
28/05/2021 06:05,15072,1481,7.1,5.5,9.4,9.4,9.6,9.6,26.8,3073.2,78.06,80.24,54.3,46.8 °F,76,South,1.3,1.3 mph,30.34 in,0.00 in,0.00 in,0,45.6 w/m²
28/05/2021 06:10,14994.2,1459.5,7.3,7.3,9.2,9.2,9.2,9.2,26.8,3091.9,78.19,80.24,54.5,47.1 °F,76,WSW,0.1,0.1 mph,30.35 in,0.00 in,0.00 in,0,43.8 w/m²
28/05/2021 06:15,14830.1,1315.6,6.2,3.6,8.1,9,9.1,8.2,26.79,3087.4,78.19,80.222,54.5,47.1 °F,76,WSW,0.4,0.4 mph,30.34 in,0.00 in,0.00 in,0,45.3 w/m²
28/05/2021 06:20,14788.2,1439.9,6.5,6.5,9.4,9.4,9.4,9.4,26.8,3099.8,78.38,80.24,54.6,47.1 °F,76,WSW,1.7,1.7 mph,30.34 in,0.00 in,0.00 in,0,54.6 w/m²
28/05/2021 06:25,14647.1,1422.5,6.7,4.7,8.6,8.6,8.8,8.8,26.8,3097.3,78.21,80.24,54.6,47.1 °F,76,WSW,0.2,0.2 mph,30.35 in,0.00 in,0.00 in,0,61.6 w/m²
28/05/2021 06:30,14498.1,1400.2,6.8,6,8.7,8.7,8.9,8.9,26.79,3090.5,78.15,80.222,54.5,47.1 °F,76,WSW,2,2.0 mph,30.35 in,0.00 in,0.00 in,0,61.8 w/m²
28/05/2021 06:35,14296.1,1385.5,6.4,6.4,8.3,8.3,8.4,8.4,26.79,3091.7,78.09,80.222,54.5,47.0 °F,75,WSW,1.5,1.5 mph,30.34 in,0.00 in,0.00 in,0,59 w/m²
28/05/2021 06:40,14238.8,1374.8,6.1,6.1,8,8,8.3,8.3,26.73,3086,77.97,80.114,54.6,47.1 °F,76,SW,1.9,1.9 mph,30.35 in,0.00 in,0.00 in,0,57.4 w/m²
28/05/2021 06:45,14163.2,1359.6,6.8,6.8,9.3,9.3,9.4,9.4,26.7,3092.9,77.91,80.06,54.6,47.1 °F,76,SSW,0.5,0.5 mph,30.35 in,0.00 in,0.00 in,0,52.5 w/m²
28/05/2021 06:50,14090.7,1219.5,5.8,3.8,8.7,8,8,8,26.7,3099.9,77.93,80.06,54.6,47.1 °F,76,SW,1,1.0 mph,30.35 in,0.00 in,0.00 in,0,55.4 w/m²
