time,eco2,TVOC,pm10_env,pm10_standard,pm25_env,pm25_standard,pm100_env,pm100_standard,tem,CO2,hum_in,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
03/06/2021 22:35,2415.8,377.4,9.1,5.8,12.4,14,12.8,14.5,28.6,1287.5,55.76,83.48,65.4,52.7 °F,63,NNW,3.1,3.3 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 22:40,2414.1,424.9,10.3,10.3,13.8,13.8,13.9,13.9,28.6,1329.4,56,83.48,65.3,52.5 °F,63,NNW,3.1,3.2 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 22:45,2395.9,431,10.1,10.1,13.9,13.9,14,14,28.6,1345.4,56.13,83.48,65.2,52.3 °F,63,NW,2.6,2.6 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 22:50,2368.8,433.7,10.4,10.4,13.5,13.5,14,14,28.6,1350.1,56.15,83.48,65.1,52.1 °F,63,NW,2,2.0 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 22:55,2389.2,435.9,10.3,10.3,13.4,13.4,13.6,13.6,28.6,1335,56.19,83.48,64.9,51.9 °F,63,NNW,3,3.1 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:00,2427.1,448.5,10.8,10.8,14.6,14.6,14.9,14.9,28.6,1327.6,56.44,83.48,64.9,52.0 °F,63,NNW,3,3.1 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:05,2478.4,455.9,10,10,13.2,13.2,13.4,13.4,28.59,1358.8,56.64,83.462,64.9,52.5 °F,64,WNW,2,2.0 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:10,2735.9,478.9,10.3,10.3,13.9,13.9,14.1,14.1,28.6,1403.1,56.86,83.48,64.7,52.3 °F,64,WNW,1,1.0 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:15,2801.9,491.5,9.7,9.7,13.3,13.3,13.5,13.5,28.6,1446.5,57.09,83.48,64.5,52.4 °F,65,WNW,0.8,0.8 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:20,2826,496.8,9.9,8.9,11.8,13.1,12,13.3,28.6,1490.3,57.27,83.48,64.4,52.3 °F,65,NW,0.9,0.9 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:25,3038.2,515.3,10.1,6.2,13.2,13.2,13.4,13.4,28.6,1527.6,57.48,83.48,64,52.3 °F,66,NW,0.9,0.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:30,3149.3,524.2,10.3,10.3,12.6,12.6,12.9,12.9,28.6,1566.3,57.75,83.48,64,52.3 °F,66,NW,1.3,1.3 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:35,3178.5,479,9.6,5.5,12.4,11.2,12.4,11.2,28.6,1608.3,58.02,83.48,64,52.4 °F,66,NW,0.7,0.7 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:40,3193.4,537.4,10.1,10.1,12.8,12.8,12.9,12.9,28.6,1649.3,58.2,83.48,63.7,52.3 °F,67,NW,0.1,0.1 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:45,3532.6,562.9,9.7,8.7,12.8,12.8,12.9,12.9,28.6,1690.4,58.49,83.48,63.5,52.3 °F,67,NW,0.3,0.3 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:50,3678.8,576.6,9.8,7,13.1,13.1,13.1,13.1,28.6,1731.6,58.73,83.48,63.5,51.9 °F,66,NW,2,2.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
03/06/2021 23:55,3625.2,581.7,10.6,10.6,14.1,14.1,14.6,14.6,28.58,1765.6,59.52,83.444,63.6,51.8 °F,65,NNW,1.9,1.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:00,3711.5,587.4,9.8,9.8,11.9,11.9,12.4,12.4,28.59,1787.8,59.82,83.462,63.6,51.9 °F,66,NNW,1,1.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:05,3961.4,609.2,8.7,8.7,11.4,11.4,11.4,11.4,28.6,1826.4,60.08,83.48,63.5,51.8 °F,66,NW,0.8,0.8 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:10,3954.6,612,8.6,8.6,12,12,12.2,12.2,28.6,1873.8,60.41,83.48,63.3,51.7 °F,66,WNW,1.5,1.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:15,4027.2,619,8.2,8.2,10.3,10.3,10.3,10.3,28.6,1906.5,60.74,83.48,63.3,51.9 °F,67,NNW,2.3,2.3 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:20,4370.6,649.1,8.7,8.7,11,11,11.1,11.1,28.6,1927.5,61.12,83.48,63.3,51.9 °F,67,NNW,1.8,1.8 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:25,4618.5,667.7,8.4,8.4,10.9,10.9,10.9,10.9,28.61,1967.9,61.6,83.498,63.1,52.1 °F,68,NNW,2,2.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:30,4582,669,8,8,10.7,10.7,10.8,10.8,28.63,2007.8,61.96,83.534,63,52.6 °F,69,NNW,1.6,1.6 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:35,4662.5,677.2,7.7,6.2,9.7,9.7,8.6,9.8,28.65,2040.2,62.39,83.57,62.9,52.7 °F,69,NNW,1.9,1.9 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:40,5201.6,804.5,8.2,6.4,10.8,10.8,11.3,11.3,28.62,2081.7,62.58,83.516,62.7,52.6 °F,70,NNW,1.6,1.6 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:45,5272.6,829,8.3,8.3,11.8,11.8,12.1,12.1,28.65,2120.2,62.77,83.57,62.6,52.5 °F,70,NNW,0.5,0.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:50,5193.9,822.6,8,8,10.3,10.3,10.7,10.7,28.7,2154,62.97,83.66,62.4,52.8 °F,71,NNW,0.4,0.4 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 00:55,5180,831.4,7.9,7.9,10.7,10.7,10.8,10.8,28.7,2182.8,63.18,83.66,62.1,52.7 °F,71,NNW,0.1,0.1 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:00,5173.4,840.1,8.1,8.1,10.4,10.4,10.4,10.4,28.7,2214.5,63.46,83.66,62,52.8 °F,72,NNW,0.6,0.6 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:05,5538,923.7,7.7,7.7,9.7,9.7,10.3,10.3,28.7,2146.3,63.66,83.66,62,52.8 °F,72,NNW,1,1.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:10,5715.5,975.4,8.5,8.5,10.2,10.2,10.4,10.4,28.71,2257.5,64.01,83.678,61.8,52.4 °F,71,NW,1.7,1.7 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:15,5495.1,953.7,8,4,10.1,10.1,9.4,10.4,28.71,2299.3,64.24,83.678,61.9,52.5 °F,71,West,1.6,1.6 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:20,5432.9,963.5,8,8,10.5,10.5,10.6,10.6,28.71,2357.5,64.9,83.678,62,52.8 °F,72,NW,2.3,2.3 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:25,5977.5,1004.2,8.6,8.6,11.7,11.7,11.8,11.8,28.74,2415.9,65.55,83.732,62,52.8 °F,72,NW,2.2,2.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:30,6932.4,1104.8,8,8,10.8,10.8,11,11,28.71,2457.4,65.84,83.678,61.8,52.7 °F,72,NNW,1.8,1.8 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:35,6493,1051.7,7.9,7.9,10,10,10,10,28.7,2453.1,65.79,83.66,61.8,52.3 °F,71,NNW,2,2.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:40,6609.8,1069.5,7.9,4.6,10.2,10.2,9.4,10.4,28.64,2435.8,65.89,83.552,61.7,52.3 °F,71,NNW,2.1,2.1 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:45,7063.8,1113.2,7.4,7.4,9.5,9.5,9.7,9.7,28.62,2438.9,66.4,83.516,61.7,52.3 °F,71,NNW,3.5,3.8 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:50,7541.7,1166.6,7.2,7.2,9.2,9.2,9.7,9.7,28.6,2477,66.64,83.48,61.7,52.3 °F,71,NNW,2.2,2.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 01:55,7467.6,1171.7,7.5,7.5,10.2,10.2,10.2,10.2,28.6,2518.7,66.84,83.48,61.7,52.5 °F,71,NNW,1.2,1.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:00,7656.6,1198.6,6.6,6.6,8.8,8.8,9,9,28.59,2549,67.04,83.462,61.5,51.9 °F,71,NNW,2.4,2.4 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:05,7726.1,1227.4,7,7,9.2,9.2,9.3,9.3,28.57,2592.5,67.56,83.426,61.5,51.9 °F,71,NNW,2.8,2.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:10,7843.6,1237.3,7.5,7.5,10.3,10.3,10.3,10.3,28.56,2622.6,67.64,83.408,61.5,51.9 °F,71,NW,1.6,1.6 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:15,7997,1249.6,7.4,5.9,9.9,9.9,9.9,9.9,28.67,2620.6,67.82,83.606,61.3,52.1 °F,72,NW,1.7,1.7 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:20,8310.5,1281.8,7.6,6.1,9.9,9.9,10.3,10.3,28.75,2644.1,67.45,83.75,61.1,51.9 °F,72,NNW,2.3,2.3 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:25,9231,1374.5,7.9,7.9,10.5,10.5,10.7,10.7,28.8,2667.5,67.23,83.84,60.8,51.8 °F,73,NNW,2.5,2.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:30,9040.8,1365.4,7.2,7.2,9.6,9.6,9.7,9.7,28.83,2690.1,67.24,83.894,60.7,51.8 °F,73,NNW,2.4,2.4 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:35,8963.5,1364.3,7.4,7.4,9.2,9.2,9.2,9.2,28.88,2706.6,67.38,83.984,60.4,51.6 °F,73,WNW,1.6,1.7 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:40,8879.8,1369.1,6.1,4.8,8.6,8.6,10,10,28.88,2711.2,67.46,83.984,60.3,51.8 °F,74,WNW,1.8,1.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:45,8891.2,1365.6,6.9,6.3,9.1,9.1,9.2,9.2,28.89,2719.9,67.59,84.002,60.1,51.7 °F,74,WSW,0.9,0.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:50,8805.1,1365.7,7,7,9.1,9.1,9.2,9.2,28.84,2727.9,67.78,83.912,59.9,51.9 °F,75,West,0.7,0.7 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 02:55,8856.2,1376.8,6.7,6.7,8.8,8.8,8.8,8.8,28.8,2744.2,67.95,83.84,59.8,52.0 °F,75,NW,1,1.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:00,8821.8,1377,6.6,6.6,8.1,8.1,8.3,8.3,28.8,2762.9,68.05,83.84,59.6,51.7 °F,75,North,0.5,0.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:05,9356,1430,7.2,4.4,9.3,8.3,9.5,8.5,28.8,2769.7,68.2,83.84,59.5,51.6 °F,75,North,0.6,0.6 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:10,9209.3,1417.7,6.3,5.7,8.3,8.3,8.5,8.5,28.8,2770.5,68.32,83.84,59.5,51.6 °F,75,North,0.8,0.8 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:15,9036.8,1393.2,6.6,6.6,8.4,8.4,8.4,8.4,28.8,2767.9,68.24,83.84,59.5,51.6 °F,75,West,1.3,1.3 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:20,8810.3,1367.9,7.7,7.7,9.2,9.2,9.2,9.2,28.76,2760.9,68.45,83.768,59.5,51.0 °F,74,NW,2.4,2.4 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:25,8502.1,1340.1,6.3,6.3,8.2,8.2,8.3,8.3,28.71,2751.7,68.45,83.678,59.5,51.0 °F,74,NNW,2.2,2.3 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:30,8370.1,1332.1,6.3,3.6,8.3,8.3,8.3,7.3,28.7,2739,68.33,83.66,59.5,51.0 °F,74,NW,2.1,2.1 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:35,8270.2,1318,6,5.4,7.7,7.7,7.7,7.7,28.71,2743.4,68.32,83.678,59.3,50.9 °F,74,WSW,0.7,0.7 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:40,8135.2,1304.1,6.3,6.3,8.4,8.4,8.4,8.4,28.7,2749.4,68.24,83.66,59.3,50.9 °F,74,West,2.4,2.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:45,8021.4,1292,6.5,6.5,8.2,8.2,8.4,8.4,28.69,2756.3,68.15,83.642,59.1,50.9 °F,74,NW,2.2,2.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:50,7929.9,1278.8,6.8,6.8,8.5,8.5,8.5,8.5,28.66,2763.4,68.06,83.588,59.1,50.9 °F,74,NW,2.1,2.1 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 03:55,7903.9,1280.6,6.4,3.8,8.2,8.2,8.3,8.3,28.68,2774.1,68.08,83.624,59.1,50.9 °F,74,NW,1,1.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 04:00,7829.1,1282.1,5.7,5.7,7.5,7.5,7.5,7.5,28.66,2772.3,68.06,83.588,59,50.9 °F,75,NW,0.5,0.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 04:05,7783.4,1278.5,6.3,6.3,7.9,7.9,7.9,7.9,28.69,2776.8,68.13,83.642,58.7,50.8 °F,75,NW,0,0.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 04:10,7703.3,1273.4,5.9,3.5,7.6,7.6,7.8,7.8,28.68,2796.9,68.23,83.624,58.4,50.6 °F,75,NW,0.2,0.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 04:15,7658.9,1287.1,5.5,5.5,7.7,7.7,7.7,7.7,28.66,2805.1,68.31,83.588,58.4,50.2 °F,74,North,1.9,1.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 04:20,7626.1,1266.8,5.6,5.6,7.6,7.6,7.7,7.7,28.66,2807,68.37,83.588,58.7,49.9 °F,73,NNE,3.4,3.6 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
04/06/2021 04:25,7518.5,1267.3,6.2,6.2,8.4,8.4,8.5,8.5,28.67,2802.6,68.47,83.606,58.8,50.0 °F,73,NW,3.1,3.3 mph,30.29 in,0.00 in,0.00 in,0,0.5 w/m²
04/06/2021 04:30,7447.4,1248.6,5.7,5.7,7.5,7.5,7.5,7.5,28.6,2799,68.51,83.48,58.8,50.0 °F,73,NW,3.6,3.8 mph,30.29 in,0.00 in,0.00 in,0,0.8 w/m²
04/06/2021 04:35,7960.4,1279.9,5.6,3.6,7.4,7.4,7.4,7.4,28.6,2794.5,68.67,83.48,58.7,50.2 °F,74,NNW,2.3,2.3 mph,30.29 in,0.00 in,0.00 in,0,1.6 w/m²
04/06/2021 04:40,8906.5,1379.1,5.8,5.8,7.4,7.4,7.4,7.4,28.59,2796.3,68.85,83.462,58.6,50.2 °F,74,,1.9,1.9 mph,30.28 in,0.00 in,0.00 in,0,2.4 w/m²
04/06/2021 04:45,8905.7,1385.6,5.7,5.7,7.4,7.4,7.6,7.6,28.6,2796.1,68.82,83.48,58.6,50.3 °F,74,NNW,1.4,1.4 mph,30.29 in,0.00 in,0.00 in,0,3.5 w/m²
04/06/2021 04:50,8760.7,1375.4,6.2,6.2,7.5,7.5,7.6,7.6,28.6,2796.1,68.7,83.48,58.4,50.1 °F,74,NW,2.4,2.4 mph,30.29 in,0.00 in,0.00 in,0,4.3 w/m²
04/06/2021 04:55,8660.2,1345.5,6.1,6.1,7.7,7.7,7.7,7.7,28.6,2790.3,68.53,83.48,58.2,50.0 °F,74,NNW,2.6,2.7 mph,30.29 in,0.00 in,0.00 in,0,5.2 w/m²
04/06/2021 05:00,8550.9,1341,5.6,3.2,6.5,7.1,6.5,7.1,28.6,2786.7,68.43,83.48,58.2,50.0 °F,74,NW,1,1.0 mph,30.29 in,0.00 in,0.00 in,0,6.6 w/m²
04/06/2021 05:05,8460,1331.2,6.2,6.2,7.7,7.7,7.9,7.9,28.6,2788.6,68.36,83.48,58.2,50.0 °F,74,NW,0.7,0.7 mph,30.29 in,0.00 in,0.00 in,0,9.3 w/m²
04/06/2021 05:10,8332.1,1179.6,5.1,3,7.1,6.5,6.5,6.5,28.59,2783.2,68.2,83.462,58.2,49.8 °F,74,WNW,1.9,2.0 mph,30.29 in,0.00 in,0.00 in,0,12.6 w/m²
04/06/2021 05:15,8138.9,1290.4,5.4,5.4,7,7,7,7,28.6,2768,67.9,83.48,58.2,49.5 °F,73,NW,2.7,2.9 mph,30.29 in,0.00 in,0.00 in,0,13.4 w/m²
04/06/2021 05:20,7874.8,1263.8,5.6,5.6,7.4,7.4,7.4,7.4,28.56,2756,67.65,83.408,58.2,49.4 °F,73,NW,3.2,3.3 mph,30.29 in,0.00 in,0.00 in,0,15.2 w/m²
04/06/2021 05:25,7783.3,1247.4,5.6,5.6,7,7,7.1,7.1,28.55,2751.1,67.52,83.39,58.1,49.4 °F,73,NNW,3.8,4.0 mph,30.29 in,0.00 in,0.00 in,0,18 w/m²
04/06/2021 05:30,9891,1440.6,4.5,4.5,6.1,6.1,6.2,6.2,28.5,2747.6,67.45,83.3,58.1,49.4 °F,73,NNW,1.9,1.9 mph,30.29 in,0.00 in,0.00 in,0,19.2 w/m²
04/06/2021 05:35,9913.1,1440.5,4.7,3.5,6.7,6.7,6.8,6.8,28.51,2749.2,67.41,83.318,58.2,49.4 °F,73,NNW,1.9,1.9 mph,30.29 in,0.00 in,0.00 in,0,22.8 w/m²
04/06/2021 05:40,9958.9,1435.8,5.2,5.2,6.6,6.6,6.7,6.7,28.5,2743.3,67.27,83.3,58.1,49.3 °F,73,NW,1.7,1.7 mph,30.30 in,0.00 in,0.00 in,0,23.2 w/m²
04/06/2021 05:45,9745.2,1420,5.5,5.5,6.8,6.8,6.8,6.8,28.5,2728.9,67.12,83.3,58.3,49.3 °F,72,NW,2.3,2.3 mph,30.30 in,0.00 in,0.00 in,0,23.1 w/m²
04/06/2021 05:50,9491.7,1404.4,5.2,5.2,6.5,6.5,6.5,6.5,28.5,2719.6,66.95,83.3,58.2,49.4 °F,73,WNW,1.8,1.9 mph,30.28 in,0.00 in,0.00 in,0,24.1 w/m²
04/06/2021 05:55,9290.4,1361.4,4.6,4.6,6,6,6,6,28.5,2700,66.76,83.3,58.1,49.3 °F,72,WNW,1.2,1.2 mph,30.28 in,0.00 in,0.00 in,0,27.5 w/m²
04/06/2021 06:00,9148.5,1348.4,4.7,2.6,6.1,6.1,6.3,6.3,28.5,2691.5,66.67,83.3,58.2,49.3 °F,72,WNW,1,1.0 mph,30.29 in,0.00 in,0.00 in,0,30 w/m²
04/06/2021 06:05,8990.5,1345.2,4.3,4.3,5.8,5.8,6.1,6.1,28.49,2691.1,66.64,83.282,58.4,49.4 °F,72,WNW,0.9,0.9 mph,30.30 in,0.00 in,0.00 in,0,34.7 w/m²
04/06/2021 06:10,8938.4,1328.3,4.6,4.6,5.8,5.8,5.8,5.8,28.49,2701.4,66.61,83.282,58.3,49.3 °F,72,West,1.8,1.8 mph,30.30 in,0.00 in,0.00 in,0,37.1 w/m²
04/06/2021 06:15,8844.1,1319.8,4.8,4.8,6,6,6,6,28.47,2712,66.57,83.246,58.2,49.2 °F,72,West,1.6,1.6 mph,30.30 in,0.00 in,0.00 in,0,40.4 w/m²
04/06/2021 06:20,8783.1,1312.4,5,5,6.3,6.3,6.3,6.3,28.46,2716.9,66.6,83.228,58.3,49.3 °F,72,WNW,1.5,1.5 mph,30.30 in,0.00 in,0.00 in,0,44.6 w/m²
04/06/2021 06:25,8697.5,1308,4.7,4.7,6,6,6,6,28.42,2716.1,66.62,83.156,58.4,49.1 °F,72,NNW,2.5,2.5 mph,30.30 in,0.00 in,0.00 in,0,36.2 w/m²
04/06/2021 06:30,8905.7,1338.3,4.4,4.4,5.7,5.7,6.1,6.1,28.44,2701.3,66.57,83.192,58.5,49.5 °F,72,NW,1.9,2.0 mph,30.30 in,0.00 in,0.00 in,0,47.9 w/m²
04/06/2021 06:35,8991.9,1194.1,4.6,4.6,5.1,5.9,6,5.2,28.42,2695.7,66.37,83.156,58.5,49.1 °F,71,NW,2.5,2.6 mph,30.30 in,0.00 in,0.00 in,1,86.4 w/m²
04/06/2021 06:40,8795.9,1311.6,4.4,3.1,6.3,6.3,6.6,6.6,28.41,2686.8,66.29,83.138,58.7,49.2 °F,71,NW,3.7,3.9 mph,30.30 in,0.00 in,0.00 in,1,120.3 w/m²
04/06/2021 06:45,8557.7,1283.9,4.6,4.6,6.4,6.4,6.4,6.4,28.42,2674.3,66.01,83.156,58.9,49.3 °F,71,NNW,3.3,3.6 mph,30.30 in,0.00 in,0.00 in,1,135 w/m²
04/06/2021 06:50,8379.9,1265.1,4.3,2.6,5.6,5.6,5.6,5.6,28.41,2652.2,65.87,83.138,59.3,49.4 °F,70,NW,3.1,3.3 mph,30.29 in,0.00 in,0.00 in,1,126.2 w/m²
04/06/2021 06:55,8055.8,1224.5,4.5,4.5,5.5,5.5,5.5,5.5,28.4,2637.7,65.67,83.12,59.3,50.1 °F,72,NNW,4,4.3 mph,30.29 in,0.00 in,0.00 in,1,91.5 w/m²
