time,eco2,TVOC,pm10_env,pm10_standard,pm25_env,pm25_standard,pm100_env,pm100_standard,tem,CO2,hum_in,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
01/06/2021 22:05,1521.5,338.2,16.5,16.5,22.5,22.5,23,20.3,28.97,997.2,46.81,84.146,66.7,44.6 °F,45,East,4.2,4.5 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:10,1641.3,326.4,16.7,8.2,21.8,19.2,22,22,29,1028.6,47.2,84.2,66.5,44.4 °F,45,East,3.8,4.1 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:15,2348.9,414.8,17.4,17.4,23.1,23.1,23.7,23.7,29,1074.9,47.56,84.2,66.3,44.3 °F,45,East,4.4,4.7 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:20,2516.5,392.6,16.9,11.8,22.4,20.1,22.9,22.9,29,1106.7,47.98,84.2,66.3,44.7 °F,46,East,4,4.3 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:25,3109.5,479.4,16.9,16.9,22.6,22.6,23,23,29,1148.7,48.26,84.2,66.2,44.6 °F,46,East,3.5,3.7 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:30,3375.5,509.4,16.8,16.8,22.8,22.8,23.7,23.7,29,1179.8,48.67,84.2,66.1,44.6 °F,46,ENE,2.9,3.1 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:35,3756.4,541.3,17.2,17.2,23.1,23.1,23.5,23.5,29,1209.7,49.1,84.2,65.8,44.8 °F,47,East,2.8,2.9 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:40,3898.9,555.7,16.7,16.7,22.4,22.4,22.9,22.9,29,1243.8,49.4,84.2,65.7,44.9 °F,47,East,2,2.0 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:45,3988.2,511.1,16.6,11.5,22.4,20.4,21,21,29,1288.1,49.63,84.2,65.4,44.6 °F,47,NE,3.1,3.3 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:50,4074.5,575.2,17.5,17.5,22.6,22.6,22.8,22.8,29,1325.2,49.89,84.2,65.4,44.7 °F,47,NE,3.4,3.6 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 22:55,4131.3,586.7,16.8,16.8,21.9,21.9,22.3,22.3,29,1369.1,50.26,84.2,65.3,45.0 °F,48,ENE,3.1,3.3 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:00,4171.1,477.2,14.1,7,18.5,18.5,18.7,18.7,28.98,1402.6,50.53,84.164,65.3,45.1 °F,48,ENE,3.4,3.6 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:05,4119.5,592.9,16.8,16.8,22.1,22.1,22.4,22.4,28.95,1430.7,50.87,84.11,65,44.9 °F,48,ENE,3.3,3.5 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:10,4316.1,609.9,16.9,12,22.3,22.3,22.7,22.7,28.9,1458.6,50.93,84.02,64.9,45.0 °F,49,East,2.2,2.2 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:15,4512.8,627.8,16.5,14.9,22.4,22.4,22.8,22.8,28.9,1488.5,51.14,84.02,64.5,45.0 °F,49,NE,2.6,2.7 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:20,4562.8,638.8,16.1,16.1,20.9,20.9,21.6,21.6,28.91,1524.2,51.48,84.038,64.5,45.1 °F,49,NE,2.8,2.9 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:25,4625.7,644.4,16.4,16.4,21.4,21.4,21.5,21.5,28.92,1552.3,51.73,84.056,64.4,45.2 °F,50,ENE,2.9,3.1 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:30,4767.2,656.1,15.5,15.5,20.5,20.5,21.1,21.1,28.95,1579,52.1,84.11,64.3,45.2 °F,50,ENE,2.6,2.6 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:35,5685.7,741.7,15.6,15.6,20.5,20.5,20.5,20.5,28.97,1612.6,52.35,84.146,64.1,45.0 °F,50,ENE,2.2,2.3 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:40,7377.3,919.4,15.3,15.3,20.4,20.4,20.6,20.6,28.99,1647.1,52.7,84.182,63.9,45.2 °F,51,NE,3.3,3.3 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:45,7700.1,972.2,15.4,15.4,21.1,21.1,21.6,21.6,29,1676.9,52.96,84.2,63.6,45.5 °F,52,NE,2.7,2.8 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:50,7848.9,998.5,15.6,9.3,21,21,19.1,21.2,29,1704.6,53.31,84.2,63.5,45.6 °F,52,NE,2.9,2.9 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
01/06/2021 23:55,8249.6,1054.5,15.3,15.3,21.5,21.5,22.3,22.3,29,1728.2,53.85,84.2,63.3,45.3 °F,52,NE,2.9,3.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:00,8432.6,1091.6,14.6,10.2,19.3,19.3,20,20,29.01,1754.9,54.09,84.218,63.2,45.7 °F,53,NE,2.9,3.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:05,8603.5,1100.8,14.9,13.2,20.7,20.7,20.9,20.9,29.01,1785.7,54.34,84.218,62.9,46.0 °F,54,NE,2.9,3.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:10,8760.8,1140.7,14.9,14.9,20.3,20.3,20.6,20.6,29.01,1817.1,54.7,84.218,62.8,45.9 °F,54,NE,3.2,3.4 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:15,8899.6,1161,14.2,8.8,18.7,18.7,19.1,17.1,29,1850.9,55,84.2,62.7,45.8 °F,54,NE,2,2.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:20,9118.6,1178.8,14.1,14.1,18.5,18.5,18.7,18.7,29,1887.1,55.51,84.2,62.5,45.5 °F,54,NE,1.6,1.6 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:25,9191.1,1202.3,14.4,10.5,19.4,19.4,19.9,19.9,29,1918.5,55.92,84.2,62.2,45.2 °F,54,North,1.3,1.3 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:30,11230.8,1389.7,14.2,12.6,18.4,18.4,18.9,18.9,29,1951,56.21,84.2,62.2,44.9 °F,53,NNE,1.6,1.6 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:35,12238.1,1514.9,14.3,14.3,18.7,18.7,19,19,29,1974.1,56.43,84.2,62.4,44.9 °F,53,NE,2.1,2.1 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:40,12828.5,1584.5,14.1,14.1,18,18,18.9,18.9,29,1991.4,56.6,84.2,62.4,44.9 °F,53,ENE,2.4,2.4 mph,30.07 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:45,13333.7,1641.6,14.6,14.6,19.6,19.6,20.4,20.4,29,2017.7,56.86,84.2,62.3,44.8 °F,53,NE,2.3,2.3 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:50,13198.7,1639.6,12.9,10,17.2,19,18.1,18.1,28.99,2046.1,57.15,84.182,62.2,44.7 °F,53,ENE,2.2,2.2 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 00:55,13215.4,1641.2,13.3,12,17.3,17.3,17.6,17.6,29,2079.1,57.49,84.2,61.9,44.7 °F,53,NE,2.4,2.5 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:00,14086.1,1735.8,14.2,14.2,18.6,18.6,18.9,18.9,28.98,2102.3,57.83,84.164,61.8,44.9 °F,54,ENE,2.5,2.6 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:05,13932.7,1729,13.2,13.2,17.6,17.6,17.8,17.8,29,2117.9,58.2,84.2,61.7,44.8 °F,54,ENE,2.6,2.7 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:10,13917.5,1731.2,12,12,16.1,16.1,16.6,16.6,29,2139.4,58.52,84.2,61.7,44.8 °F,54,ENE,3.8,3.8 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:15,14523.4,1809.3,13.2,13.2,18.1,18.1,18.3,18.3,28.99,2169,58.89,84.182,61.7,44.8 °F,54,NE,2.7,2.7 mph,30.05 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:20,14994.2,1855.2,13.5,13.5,17,17,17.7,17.7,28.99,2190.7,59.33,84.182,61.5,44.6 °F,54,ENE,2.8,2.9 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:25,14983.5,1868.9,12.7,12.7,16.4,16.4,16.8,16.8,29,2199.4,59.7,84.2,61.3,44.7 °F,55,ENE,3.6,3.7 mph,30.06 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:30,15065.9,1897.9,12.8,12.8,17.1,17.1,17.2,17.2,28.99,2222.5,60,84.182,61.1,44.6 °F,55,ENE,3.3,3.4 mph,30.05 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:35,15484.9,1924.6,12.8,12.8,16,16,16,16,28.99,2249.3,60.19,84.182,61.1,44.7 °F,55,ENE,3.6,3.8 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:40,15507.7,1929.9,12.5,12.5,16,16,16.5,16.5,28.96,2273.6,60.19,84.128,61,44.7 °F,55,ENE,3.5,3.7 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:45,15256.8,1914.1,12.2,12.2,15.4,15.4,15.8,15.8,28.9,2277,60.2,84.02,60.8,44.9 °F,56,ENE,2.3,2.4 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:50,15339.1,1907.9,12.3,12.3,15.8,15.8,15.9,15.9,28.85,2262.4,60.55,83.93,60.8,45.0 °F,56,ENE,3.4,3.6 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 01:55,15354.4,1734.3,10.3,5.8,14.1,14.1,14.1,14.1,28.77,2263.6,61.04,83.786,60.5,44.9 °F,57,ENE,3.2,3.4 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:00,15348.9,1941.1,12.7,12.7,16,16,16.2,16.2,28.71,2291.1,61.21,83.678,60.3,45.2 °F,58,ENE,2.8,2.9 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:05,15442.7,1942.6,11.8,11.8,15.2,15.2,15.5,15.5,28.7,2329.3,61.38,83.66,60.2,45.2 °F,58,ENE,2.7,2.7 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:10,15476.5,1961.9,12,12,15.4,15.4,15.5,15.5,28.71,2350.5,61.54,83.678,60.1,45.2 °F,58,ENE,3,3.0 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:15,16039.6,2016.8,11.1,11.1,15,15,15.2,15.2,28.7,2384.3,61.69,83.66,60,45.1 °F,58,NE,3.5,3.7 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:20,16003.6,2024.5,11,11,14.1,14.1,14.3,14.3,28.71,2417.2,61.83,83.678,59.9,45.3 °F,59,ENE,2.6,2.7 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:25,15950.2,2006.4,11.7,11.7,14.8,14.8,15.4,15.4,28.71,2446.6,61.94,83.678,59.8,45.3 °F,59,ENE,3.8,4.0 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:30,17159.1,1922.9,10.2,5.4,15,13.7,14.1,14.1,28.78,2473.1,62.22,83.804,59.7,45.1 °F,59,ENE,2.8,2.9 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:35,17142.2,2138.8,10.7,10.7,14.9,14.9,15.1,15.1,28.9,2485.9,62,84.02,59.5,45.4 °F,60,ENE,3,3.1 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:40,17075.8,2143.8,10.4,10.4,12.7,14.1,12.7,12.7,28.9,2505.7,61.75,84.02,59.1,45.2 °F,60,NE,3.1,3.2 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:45,16925.5,2126.7,10.6,6.2,13.7,13.7,13.9,13.9,28.98,2520.8,61.57,84.164,59.1,45.4 °F,61,ENE,3.7,3.9 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:50,16901.9,2119.1,11.2,11.2,14.4,14.4,14.6,14.6,28.99,2539.4,61.56,84.182,59,45.5 °F,61,ENE,3.4,3.6 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 02:55,16821,2121.3,11.4,11.4,14.1,14.1,14.3,14.3,29,2549.6,61.53,84.2,58.9,45.6 °F,62,ENE,1.6,1.6 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:00,16760.6,2111.2,10.6,10.6,13.6,13.6,13.9,13.9,29,2554.9,61.8,84.2,58.8,45.6 °F,62,ENE,3,3.1 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:05,16729.4,2109.5,9.8,9.9,14.2,14.2,14.3,14.3,28.99,2561.5,61.99,84.182,58.7,45.6 °F,62,NE,2.1,2.2 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:10,16670.6,2104.6,11,7.8,14.5,14.5,14.8,14.8,29,2583,62.25,84.2,58.6,45.8 °F,63,ENE,3,3.2 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:15,16632.5,2102.8,11,11,14.3,14.3,14.4,14.4,28.99,2594.1,62.64,84.182,58.6,46.0 °F,63,ENE,3.1,3.3 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:20,16579.2,2110.5,10.1,8.5,13.8,13.8,13.8,13.8,28.98,2603.9,62.89,84.164,58.4,45.9 °F,63,ENE,2.3,2.3 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:25,16463,2092.6,10.1,10.1,13.4,13.4,13.7,13.7,28.98,2613.7,63,84.164,58.3,46.0 °F,64,ENE,1.9,1.9 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:30,16346.3,2082,9.5,8.4,13.3,12,13.7,12.4,28.97,2622.8,63.13,84.146,58.2,46.0 °F,64,ENE,4,4.3 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:35,16293,2081.4,9.8,7.7,12.8,12.8,12.9,12.9,28.9,2622.4,63.23,84.02,58.1,46.4 °F,65,ENE,2.4,2.5 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:40,16174.8,2062.5,10.6,10.6,13.1,13.1,13.5,13.5,28.9,2623.4,63.4,84.02,58.1,46.5 °F,65,NE,3.1,3.2 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:45,16095.2,2052.9,10.3,6.3,12.9,12.9,11.8,13.1,28.9,2624.6,63.55,84.02,58.1,46.5 °F,65,ENE,3.1,3.2 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:50,15977.8,2051.5,10.5,10.5,12.8,12.8,12.9,12.9,28.9,2625.1,63.72,84.02,57.8,46.3 °F,66,ENE,2.3,2.3 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 03:55,15872.6,2030.7,10,10,13.1,13.1,13.1,13.1,28.9,2632.8,63.85,84.02,57.7,46.2 °F,66,ENE,3.2,3.3 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 04:00,15880.1,2019.9,9.1,9.1,12.5,12.5,12.6,12.6,28.89,2632.3,63.99,84.002,57.6,46.5 °F,67,ENE,2.9,3.0 mph,30.04 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 04:05,15771.7,2019,9.4,9.4,12.3,12.3,12.5,12.5,28.83,2643.1,64.2,83.894,57.5,46.5 °F,67,NE,4,4.2 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 04:10,15747.4,2011.1,9.9,9.9,12.8,12.8,12.9,12.9,28.88,2652.3,64.27,83.984,57.1,46.5 °F,68,ENE,3.7,3.9 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 04:15,15609.2,1995.7,9.6,9.6,12.9,12.9,13.1,13.1,28.88,2662.1,64.21,83.984,57,46.4 °F,68,ENE,3.3,3.5 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 04:20,15512.3,1991,9.6,9.6,12.4,12.4,12.5,12.5,28.89,2674.2,64.11,84.002,57.1,46.5 °F,68,ENE,2,2.0 mph,30.03 in,0.00 in,0.00 in,0,0 w/m²
02/06/2021 04:25,15462.7,1976.9,8.9,8.9,11.3,11.3,11.6,11.6,28.85,2676.9,64.08,83.93,57.2,46.5 °F,68,ENE,2.8,2.9 mph,30.03 in,0.00 in,0.00 in,0,0.3 w/m²
02/06/2021 04:30,15384.1,1958.4,9.4,9.4,12.5,12.5,12.5,12.5,28.8,2672.8,64.04,83.84,57.1,46.9 °F,69,ENE,2.7,2.8 mph,30.03 in,0.00 in,0.00 in,0,0.6 w/m²
02/06/2021 04:35,15223.1,1953.8,9.2,4.6,12,12,12.4,12.4,28.79,2670.9,64.3,83.822,56.8,46.7 °F,69,ENE,3,3.1 mph,30.03 in,0.00 in,0.00 in,0,1.1 w/m²
02/06/2021 04:40,15155.3,1948,8.9,8.9,11.5,11.5,11.6,11.6,28.74,2677.8,64.53,83.732,57,46.9 °F,69,NE,3.5,3.6 mph,30.02 in,0.00 in,0.00 in,0,1.7 w/m²
02/06/2021 04:45,15006.4,1940.4,9.3,9.3,11.6,11.6,11.6,11.6,28.7,2681.6,64.75,83.66,56.8,46.9 °F,70,ENE,3.8,4.1 mph,30.03 in,0.00 in,0.00 in,0,2.4 w/m²
02/06/2021 04:50,14920.3,1932.4,8.9,8.9,11.7,11.7,11.8,11.8,28.7,2685.4,64.88,83.66,56.7,46.8 °F,70,NE,2.9,3.1 mph,30.03 in,0.00 in,0.00 in,0,3.7 w/m²
02/06/2021 04:55,14823.2,1913,9,9,11.3,11.3,11.5,11.5,28.7,2685.1,65.04,83.66,56.6,46.8 °F,70,ENE,2.7,2.8 mph,30.03 in,0.00 in,0.00 in,0,5.1 w/m²
02/06/2021 05:00,14717.9,1906.5,7.4,3.8,12.4,12.4,12.4,12.4,28.7,2679.7,65.08,83.66,56.5,47.2 °F,71,ENE,0.7,0.7 mph,30.03 in,0.00 in,0.00 in,0,6.2 w/m²
02/06/2021 05:05,14586.1,1901.4,9.5,9.5,11.3,11.3,11.3,11.3,28.69,2675.5,65.1,83.642,56.3,47.1 °F,71,ENE,2.9,3.0 mph,30.03 in,0.00 in,0.00 in,0,8.3 w/m²
02/06/2021 05:10,14408.9,1687.1,8.2,6.4,11,11,11.3,11.3,28.64,2672.2,65.11,83.552,56.5,47.2 °F,71,ENE,2.8,2.9 mph,30.03 in,0.00 in,0.00 in,0,10.2 w/m²
02/06/2021 05:15,14312,1852.5,8.6,6.9,11.7,11.7,12.1,12.1,28.61,2667.1,65.05,83.498,56.6,47.6 °F,72,ENE,2.6,2.7 mph,30.03 in,0.00 in,0.00 in,0,12.2 w/m²
02/06/2021 05:20,14231.2,1851.3,9,9,11.2,11.2,11.2,11.2,28.61,2662.9,65.01,83.498,56.5,47.4 °F,72,NE,2.5,2.5 mph,30.03 in,0.00 in,0.00 in,0,13.9 w/m²
02/06/2021 05:25,14125.8,1838.3,9,5.2,11.5,11.5,11.7,10.6,28.61,2661.2,65.07,83.498,56.5,47.5 °F,72,NE,2.4,2.5 mph,30.03 in,0.00 in,0.00 in,0,15.8 w/m²
02/06/2021 05:30,13995.4,1818.2,8.7,8.7,10.9,10.9,11.1,11.1,28.6,2662.1,65.16,83.48,56.6,47.6 °F,72,ENE,3,3.2 mph,30.04 in,0.00 in,0.00 in,0,20.2 w/m²
02/06/2021 05:35,13934.1,1636.8,8.5,7,10.8,10.8,10.9,10.9,28.6,2660.4,65.32,83.48,56.6,47.6 °F,72,ENE,3.2,3.4 mph,30.04 in,0.00 in,0.00 in,0,24.5 w/m²
02/06/2021 05:40,13855.8,1802.9,8.3,6.5,10.5,10.5,10.6,10.6,28.6,2664,65.25,83.48,56.8,47.8 °F,72,ENE,2.9,3.0 mph,30.03 in,0.00 in,0.00 in,0,29 w/m²
02/06/2021 05:45,13710.7,1778.5,8.3,8.3,10.7,10.7,10.8,10.8,28.57,2664.1,65.12,83.426,56.9,47.8 °F,72,ENE,3.3,3.5 mph,30.03 in,0.00 in,0.00 in,0,32.2 w/m²
02/06/2021 05:50,13613,1769.4,8.6,8.6,11.3,11.3,11.5,11.5,28.58,2671,65.07,83.444,57,47.7 °F,71,ENE,3.3,3.6 mph,30.03 in,0.00 in,0.00 in,0,34.8 w/m²
02/06/2021 05:55,13533.6,1759.4,8.5,8.5,10.7,10.7,10.8,10.8,28.55,2672.4,65.09,83.39,57.2,48.0 °F,71,ENE,3.6,3.9 mph,30.03 in,0.00 in,0.00 in,0,37.9 w/m²
02/06/2021 06:00,13542.2,1761.5,7.9,6.2,10.7,10.7,10.9,10.9,28.56,2690.5,65.26,83.408,57.2,47.8 °F,71,NE,3.6,3.8 mph,30.03 in,0.00 in,0.00 in,0,40.4 w/m²
02/06/2021 06:05,13897.6,1804.7,8.1,6.4,9.8,9.8,10.6,10.6,28.6,2704.2,65.3,83.48,57.4,47.6 °F,70,NE,2,2.1 mph,30.03 in,0.00 in,0.00 in,0,44.2 w/m²
02/06/2021 06:10,13848.7,1790.8,8.4,8.4,10.6,10.6,11,11,28.59,2706,65.25,83.462,57.7,48.1 °F,70,ENE,2.5,2.6 mph,30.02 in,0.00 in,0.00 in,0,47.6 w/m²
02/06/2021 06:15,13766.6,1602.6,7.3,4.6,10.5,10.5,10.5,10.5,28.55,2704.2,65.32,83.39,58.1,48.2 °F,70,ENE,3,3.1 mph,30.03 in,0.00 in,0.00 in,0,51 w/m²
02/06/2021 06:20,13625.4,1764.5,7.9,7.9,9.8,9.8,9.8,9.8,28.58,2711.4,65.4,83.444,58.1,48.3 °F,70,NE,3.7,3.9 mph,30.03 in,0.00 in,0.00 in,0,55.9 w/m²
02/06/2021 06:25,13563.3,1755.9,8.3,8.3,10.2,10.2,10.2,10.2,28.55,2713.6,65.3,83.39,58.3,48.2 °F,69,NE,2.9,3.0 mph,30.03 in,0.00 in,0.00 in,0,61.1 w/m²
02/06/2021 06:30,13497.2,1746.3,8.1,8.1,10.4,10.4,10.7,10.7,28.6,2725.3,65.4,83.48,58.4,48.5 °F,70,ENE,4,4.3 mph,30.03 in,0.00 in,0.00 in,1,67.7 w/m²
02/06/2021 06:35,13426.1,1745.2,8.2,8.2,10.4,10.4,10.5,10.5,28.56,2728.8,65.34,83.408,58.5,48.4 °F,69,NE,3.6,3.9 mph,30.03 in,0.00 in,0.00 in,1,75.4 w/m²
02/06/2021 06:40,13301.1,1745.5,7.7,7.7,9.9,9.9,10.1,10.1,28.56,2732.5,65.42,83.408,58.9,48.9 °F,69,NE,4.1,4.4 mph,30.02 in,0.00 in,0.00 in,1,81.8 w/m²
02/06/2021 06:45,13318.5,1732.1,7.3,7.3,9.7,9.7,9.7,9.7,28.54,2741.9,65.45,83.372,59.1,48.7 °F,69,ENE,2.9,3.0 mph,30.02 in,0.00 in,0.00 in,1,89.9 w/m²
02/06/2021 06:50,13240,1373.8,8,4.7,11.9,11.9,9.5,9.5,28.55,2754.3,65.54,83.39,59.6,48.6 °F,67,ENE,2.8,2.9 mph,30.02 in,0.00 in,0.00 in,1,99 w/m²
02/06/2021 06:55,13130.1,1710.9,7.2,6.5,9.6,9.6,10,10,28.55,2758.4,65.49,83.39,60,49.2 °F,68,ENE,4.1,4.3 mph,30.02 in,0.00 in,0.00 in,1,107.8 w/m²
02/06/2021 07:00,13068.4,1698.2,7.7,7.7,10,10,10,10,28.56,2761.8,65.41,83.408,59.8,49.5 °F,69,ENE,4.9,5.3 mph,30.02 in,0.00 in,0.00 in,1,115.4 w/m²
