time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
14/06/2021 22:20,400.9,11.6,9,11.2,1,11.6,9,11.2,998.2,57.19,29.88,85.784,71.2,59.1 °F,66,,3.2,3.3 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 22:25,400.9,11,8.6,11.1,1,11.1,8.6,11.1,1037.3,57.49,29.9,85.82,70.8,58.8 °F,66,NNE,5.3,5.6 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 22:30,400.9,11.6,8.8,11.6,1,11.8,8.8,11.6,1074.9,57.9,29.89,85.802,70.7,59.1 °F,67,NNE,3.3,3.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 22:35,400.9,10.8,8.6,10.6,1,10.6,8.6,10.6,1111.9,58.19,29.9,85.82,70.7,59.3 °F,67,NNE,3.5,3.8 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 22:40,400.9,11.3,8.5,10.9,1,11.2,8.5,10.9,1137.2,58.41,29.93,85.874,70.5,59.0 °F,67,NNW,3.7,3.9 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 22:45,400.9,10.6,8.5,10.8,1,10.8,8.5,10.8,1162.6,58.59,29.96,85.928,70.3,58.8 °F,67,NNW,5.1,5.4 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 22:50,400.9,10.1,7.9,9.9,1,9.9,7.9,9.9,1191.8,58.74,29.97,85.946,70,58.6 °F,67,NNE,4.3,4.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 22:55,400.9,10.4,8.4,10.6,1,10.6,8.4,10.6,1229.6,58.95,29.97,85.946,69.8,58.3 °F,67,NNE,4.6,4.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:00,400.9,10.7,8.3,10.5,1,10.6,8.3,10.5,1257.4,59.09,29.95,85.91,69.6,58.1 °F,67,NNE,5.1,5.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:05,400.9,10.2,8,10.2,1,10.3,8,10.2,1279.2,59.33,29.97,85.946,69.4,57.9 °F,67,NNE,5.5,6.0 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:10,401,10.3,8.2,10.1,1,10.3,8.2,10.1,1308.6,59.51,29.97,85.946,69,57.5 °F,67,North,5.7,6.1 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:15,400.9,10.5,7.8,10.2,1,10.3,7.8,10.2,1335.5,59.59,29.99,85.982,68.9,57.5 °F,67,NNE,5.2,5.6 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:20,400.9,9.9,7.5,9.9,1,10.1,7.5,9.9,1364.6,59.7,29.98,85.964,68.7,57.2 °F,67,,4.2,4.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:25,400.9,10,7.8,10.1,1,10.1,7.8,10.1,1388.2,59.78,29.97,85.946,68.6,56.8 °F,66,North,5.3,5.7 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:30,400.9,9.7,7.8,9.5,1,9.6,7.8,9.5,1407.3,60.01,29.98,85.964,68.5,56.6 °F,66,NE,4.8,5.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:35,400.9,10,7.6,10,0.9,10,7.6,10,1428.7,60.14,29.99,85.982,68.5,56.6 °F,66,NNE,4.4,4.7 mph,30.27 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:40,400.9,9.3,7.3,9.2,1,9.3,7.3,9.2,1453.4,60.25,30,86,68.3,56.4 °F,66,NNE,4,4.2 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:45,400.9,9.4,7.5,9.4,1,9.4,7.5,9.4,1475.4,60.4,29.99,85.982,68.1,56.3 °F,66,North,6.2,6.5 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:50,400.9,8.7,6.6,8.6,1,8.6,6.6,8.6,1486.2,60.65,29.98,85.964,67.8,56.2 °F,67,NNE,4.1,4.3 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
14/06/2021 23:55,400.9,9.2,7.2,9.4,1,9.4,7.2,9.4,1493.2,60.69,29.98,85.964,67.6,55.7 °F,66,NNE,5.5,5.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:00,400.9,8.3,6.2,8,1,8.2,6.2,8,1490.6,60.45,29.96,85.928,67.5,54.9 °F,64,NE,5.4,5.7 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:05,400.9,8.4,7,8.5,1,8.5,7,8.5,1499.1,60.41,29.95,85.91,67.2,53.1 °F,61,North,4.3,4.5 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:10,400.9,8.4,6.9,8.6,1,8.6,6.9,8.6,1513.5,60.35,29.92,85.856,67.1,51.4 °F,57,,4.4,4.8 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:15,401,8,6.6,8,1,8,6.6,8,1525.7,60.26,29.9,85.82,66.9,50.0 °F,55,NNW,3.3,3.4 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:20,400.9,7.9,6.6,7.7,1,7.8,6.6,7.7,1534.2,60.15,29.9,85.82,66.6,49.2 °F,54,North,4.6,4.9 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:25,400.9,7.5,5.6,7.7,1,7.7,5.6,7.7,1553,60.16,29.87,85.766,66.3,49.1 °F,54,NNE,4.9,5.3 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:30,400.9,7.5,5.8,7.2,1,7.4,5.8,7.2,1558.6,60.19,29.9,85.82,66.1,48.9 °F,54,NNE,5.6,6.0 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:35,400.9,7.2,6,7.3,1,7.3,6,7.3,1566.2,60.26,29.86,85.748,66,48.9 °F,54,North,4.7,5.0 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:40,400.9,7,5.4,6.8,1,6.8,5.4,6.8,1584.1,60.43,29.82,85.676,66,49.0 °F,54,North,4.5,4.8 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:45,400.9,7.6,6,7.3,1,7.5,6,7.3,1600.7,60.63,29.81,85.658,66,49.1 °F,55,,3.3,3.5 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:50,400.9,7.5,5.5,7.4,1,7.5,5.5,7.4,1611.8,60.73,29.81,85.658,65.6,49.3 °F,56,NNE,5.5,5.8 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 00:55,400.9,6.7,5.4,6.6,1,7,5.4,6.6,1612.3,60.5,29.8,85.64,65.6,49.4 °F,56,NNE,4.8,5.1 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:00,400.9,6.8,5.4,6.7,1,6.7,5.4,6.7,1625.8,60.5,29.79,85.622,65.3,49.4 °F,57,NNE,4.5,4.8 mph,30.28 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:05,400.9,7,5.1,6.6,1,7,5.1,6.6,1634.8,60.41,29.8,85.64,65,49.1 °F,57,NNE,5.5,5.8 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:10,400.9,6.9,5.4,6.6,1,6.9,5.4,6.6,1632.4,60.28,29.8,85.64,64.6,49.0 °F,57,NNE,4.8,5.1 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:15,401,6.6,5,6.8,1,6.8,5,6.8,1630.8,60.2,29.8,85.64,64.4,48.4 °F,56,NNE,4.3,4.7 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:20,400.9,6,5,5.7,1,5.8,5,5.7,1639.4,60.14,29.79,85.622,64.4,48.3 °F,56,NE,5.5,5.9 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:25,400.9,6.3,5.2,6.5,1,6.5,5.2,6.5,1646,60.11,29.8,85.64,64.2,48.3 °F,57,NE,5.6,6.2 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:30,400.9,5.2,4.2,5.2,1,5.2,4.2,5.2,1648.4,59.95,29.79,85.622,64.2,48.4 °F,57,NNE,3.7,3.9 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:35,400.9,5.4,4.2,5.4,1,5.4,4.2,5.4,1645.2,59.73,29.78,85.604,64.2,48.5 °F,57,,5.7,6.0 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:40,400.9,5.5,4.4,5.4,1,5.4,4.4,5.4,1646.2,59.46,29.74,85.532,63.7,48.2 °F,57,,5.4,5.5 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:45,400.9,5.6,4.6,5.5,1,5.5,4.6,5.5,1646.6,59.37,29.71,85.478,63.1,47.9 °F,58,North,5.1,5.4 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:50,400.9,5,4.2,5.3,1,5.4,4.2,5.3,1643.1,59.15,29.7,85.46,63.1,47.4 °F,57,NNW,5.5,5.9 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 01:55,400.9,5.3,4.1,5,1,5,4.1,5,1644.4,59,29.7,85.46,62.8,47.5 °F,58,North,6.5,7.0 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:00,400.9,5.1,4.1,5,1,5.3,4.1,5,1649.3,59.07,29.7,85.46,62.7,47.6 °F,58,NE,6.9,7.2 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:05,400.9,5.6,4.4,5.5,1,5.5,4.4,5.5,1651.1,59.23,29.71,85.478,62.5,47.4 °F,58,NE,6.7,7.2 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:10,400.9,4.4,3.3,4.3,1,4.5,3.3,4.3,1660.9,59.24,29.7,85.46,62.4,47.0 °F,57,North,6.2,6.7 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:15,401,4.9,3.9,4.9,1,4.9,3.9,4.9,1665.9,59.3,29.7,85.46,62.2,46.8 °F,57,NNE,5.3,5.6 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:20,400.9,5.2,4,5.1,1,5.1,4,5.1,1686.9,59.31,29.7,85.46,62.2,46.7 °F,57,North,3.7,3.8 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:25,400.9,4.5,3.3,4.3,1,4.5,3.3,4.3,1699.4,59.27,29.7,85.46,61.9,46.3 °F,57,,4.4,4.4 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:30,400.9,5.1,3.9,4.9,1,5,3.9,4.9,1705.3,59.2,29.66,85.388,61.8,45.9 °F,56,NW,3.4,3.6 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:35,400.9,4.6,3.6,4.8,1,4.8,3.6,4.8,1714.8,59.25,29.64,85.352,62,46.4 °F,57,NNW,2.8,2.8 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:40,400.9,4.8,3.3,4.6,1,4.6,3.3,4.6,1723.6,59.32,29.62,85.316,61.8,46.4 °F,57,NNW,3,3.1 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:45,400.9,3.8,3.1,3.9,1,4,3.1,3.9,1743.4,59.48,29.62,85.316,61.6,46.6 °F,58,NNE,5,5.3 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:50,400.9,4,3.1,4,1,4.1,3.1,4,1742.9,59.47,29.62,85.316,61.3,46.9 °F,59,NE,3.9,4.1 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 02:55,400.9,4.6,3.4,4.4,1,4.5,3.4,4.4,1746.4,59.55,29.6,85.28,60.9,47.5 °F,62,North,4.8,5.0 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:00,400.9,4,3.1,3.9,1,3.9,3.1,3.9,1751.9,59.51,29.6,85.28,60.6,47.8 °F,63,NE,5.2,5.6 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:05,400.9,4.4,3.2,4.2,1,4.5,3.2,4.2,1759.6,59.54,29.6,85.28,60.6,47.8 °F,63,NNE,4.8,5.1 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:10,400.9,4,3.1,4.1,1,4.1,3.1,4.1,1766.8,59.56,29.6,85.28,60.4,47.9 °F,63,NNE,5.7,6.2 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:15,400.9,4.4,3,4.2,1,4.3,3,4.2,1774.2,59.41,29.6,85.28,60.5,47.8 °F,63,NE,4.5,4.8 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:20,401,3.7,2.9,3.7,1,3.7,2.9,3.7,1784.4,59.4,29.6,85.28,60.4,48.1 °F,64,NE,5,5.3 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:25,400.9,3.9,2.8,3.8,1,4.1,2.8,3.8,1791.7,59.4,29.6,85.28,60.5,48.0 °F,63,NE,3.3,3.4 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:30,400.9,4.1,2.9,3.8,1,3.8,2.9,3.8,1800.7,59.55,29.6,85.28,60.8,47.7 °F,62,,2.4,2.4 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:35,400.9,3.7,2.8,3.9,1,3.9,2.8,3.9,1809.1,59.62,29.61,85.298,60.7,47.8 °F,63,NW,3.1,3.2 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:40,400.9,4.2,2.7,3.7,1,3.9,2.7,3.7,1811.3,59.51,29.59,85.262,60.4,47.8 °F,63,,5.1,5.5 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:45,400.9,3.8,2.6,3.6,1,4,2.6,3.6,1809.4,59.46,29.6,85.28,60,47.9 °F,64,NNE,6,6.3 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:50,400.9,3.6,2.6,3.6,1,3.6,2.6,3.6,1806.9,59.67,29.6,85.28,59.9,47.8 °F,64,NE,5.7,6.1 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 03:55,400.9,3.6,3,3.5,1,3.6,3,3.5,1814.4,59.95,29.62,85.316,59.8,47.8 °F,64,North,5.7,6.1 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 04:00,400.9,3.5,2.8,3.5,1,3.5,2.8,3.5,1818.9,60.03,29.62,85.316,59.7,47.5 °F,64,NNE,4.8,5.1 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 04:05,400.9,3.4,2.5,3.4,1,3.4,2.5,3.4,1820.6,60,29.6,85.28,59.7,47.5 °F,64,NNE,5.1,5.4 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 04:10,400.9,3.5,2.8,3.5,1,3.6,2.8,3.5,1814.8,60.1,29.6,85.28,59.5,47.6 °F,65,NNE,5.1,5.4 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 04:15,400.9,3.5,2.6,3.5,1,3.5,2.6,3.5,1817.1,60.02,29.6,85.28,59.5,47.6 °F,65,NNE,5.9,6.3 mph,30.30 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 04:20,401,3.2,2.4,3.2,1,3.2,2.4,3.2,1822.3,60,29.6,85.28,59.3,47.6 °F,65,North,4.7,5.0 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 04:25,400.9,3.9,2.8,3.7,1,3.8,2.8,3.7,1823.6,60,29.6,85.28,59.2,47.5 °F,65,NNE,5.1,5.5 mph,30.29 in,0.00 in,0.00 in,0,0 w/m²
15/06/2021 04:30,400.9,3.2,2.5,3.3,1,3.3,2.5,3.3,1826.9,60,29.6,85.28,59.1,47.4 °F,65,NNE,5.4,5.7 mph,30.30 in,0.00 in,0.00 in,0,0.4 w/m²
15/06/2021 04:35,400.9,3.1,2.2,3.1,1,3.1,2.2,3.1,1829.3,59.98,29.6,85.28,59,47.3 °F,65,NE,3.9,4.1 mph,30.30 in,0.00 in,0.00 in,0,0.7 w/m²
15/06/2021 04:40,400.9,3.3,2.6,3,1,3.2,2.6,3,1828.2,59.73,29.6,85.28,59.1,47.1 °F,65,NNE,3.9,4.2 mph,30.30 in,0.00 in,0.00 in,0,1 w/m²
15/06/2021 04:45,400.9,3.1,2.1,3.1,1,3.2,2.1,3.1,1800.3,59.51,29.6,85.28,59.1,47.4 °F,65,NE,5.5,6.0 mph,30.30 in,0.00 in,0.00 in,0,2.1 w/m²
15/06/2021 04:50,400.9,3.3,2.5,3.2,1,3.2,2.5,3.2,1802.6,59.48,29.6,85.28,58.9,47.2 °F,65,North,5.1,5.5 mph,30.30 in,0.00 in,0.00 in,0,2.7 w/m²
15/06/2021 04:55,400.9,3.8,2.4,3.1,1,3.8,2.4,3.1,1809.4,59.46,29.6,85.28,58.8,47.1 °F,65,NE,3.9,4.1 mph,30.29 in,0.00 in,0.00 in,0,4 w/m²
15/06/2021 05:00,400.9,3,2.3,2.9,1,2.9,2.3,2.9,1823.9,59.39,29.59,85.262,59.1,47.1 °F,65,NE,3.9,4.2 mph,30.29 in,0.00 in,0.00 in,0,5.5 w/m²
15/06/2021 05:05,400.9,3.4,2.3,3.6,1,3.6,2.3,3.6,1826.3,59.34,29.6,85.28,59.2,47.4 °F,65,North,5.9,6.3 mph,30.29 in,0.00 in,0.00 in,0,5.9 w/m²
15/06/2021 05:10,400.9,3.3,2.2,3.1,1,3.3,2.2,3.1,1837.6,59.4,29.61,85.298,59,47.3 °F,65,NNE,3.6,3.8 mph,30.29 in,0.00 in,0.00 in,0,7.3 w/m²
15/06/2021 05:15,400.9,2.9,2,2.9,1,2.9,2,2.9,1851.3,59.42,29.6,85.28,59.1,47.1 °F,64,NE,2.7,2.8 mph,30.29 in,0.00 in,0.00 in,0,7.1 w/m²
15/06/2021 05:20,401,3.6,2.3,3.4,1,3.6,2.3,3.4,1857.2,59.4,29.6,85.28,59.3,47.2 °F,64,NNE,4.4,4.7 mph,30.30 in,0.00 in,0.00 in,0,8.1 w/m²
15/06/2021 05:25,400.9,3.1,2.3,3,1,3.1,2.3,3,1865.4,59.4,29.6,85.28,59.3,47.2 °F,64,NNE,3.2,3.4 mph,30.30 in,0.00 in,0.00 in,0,10.3 w/m²
15/06/2021 05:30,400.9,3.2,2.5,3,1,3.2,2.5,3,1878.7,59.42,29.6,85.28,59.4,47.2 °F,64,NNE,4.2,4.5 mph,30.30 in,0.00 in,0.00 in,0,13.1 w/m²
15/06/2021 05:35,400.9,3.2,2.6,3.2,1,3.2,2.6,3.2,1895.1,59.47,29.59,85.262,59.2,47.3 °F,65,NE,4.6,5.1 mph,30.30 in,0.00 in,0.00 in,0,15 w/m²
15/06/2021 05:40,400.9,3.1,2.6,2.9,1,2.9,2.6,2.9,1914.1,59.49,29.6,85.28,59,47.2 °F,65,NNE,3.6,3.7 mph,30.30 in,0.00 in,0.00 in,0,15.2 w/m²
15/06/2021 05:45,400.9,2.6,2.3,2.6,1,2.8,2.3,2.6,1931.7,59.53,29.6,85.28,59.2,47.5 °F,65,ENE,3.3,3.5 mph,30.30 in,0.00 in,0.00 in,0,22 w/m²
15/06/2021 05:50,400.9,3,2.2,3.1,1,3.1,2.2,3.1,1945.1,59.58,29.6,85.28,59.2,47.5 °F,65,ENE,3.7,3.9 mph,30.31 in,0.00 in,0.00 in,0,26.1 w/m²
15/06/2021 05:55,400.9,2.6,2,2.5,1,2.5,2,2.5,1953.6,59.56,29.6,85.28,59.1,47.4 °F,65,ENE,2.6,2.7 mph,30.31 in,0.00 in,0.00 in,0,29 w/m²
15/06/2021 06:00,400.9,2.7,1.9,2.6,1,2.6,1.9,2.6,1962.5,59.53,29.61,85.298,59.2,47.5 °F,65,North,4.8,5.0 mph,30.30 in,0.00 in,0.00 in,0,31.2 w/m²
15/06/2021 06:05,400.9,2.9,2.1,3,1,3,2.1,3,1965.9,59.42,29.6,85.28,59.1,47.4 °F,65,NNW,3.6,3.8 mph,30.30 in,0.00 in,0.00 in,0,35.9 w/m²
15/06/2021 06:10,400.9,3.2,2.1,3.1,1,3.2,2.1,3.1,1967.4,59.39,29.6,85.28,59.1,47.4 °F,65,NE,3.7,3.9 mph,30.31 in,0.00 in,0.00 in,0,36 w/m²
15/06/2021 06:15,400.9,2.7,1.9,2.7,1,2.8,1.9,2.7,1969,59.31,29.6,85.28,59.1,47.4 °F,65,NNE,3,3.2 mph,30.31 in,0.00 in,0.00 in,0,42 w/m²
15/06/2021 06:20,400.9,3.3,2.2,3.1,1,3.2,2.2,3.1,1972.5,59.22,29.61,85.298,59,47.3 °F,65,NNE,3.3,3.4 mph,30.31 in,0.00 in,0.00 in,0,43.3 w/m²
15/06/2021 06:25,401,3,2.3,3.1,1,3.1,2.3,3.1,1976.2,59.22,29.62,85.316,59.1,47.4 °F,65,North,3.8,4.1 mph,30.32 in,0.00 in,0.00 in,0,52.8 w/m²
15/06/2021 06:30,400.9,2.6,1.9,2.7,1,2.7,1.9,2.7,1979.1,59.17,29.6,85.28,59.1,47.4 °F,65,NNE,4.9,5.1 mph,30.32 in,0.00 in,0.00 in,0,57 w/m²
15/06/2021 06:35,400.9,2.9,2.1,2.9,1,3,2.1,2.9,1982.3,59.1,29.6,85.28,59,47.4 °F,66,North,4.6,4.9 mph,30.31 in,0.00 in,0.00 in,0,77.1 w/m²
15/06/2021 06:40,400.9,2.8,1.9,2.5,1,2.7,1.9,2.5,1985.5,58.94,29.6,85.28,59.1,47.4 °F,65,NE,4.4,4.7 mph,30.32 in,0.00 in,0.00 in,0,80.5 w/m²
15/06/2021 06:45,400.9,3.3,2.4,3.3,1,3.3,2.4,3.3,1958.6,58.84,29.59,85.262,59.3,47.5 °F,65,North,3.9,4.1 mph,30.32 in,0.00 in,0.00 in,0,89.4 w/m²
15/06/2021 06:50,400.9,2.8,2,2.7,1,2.7,2,2.7,1946.4,58.8,29.6,85.28,59.4,47.7 °F,65,,3.8,4.1 mph,30.32 in,0.00 in,0.00 in,1,82.1 w/m²
15/06/2021 06:55,400.9,3.1,2.2,3.1,1,3.1,2.2,3.1,1953.8,58.81,29.57,85.226,59.3,47.6 °F,65,NNE,2.8,2.8 mph,30.32 in,0.00 in,0.00 in,1,88.3 w/m²
15/06/2021 07:00,400.9,3.1,2.4,3,1,3.1,2.4,3,1969.1,58.89,29.56,85.208,59.3,47.6 °F,65,NE,3.6,3.8 mph,30.32 in,0.00 in,0.00 in,1,150.8 w/m²
15/06/2021 07:05,400.9,3,2.3,3.3,1,3.3,2.3,3.3,1983.3,58.92,29.54,85.172,59.5,47.4 °F,64,NE,3.4,3.6 mph,30.32 in,0.00 in,0.00 in,1,171 w/m²
15/06/2021 07:10,400.9,3.2,2,3,1,3,2,3,1988.3,58.98,29.55,85.19,59.9,47.4 °F,63,NE,3.2,3.3 mph,30.33 in,0.00 in,0.00 in,1,171 w/m²
15/06/2021 07:15,400.9,3.3,2.2,3.2,1,3.3,2.2,3.2,2002.3,59.11,29.55,85.19,60,47.9 °F,64,North,3.5,3.8 mph,30.33 in,0.00 in,0.00 in,1,111.7 w/m²
