time,eco2,TVOC,pm10_env,pm10_standard,pm25_env,pm25_standard,pm100_env,pm100_standard,tem,CO2,hum_in,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
10/06/2021 23:55,4130.3,895.3,6.5,6.5,8,8,8,8,29.8,971.5,54.49,85.64,64.4,59.2 °F,83,South,3.5,3.7 mph,30.25 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:00,4657.5,1126.7,6,6,8.2,8.2,8.2,8.2,29.82,1005.4,54.87,85.676,64.4,59.1 °F,83,South,2.4,2.4 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:05,5297.7,1378.3,6.6,6.6,8.4,8.4,8.5,8.5,29.84,1033.1,54.91,85.712,64.4,59.1 °F,83,South,2,2.0 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:10,6685.2,1651.7,6.5,6.5,9,9,9.2,9.2,29.82,1055.6,55.05,85.676,64.4,59.2 °F,84,South,2,2.0 mph,30.25 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:15,7343.8,1753.1,6.8,6.8,9,9,9.1,9.1,29.83,1087.6,55.23,85.694,64.4,59.2 °F,84,South,2.7,2.9 mph,30.25 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:20,7110.2,1742.1,6.6,6.6,8.7,8.7,8.9,8.9,29.81,1116.4,55.32,85.658,64.3,59.1 °F,84,SSW,2.4,2.5 mph,30.25 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:25,7544.5,1816.3,6.3,6.3,7.9,7.9,7.9,7.9,29.8,1143.9,55.43,85.64,64,59.0 °F,84,SSW,2.2,2.2 mph,30.25 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:30,7919.2,1873.5,5.8,5.8,8,8,8.1,8.1,29.8,1173.1,55.68,85.64,64,59.0 °F,84,South,2.3,2.3 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:35,8865.4,2000.7,6,6,7.9,7.9,7.9,7.9,29.8,1207,55.8,85.64,64,59.0 °F,84,SW,2,2.0 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:40,9294.1,2071.9,6.6,6.6,9.1,9.1,9.2,9.2,29.8,1225.6,55.9,85.64,64,59.1 °F,84,South,1.9,1.9 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:45,9534.5,2116.8,6.4,6.4,8.5,8.5,8.9,8.9,29.79,1240.6,56.01,85.622,64,59.1 °F,84,South,2.1,2.1 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:50,9896.3,2156.6,5.9,5.9,8.1,8.1,8.2,8.2,29.8,1260.3,56.13,85.64,64,59.2 °F,85,South,2,2.0 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 00:55,10084,2211.8,6.2,6.2,7.7,7.7,8.3,8.3,29.79,1284.6,56.19,85.622,64,59.3 °F,85,SSW,1.4,1.4 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:00,9845,2171.3,6.1,6.1,7.9,7.9,7.9,7.9,29.79,1302.1,56.19,85.622,64,59.3 °F,85,SSW,1.5,1.5 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:05,9662.8,2159.7,4.9,4.9,6.6,6.6,6.7,6.7,29.75,1304.5,56.14,85.55,63.8,59.1 °F,85,SSW,2.4,2.4 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:10,9506.2,2125.9,5,5,7,7,7.2,7.2,29.7,1297.2,56.18,85.46,63.7,59.1 °F,85,South,1.8,1.8 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:15,9813,2184.9,5.5,5.5,7.9,7.9,8,8,29.7,1292.1,56.33,85.46,63.6,59.0 °F,85,SE,1.5,1.5 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:20,10023,2213.7,5.1,5.1,7.2,7.2,7.4,7.4,29.7,1311.4,56.4,85.46,63.8,59.1 °F,85,SSW,1.6,1.6 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:25,9887,2200.4,5.5,5.5,7.4,7.4,7.4,7.4,29.7,1332.8,56.48,85.46,63.8,59.1 °F,85,South,1.7,1.7 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:30,10193.8,2226.1,4.7,4.7,6.6,6.6,6.7,6.7,29.7,1352.5,56.49,85.46,63.8,59.1 °F,85,WSW,1.7,1.7 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:35,10938,2336.7,5.3,5.3,6.9,6.9,7.1,7.1,29.71,1365.7,56.5,85.478,63.6,59.2 °F,86,SW,2.1,2.1 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:40,11061.4,2361,4.6,4.6,6.3,6.3,6.6,6.6,29.7,1386.4,56.45,85.46,63.5,59.3 °F,86,ESE,1.9,1.9 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:45,10981.4,2355.1,4.8,4.8,6.6,6.6,7,7,29.71,1405,56.47,85.478,63.3,59.1 °F,86,SSW,2.3,2.3 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:50,11236.1,2387.5,4.8,4.8,6.8,6.8,6.9,6.9,29.7,1421.8,56.41,85.46,63.4,59.2 °F,86,South,1.8,1.8 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 01:55,11378.9,2399.2,4,4,5.6,5.6,5.6,5.6,29.7,1444.2,56.45,85.46,63.5,59.3 °F,86,SW,2,2.0 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:00,11542,2418.3,4.1,4.1,6.2,6.2,6.3,6.3,29.73,1467.5,56.6,85.514,63.3,59.3 °F,87,SSW,2.3,2.3 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:05,11768,2451.8,5.6,5.6,8.1,8.1,8.1,8.1,29.72,1490.4,56.65,85.496,63.3,59.3 °F,87,SW,0.9,0.9 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:10,12037.4,2502.6,4.2,4.2,6.3,6.3,6.3,6.3,29.78,1519,56.89,85.604,63.3,59.1 °F,87,SSW,1.3,1.3 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:15,12091.5,2505.2,4.2,4.2,6,6,6.2,6.2,29.75,1532.6,57.05,85.55,63.5,59.3 °F,86,South,3.9,4.1 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:20,12188.5,2527.2,4.2,4.2,5.7,5.7,5.7,5.7,29.72,1554.1,57.26,85.496,63.5,59.3 °F,86,South,2.3,2.3 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:25,12396.7,2563,3.9,3.9,5.1,5.1,5.1,5.1,29.74,1573.2,57.64,85.532,63.4,59.4 °F,87,South,1.7,1.7 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:30,12671.4,2597.7,3.4,3.4,5,5,5,5,29.71,1587.9,57.88,85.478,63.3,59.3 °F,87,SSW,1.2,1.2 mph,30.24 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:35,13056.9,2644.1,4.3,4.3,6,6,6.1,6.1,29.71,1600.1,58.01,85.478,63.2,59.2 °F,87,SW,1.5,1.5 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:40,13130.7,2658.2,4,4,5.4,5.4,5.6,5.6,29.74,1614.2,58.01,85.532,63.1,59.2 °F,87,South,1.6,1.6 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:45,13130.8,2657.7,3.9,3.9,5.2,5.2,5.2,5.2,29.72,1628.5,58.02,85.496,63.1,59.5 °F,88,South,1.5,1.5 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:50,13721.4,2738,3.9,3.9,5.3,5.3,5.3,5.3,29.73,1645.1,58.19,85.514,63.1,59.4 °F,88,South,1.8,1.8 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 02:55,13784.9,2747.5,3.6,3.6,4.6,4.6,4.7,4.7,29.77,1660.9,58.44,85.586,63.1,59.5 °F,88,SW,1,1.0 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:00,13756.5,2748.2,3.9,3.9,4.8,4.8,4.8,4.8,29.8,1675.7,58.73,85.64,62.9,59.3 °F,88,WSW,0.5,0.5 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:05,14056.4,2789.3,4.6,4.6,6.5,6.5,6.5,6.5,29.8,1694.4,58.82,85.64,63,59.1 °F,87,SW,1.4,1.4 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:10,14148,2814.6,3.3,3.3,4.6,4.6,4.8,4.8,29.8,1717.4,58.98,85.64,63.3,59.3 °F,87,WSW,1.8,1.8 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:15,14491.4,2859.4,3.7,3.7,5.2,5.2,5.5,5.5,29.8,1740.6,59.06,85.64,63.2,59.4 °F,87,SSW,0.9,0.9 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:20,14633.4,2885.7,3.6,3.6,5.4,5.4,5.5,5.5,29.8,1771.2,59.28,85.64,63.1,59.5 °F,88,SW,1.5,1.5 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:25,14901.8,2904.7,3.7,3.7,4.8,4.8,5.3,5.3,29.8,1795.9,59.51,85.64,63.1,59.5 °F,88,SW,1.8,1.8 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:30,14775,2900,3.7,3.7,5,5,5.2,5.2,29.79,1817.4,59.5,85.622,63.1,59.5 °F,88,ENE,1.8,1.8 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:35,14849.3,2916.5,3.4,3.4,4.8,4.8,4.8,4.8,29.8,1839.1,59.63,85.64,62.9,59.6 °F,89,ESE,1.1,1.1 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:40,14961.2,2924.8,3.9,3.9,5.4,5.4,5.4,5.4,29.8,1855.2,59.7,85.64,62.9,59.4 °F,88,NW,1.3,1.3 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:45,15178.9,2949.2,4.1,4.1,5.5,5.5,5.6,5.6,29.8,1871.1,59.69,85.64,62.9,59.3 °F,88,NNE,1.3,1.3 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:50,14927.8,2921.3,3.7,3.7,5.3,5.3,5.5,5.5,29.81,1886.7,59.79,85.658,62.9,59.3 °F,88,North,1.3,1.3 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 03:55,14638.6,2880.3,3.7,3.7,5,5,5.2,5.2,29.8,1898.8,59.8,85.64,62.9,59.3 °F,88,North,0.2,0.2 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 04:00,14471.5,2872.7,3.3,3.3,4.9,4.9,4.9,4.9,29.8,1907.3,59.8,85.64,63.1,59.5 °F,88,NNE,0.8,0.8 mph,30.22 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 04:05,14624.9,2885.7,3.5,3.5,4.9,4.9,5.1,5.1,29.8,1924,59.83,85.64,63.1,59.5 °F,88,ESE,1.3,1.3 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 04:10,14400.5,2858.3,3.7,3.7,5.1,5.1,5.1,5.1,29.8,1935.2,59.94,85.64,63.1,59.5 °F,88,South,2,2.0 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 04:15,14534.9,2879.6,3.8,3.8,5.4,5.4,5.5,5.5,29.79,1945.4,60.06,85.622,63.1,59.5 °F,88,NNW,0.6,0.6 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 04:20,14305,2870.4,3.6,3.6,4.9,4.9,5.2,5.2,29.74,1958.1,60.05,85.532,63.1,59.5 °F,88,NNW,0.7,0.7 mph,30.23 in,0.00 in,0.00 in,0,0 w/m²
11/06/2021 04:25,14280,2854.9,3.5,3.5,4.8,4.8,5,5,29.71,1974.7,60.14,85.478,63.1,59.5 °F,88,NNW,1.9,1.9 mph,30.23 in,0.00 in,0.00 in,0,0.7 w/m²
11/06/2021 04:30,14326.6,2859,3.3,3.3,4.4,4.4,4.7,4.7,29.7,1994,60.2,85.46,63.1,59.5 °F,88,NNW,0.4,0.4 mph,30.23 in,0.00 in,0.00 in,0,1.2 w/m²
11/06/2021 04:35,14517.1,2897.1,3.7,3.7,5.2,5.2,5.2,5.2,29.7,2014.6,60.29,85.46,63.1,59.1 °F,87,NNW,0.9,0.9 mph,30.22 in,0.00 in,0.00 in,0,1.2 w/m²
11/06/2021 04:40,14444.2,2880.6,3.4,3.4,5.1,5.1,5.2,5.2,29.67,2028.6,60.32,85.406,63.3,59.3 °F,87,NNW,0.7,0.7 mph,30.22 in,0.00 in,0.00 in,0,1.2 w/m²
11/06/2021 04:45,14353.3,2871.7,3.4,3.4,4.5,4.5,4.5,4.5,29.65,2039.1,60.38,85.37,63.3,59.4 °F,87,NNW,1.9,1.9 mph,30.22 in,0.00 in,0.00 in,0,2 w/m²
11/06/2021 04:50,14266.3,2855,3.4,3.4,5.1,5.1,5.3,5.3,29.61,2056.4,60.57,85.298,63,59.1 °F,87,NNW,1.2,1.2 mph,30.22 in,0.00 in,0.00 in,0,2.6 w/m²
11/06/2021 04:55,14206,2853.2,3.5,3.5,4.6,4.6,4.8,4.8,29.6,2086.6,60.75,85.28,62.9,59.0 °F,87,NNW,0.7,0.7 mph,30.22 in,0.00 in,0.00 in,0,3.1 w/m²
11/06/2021 05:00,14155.7,2859.7,3.3,3.3,4.9,4.9,4.9,4.9,29.6,2114.5,61.06,85.28,62.9,59.0 °F,87,NNW,0.8,0.8 mph,30.22 in,0.00 in,0.00 in,0,4 w/m²
11/06/2021 05:05,14036.6,2857.7,3.4,3.4,5,5,5.2,5.2,29.6,2132.9,61.22,85.28,62.7,59.0 °F,88,NNW,1.5,1.5 mph,30.22 in,0.00 in,0.00 in,0,4.5 w/m²
11/06/2021 05:10,14027.5,2847.6,3.6,3.6,5.1,5.1,5.1,5.1,29.6,2145,61.44,85.28,62.8,58.9 °F,87,NNW,1.4,1.4 mph,30.23 in,0.00 in,0.00 in,0,5.8 w/m²
11/06/2021 05:15,13962.7,2841.4,3.4,3.4,5,5,5.1,5.1,29.6,2160.7,61.63,85.28,62.9,59.0 °F,87,NNW,0.5,0.5 mph,30.23 in,0.00 in,0.00 in,0,5.9 w/m²
11/06/2021 05:20,13902.9,2835.3,3.5,3.5,4.9,4.9,4.9,4.9,29.6,2177,61.74,85.28,63,59.0 °F,87,NW,1.6,1.6 mph,30.23 in,0.00 in,0.00 in,0,7 w/m²
11/06/2021 05:25,13791,2819.4,3.1,3.1,4.3,4.3,4.4,4.4,29.59,2190.1,61.89,85.262,63,58.9 °F,86,West,2,2.0 mph,30.23 in,0.00 in,0.00 in,0,6.9 w/m²
11/06/2021 05:30,13649,2811.1,3.3,3.3,4.6,4.6,4.8,4.8,29.52,2197.1,61.99,85.136,62.8,58.9 °F,87,SW,1.3,1.3 mph,30.23 in,0.00 in,0.00 in,0,8.2 w/m²
11/06/2021 05:35,13475,2785.2,3.5,3.5,4.5,4.5,4.5,4.5,29.5,2207.9,62.11,85.1,62.7,58.8 °F,87,WSW,1.9,1.9 mph,30.23 in,0.00 in,0.00 in,0,10 w/m²
11/06/2021 05:40,13399.5,2779,3.4,3.4,4.6,4.6,4.6,4.6,29.5,2221.7,62.19,85.1,62.7,58.7 °F,87,NNE,1.9,1.9 mph,30.23 in,0.00 in,0.00 in,0,13 w/m²
11/06/2021 05:45,13280.2,2761.5,3.1,3.1,4.2,4.2,4.6,4.6,29.5,2232.9,62.2,85.1,62.5,58.6 °F,87,NW,1.6,1.6 mph,30.23 in,0.00 in,0.00 in,0,16.4 w/m²
11/06/2021 05:50,12985.1,2731.1,2.9,2.9,4.2,4.2,4.2,4.2,29.5,2236.1,62.07,85.1,62.4,58.8 °F,88,NW,1.9,1.9 mph,30.24 in,0.00 in,0.00 in,0,21.1 w/m²
11/06/2021 05:55,12894.9,2714.1,3.3,3.3,4.2,4.2,4.2,4.2,29.5,2234.3,62.1,85.1,62.2,58.5 °F,88,NW,0.7,0.7 mph,30.24 in,0.00 in,0.00 in,0,23.1 w/m²
11/06/2021 06:00,12840,2707.7,3.4,3.4,4.2,4.2,4.2,4.2,29.5,2237.4,62.12,85.1,62.5,58.5 °F,87,NW,1.3,1.3 mph,30.23 in,0.00 in,0.00 in,0,24.6 w/m²
11/06/2021 06:05,12704.2,2690.9,3.6,3.6,4.4,4.4,4.7,4.7,29.5,2249.2,62.19,85.1,62.6,58.6 °F,87,NW,0.9,0.9 mph,30.23 in,0.00 in,0.00 in,0,30.5 w/m²
11/06/2021 06:10,12666.8,2690.7,3.3,3.3,4.4,4.4,4.4,4.4,29.5,2262.7,62.22,85.1,62.7,58.8 °F,87,NW,1.1,1.1 mph,30.23 in,0.00 in,0.00 in,0,30.5 w/m²
11/06/2021 06:15,12639.3,2675.1,3.1,3.1,4.3,4.3,4.3,4.3,29.49,2284.4,62.32,85.082,62.9,59.0 °F,87,WSW,1.2,1.2 mph,30.23 in,0.00 in,0.00 in,0,27.9 w/m²
11/06/2021 06:20,12570.6,2678.5,3.3,3.3,4.3,4.3,4.4,4.4,29.49,2300,62.49,85.082,62.9,59.0 °F,87,East,1.7,1.7 mph,30.23 in,0.00 in,0.00 in,0,28 w/m²
11/06/2021 06:25,12455.4,2674.4,2.8,2.8,4.2,4.2,4.2,4.2,29.48,2318,62.58,85.064,62.9,59.0 °F,87,ENE,1.7,1.7 mph,30.23 in,0.00 in,0.00 in,0,34 w/m²
11/06/2021 06:30,12412.7,2666.2,3,3,4.1,4.1,4.1,4.1,29.47,2331.5,62.69,85.046,62.9,59.0 °F,87,ENE,1.5,1.5 mph,30.23 in,0.00 in,0.00 in,0,38.9 w/m²
11/06/2021 06:35,12330.4,2658.3,3,3,4.5,4.5,4.5,4.5,29.49,2339,62.85,85.082,63.1,59.0 °F,87,West,1.7,1.7 mph,30.23 in,0.00 in,0.00 in,0,45.6 w/m²
11/06/2021 06:40,12276.2,2651.8,2.8,2.8,4.2,4.2,4.4,4.4,29.48,2355.3,62.99,85.064,63.1,59.1 °F,87,WNW,1.6,1.6 mph,30.23 in,0.00 in,0.00 in,0,49.9 w/m²
11/06/2021 06:45,12170.2,2637.4,3.2,3.2,4.1,4.1,4.3,4.3,29.47,2362.8,63.05,85.046,62.9,59.0 °F,87,NW,2.1,2.1 mph,30.23 in,0.00 in,0.00 in,0,47.7 w/m²
11/06/2021 06:50,12060.3,2632.9,3.2,3.2,4.5,4.5,4.6,4.6,29.43,2375.6,63.09,84.974,62.8,59.0 °F,87,NNW,1.6,1.6 mph,30.23 in,0.00 in,0.00 in,0,44.9 w/m²
11/06/2021 06:55,11914.5,2617.1,2.8,2.8,4.1,4.1,4.2,4.2,29.41,2377.2,63.08,84.938,62.7,58.9 °F,87,WNW,1.2,1.2 mph,30.23 in,0.00 in,0.00 in,0,38.8 w/m²
11/06/2021 07:00,11777.3,2610.7,2.8,2.8,3.9,3.9,4.3,4.3,29.4,2380.2,63.09,84.92,62.7,58.9 °F,87,NW,1.6,1.6 mph,30.24 in,0.00 in,0.00 in,0,42.9 w/m²
11/06/2021 07:05,11668.1,2584.7,2.9,2.9,3.4,3.4,3.7,3.7,29.4,2384.9,63.01,84.92,62.7,58.8 °F,87,NW,1.8,1.8 mph,30.24 in,0.00 in,0.00 in,0,39.4 w/m²
11/06/2021 07:10,11656.6,2572.2,2.8,2.8,3.8,3.8,3.8,3.8,29.4,2399.3,63.01,84.92,62.7,58.8 °F,87,NNW,2,2.0 mph,30.23 in,0.00 in,0.00 in,0,40.8 w/m²
11/06/2021 07:15,11535.9,2558.9,2.6,2.6,3.7,3.7,3.7,3.7,29.42,2414.7,63.02,84.956,62.8,58.9 °F,87,North,1.8,1.8 mph,30.24 in,0.00 in,0.00 in,1,77.9 w/m²
11/06/2021 07:20,11477.3,2554.7,2.8,2.8,4.1,4.1,4.1,4.1,29.4,2436,63.09,84.92,62.9,58.8 °F,86,North,1.9,1.9 mph,30.24 in,0.00 in,0.00 in,1,88.9 w/m²
11/06/2021 07:25,11321.6,2540.3,2.3,2.3,3.2,3.2,3.3,3.3,29.4,2446.3,63.1,84.92,63.1,58.6 °F,86,WNW,1.8,1.8 mph,30.24 in,0.00 in,0.00 in,1,115.7 w/m²
11/06/2021 07:30,11224.8,2519.1,2.5,2.5,3.8,3.8,3.9,3.9,29.4,2449.1,63.03,84.92,63.3,58.5 °F,85,NNE,1.7,1.7 mph,30.24 in,0.00 in,0.00 in,1,115.7 w/m²
11/06/2021 07:35,11157.6,2515.1,2.6,2.6,3.6,3.6,3.6,3.6,29.4,2464,63,84.92,63.6,58.5 °F,83,SSW,2.6,2.6 mph,30.24 in,0.00 in,0.00 in,1,115.4 w/m²
11/06/2021 07:40,11030.1,2497.6,2.4,2.4,3.4,3.4,3.4,3.4,29.41,2466.6,63.01,84.938,63.9,58.8 °F,84,SW,1.7,1.7 mph,30.24 in,0.00 in,0.00 in,1,115.1 w/m²
11/06/2021 07:45,10906.6,2494.2,2.4,2.4,3.6,3.6,3.6,3.6,29.4,2469.5,63,84.92,64,58.9 °F,83,WSW,1.4,1.4 mph,30.24 in,0.00 in,0.00 in,1,129 w/m²
11/06/2021 07:50,10657,2465.6,2.9,2.9,3.9,3.9,3.9,3.9,29.4,2478.3,63,84.92,64.3,59.1 °F,84,,1.8,1.8 mph,30.24 in,0.00 in,0.00 in,1,123.2 w/m²
11/06/2021 07:55,10524.3,2442.8,3,3,3.8,3.8,3.9,3.9,29.4,2467.6,63.02,84.92,64.4,59.1 °F,83,WNW,2,2.0 mph,30.24 in,0.00 in,0.00 in,1,117.6 w/m²
11/06/2021 08:00,10404.4,2432.7,2.3,2.3,3.1,3.1,3.2,3.2,29.4,2463.9,63,84.92,64.4,59.1 °F,83,NW,1.5,1.5 mph,30.24 in,0.00 in,0.00 in,1,119.4 w/m²
11/06/2021 08:05,10358.8,2418.4,2.4,2.4,3.4,3.4,3.4,3.4,29.41,2467.9,63.09,84.938,64.6,59.0 °F,82,West,1.5,1.5 mph,30.24 in,0.00 in,0.00 in,1,138.4 w/m²
11/06/2021 08:10,10235.8,2412,2.7,2.7,3.6,3.6,3.6,3.6,29.4,2472.3,63.15,84.92,64.8,59.3 °F,83,East,1.9,1.9 mph,30.24 in,0.00 in,0.00 in,1,141.6 w/m²
11/06/2021 08:15,10167.1,2387.1,2,2,3.1,3.1,3.1,3.1,29.4,2475.4,63.22,84.92,64.7,59.3 °F,83,NW,2.2,2.2 mph,30.24 in,0.00 in,0.00 in,1,117.2 w/m²
11/06/2021 08:20,10068.6,2383,2.7,2.7,3.2,3.2,3.4,3.4,29.4,2484.2,63.3,84.92,64.7,59.2 °F,83,SW,2.2,2.3 mph,30.24 in,0.00 in,0.00 in,1,146 w/m²
11/06/2021 08:25,9964.1,2367.9,2.4,2.4,3.1,3.1,3.2,3.2,29.4,2486.4,63.4,84.92,64.8,59.0 °F,82,SSW,3.1,3.3 mph,30.24 in,0.00 in,0.00 in,2,197.7 w/m²
11/06/2021 08:30,9810,2360.2,1.8,1.8,2.4,2.4,2.4,2.4,29.4,2480.7,63.47,84.92,64.5,59.1 °F,83,SSW,4.1,4.4 mph,30.24 in,0.00 in,0.00 in,1,185.1 w/m²
11/06/2021 08:35,9544.5,2324.5,2.4,2.4,3.2,3.2,3.2,3.2,29.4,2478.2,63.53,84.92,64.7,59.0 °F,82,SSE,1.8,1.9 mph,30.24 in,0.00 in,0.00 in,1,142.6 w/m²
11/06/2021 08:40,9315.6,2297.2,2.2,2.2,3,3,3,3,29.4,2467.5,63.55,84.92,64.9,59.1 °F,82,SSW,2.4,2.5 mph,30.25 in,0.00 in,0.00 in,2,192.4 w/m²
11/06/2021 08:45,9242.3,2281.1,1.8,1.8,2.7,2.7,2.7,2.7,29.4,2465.2,63.56,84.92,65.1,59.1 °F,81,SE,1.9,1.9 mph,30.25 in,0.00 in,0.00 in,1,153.3 w/m²
11/06/2021 08:50,9157.6,2270.3,2.2,2.2,2.8,2.8,3,3,29.4,2466.2,63.49,84.92,65.3,59.2 °F,81,South,1.5,1.5 mph,30.24 in,0.00 in,0.00 in,2,210.7 w/m²
11/06/2021 08:55,9053.9,2244.6,2.2,2.2,2.9,2.9,3,3,29.4,2474.6,63.41,84.92,65.3,59.4 °F,81,South,2.5,2.6 mph,30.24 in,0.00 in,0.00 in,2,210.7 w/m²
