time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
18/06/2021 21:50,400.9,14.9,8.2,14.2,1,15,8.2,14.2,996.9,63.75,26.3,79.34,58.8,57.0 °F,94,NE,3.6,3.9 mph,30.03 in,0.00 in,0.48 in,1,84.2 w/m²
18/06/2021 21:55,400.9,16.6,8.5,15.1,1,16.3,8.5,15.1,1020.5,64.03,26.39,79.502,59.1,57.1 °F,93,NNE,4.1,4.4 mph,30.02 in,0.00 in,0.48 in,1,66.1 w/m²
18/06/2021 22:00,400.9,14.7,7,13.5,1,15.3,7,13.5,1048.4,64.18,26.47,79.646,59.2,57.2 °F,93,NNE,3.8,3.9 mph,30.02 in,0.00 in,0.48 in,0,50.8 w/m²
18/06/2021 22:05,400.9,15,8,13.1,1,14.5,8,13.1,1075.9,64.33,26.55,79.79,59.1,57.2 °F,93,NE,4.3,4.5 mph,30.02 in,0.00 in,0.48 in,0,59.4 w/m²
18/06/2021 22:10,400.9,15.4,7.3,14.2,1,15.6,7.3,14.2,1105.9,64.4,26.6,79.88,59.2,57.2 °F,93,,3.7,4.0 mph,30.03 in,0.00 in,0.48 in,1,78.6 w/m²
18/06/2021 22:15,401,13,7.5,12.6,1,13.3,7.5,12.6,1137,64.43,26.66,79.988,59.1,57.2 °F,93,NNE,5.8,6.3 mph,30.03 in,0.00 in,0.48 in,1,78.6 w/m²
18/06/2021 22:20,400.9,12.6,7,11.8,1,12.7,7,11.8,1164.7,64.48,26.7,80.06,59,57.0 °F,93,NNE,5,5.4 mph,30.03 in,0.00 in,0.48 in,1,76.4 w/m²
18/06/2021 22:25,400.9,13.1,6.7,12.1,1,13.1,6.7,12.1,1198.9,64.54,26.74,80.132,58.8,57.0 °F,94,NNE,4.6,5.0 mph,30.03 in,0.00 in,0.48 in,0,62.4 w/m²
18/06/2021 22:30,400.9,12.7,6.2,11.4,1,12.4,6.2,11.4,1233.333333,64.6,26.8,80.24,58.6,56.7 °F,94,NNE,5.7,6.3 mph,30.03 in,0.00 in,0.48 in,0,49.5 w/m²
18/06/2021 22:35,400.9,11.1,5.9,10.4,1,11.5,5.9,10.4,1272.9,64.63,26.83,80.294,58.8,56.8 °F,93,NNE,5.1,5.6 mph,30.02 in,0.00 in,0.48 in,0,61.8 w/m²
18/06/2021 22:40,400.9,11.6,6.8,10.5,1,11.1,6.8,10.5,1307.3,64.62,26.88,80.384,58.7,56.7 °F,93,NNE,6.5,7.1 mph,30.03 in,0.00 in,0.48 in,1,101.5 w/m²
18/06/2021 22:45,400.9,11.9,6.2,10.9,1,12.6,6.2,10.9,1329,64.59,26.89,80.402,58.4,56.6 °F,94,NNE,5.6,6.1 mph,30.03 in,0.00 in,0.48 in,1,121.2 w/m²
18/06/2021 22:50,400.9,10.8,5.3,9.2,1,10.7,5.3,9.2,1348,64.61,26.92,80.456,58.3,56.5 °F,94,NNE,4.5,4.9 mph,30.02 in,0.00 in,0.48 in,1,132.6 w/m²
18/06/2021 22:55,400.9,10.2,4.9,9.3,1,10.1,4.9,9.3,1370.3,64.66,26.98,80.564,58.1,56.4 °F,94,NNE,5.4,5.8 mph,30.02 in,0.00 in,0.48 in,1,94.8 w/m²
18/06/2021 23:00,400.9,10.7,5.9,9.7,1,10.8,5.9,9.7,1388.4,64.66,27,80.6,58.1,56.3 °F,93,NNE,5.5,6.0 mph,30.02 in,0.00 in,0.48 in,1,90.1 w/m²
18/06/2021 23:05,400.9,9.1,5.4,8.7,1,9.3,5.4,8.7,1416,64.65,27,80.6,58.1,56.3 °F,93,NNE,5,5.4 mph,30.03 in,0.00 in,0.48 in,1,82.2 w/m²
18/06/2021 23:10,400.9,9.7,4.8,8.6,1,9.2,4.8,8.6,1442.9,64.64,27.03,80.654,58.1,56.3 °F,93,NE,4.1,4.5 mph,30.03 in,0.00 in,0.48 in,1,72.9 w/m²
18/06/2021 23:15,400.9,9.6,4.9,8.8,1,9.5,4.9,8.8,1461.7,64.62,27.08,80.744,58,56.1 °F,93,North,5.4,5.9 mph,30.02 in,0.00 in,0.48 in,1,69.8 w/m²
18/06/2021 23:20,401,8.7,5,8.1,1,9.2,5,8.1,1472.1,64.6,27.1,80.78,57.9,55.9 °F,93,NNE,4.7,5.1 mph,30.02 in,0.00 in,0.48 in,1,83.8 w/m²
18/06/2021 23:25,400.9,8.4,4.9,7.7,1,8.3,4.9,7.7,1485.9,64.6,27.1,80.78,57.9,55.9 °F,93,NE,5.4,5.8 mph,30.02 in,0.00 in,0.48 in,1,108.2 w/m²
18/06/2021 23:30,400.9,7.4,4.6,7,1,7.7,4.6,7,1496.2,64.6,27.1,80.78,57.9,55.9 °F,93,NNE,5.6,5.9 mph,30.02 in,0.00 in,0.48 in,1,101.7 w/m²
18/06/2021 23:35,400.9,7.2,4,6.5,1,7.1,4,6.5,1506.3,64.62,27.12,80.816,57.7,55.8 °F,94,NNE,6,6.3 mph,30.02 in,0.00 in,0.48 in,1,95.9 w/m²
18/06/2021 23:40,400.9,7.1,3.8,5.9,1,7.1,3.8,5.9,1514.5,64.63,27.13,80.834,57.7,55.9 °F,94,NE,4.8,5.2 mph,30.02 in,0.09 in,0.50 in,1,137.6 w/m²
18/06/2021 23:45,400.9,7.1,4.1,7,1,7.2,4.1,7,1515.2,64.57,27.15,80.87,57.7,55.9 °F,94,NNE,4.6,4.9 mph,30.02 in,0.09 in,0.50 in,2,179.7 w/m²
18/06/2021 23:50,400.9,7,4.3,6.2,1,6.8,4.3,6.2,1514.8,64.59,27.2,80.96,57.7,55.9 °F,94,NNE,5.2,5.6 mph,30.01 in,0.09 in,0.50 in,2,160.1 w/m²
18/06/2021 23:55,400.9,6.8,4,6.5,1,6.9,4,6.5,1518.6,64.49,27.19,80.942,57.7,55.9 °F,94,NNE,5.5,5.8 mph,30.01 in,0.00 in,0.50 in,1,125 w/m²
19/06/2021 00:00,400.9,6.7,3.7,6.1,1,6.6,3.7,6.1,1535,64.5,27.2,80.96,57.7,55.9 °F,94,NNE,3.7,3.9 mph,30.02 in,0.00 in,0.50 in,1,105.8 w/m²
19/06/2021 00:05,400.9,6.4,4,6.3,1,6.7,4,6.3,1550.5,64.5,27.2,80.96,57.5,55.7 °F,94,NNE,4.1,4.4 mph,30.02 in,0.00 in,0.50 in,1,130.4 w/m²
19/06/2021 00:10,400.9,5.6,3.7,5.3,1,5.6,3.7,5.3,1563.4,64.5,27.2,80.96,57.6,55.8 °F,94,NNE,4.4,4.8 mph,30.02 in,0.00 in,0.50 in,1,148.6 w/m²
19/06/2021 00:15,400.9,5.5,3.3,5.3,0.9,5.5,3.3,5.3,1582.3,64.5,27.2,80.96,57.4,55.6 °F,94,North,5,5.4 mph,30.02 in,0.00 in,0.50 in,1,105.6 w/m²
19/06/2021 00:20,401,5.5,3.6,5.3,1,5.3,3.6,5.3,1574.3,64.48,27.2,80.96,57.3,55.5 °F,94,NNE,4.6,4.9 mph,30.01 in,0.00 in,0.50 in,1,75.5 w/m²
19/06/2021 00:25,400.9,4.9,3.6,4.8,1,5.1,3.6,4.8,1571.5,64.48,27.2,80.96,57.4,55.6 °F,94,North,4.5,4.8 mph,30.01 in,0.00 in,0.50 in,1,70.5 w/m²
19/06/2021 00:30,400.9,5.2,3.2,5.1,1,5.2,3.2,5.1,1584.4,64.5,27.2,80.96,57.2,55.4 °F,94,North,4.8,5.1 mph,30.01 in,0.00 in,0.50 in,1,66.4 w/m²
19/06/2021 00:35,400.9,5.7,3.4,5.4,1,5.6,3.4,5.4,1602.4,64.5,27.2,80.96,57.2,55.5 °F,94,NNE,4.4,4.7 mph,30.02 in,0.37 in,0.56 in,1,67.9 w/m²
19/06/2021 00:40,400.9,4.8,3,4.5,1,4.8,3,4.5,1616.5,64.52,27.22,80.996,57.3,55.7 °F,95,NNE,4.3,4.6 mph,30.02 in,0.47 in,0.58 in,1,113.5 w/m²
19/06/2021 00:45,400.9,4.8,2.9,4.4,1,4.9,2.9,4.4,1637.2,64.53,27.28,81.104,57.2,55.8 °F,95,NNE,4.5,4.9 mph,30.02 in,0.66 in,0.67 in,1,115.3 w/m²
19/06/2021 00:50,400.9,4,2.7,4.1,1,4.1,2.7,4.1,1643.333333,64.49,27.3,81.14,57,55.7 °F,95,NNE,4.4,4.7 mph,30.02 in,0.66 in,0.67 in,1,74.3 w/m²
19/06/2021 00:55,400.9,4.5,3.2,4.4,1,4.5,3.2,4.4,1630.9,64.4,27.3,81.14,57.1,55.8 °F,95,North,3.3,3.5 mph,30.01 in,0.47 in,0.67 in,1,88.6 w/m²
19/06/2021 01:00,400.9,3.8,2.6,3.8,1,3.9,2.6,3.8,1624.8,64.31,27.29,81.122,57.1,55.7 °F,95,NNE,4.1,4.4 mph,30.01 in,0.09 in,0.69 in,1,84.4 w/m²
19/06/2021 01:05,400.9,4.6,2.6,4.2,1,4.4,2.6,4.2,1628.5,64.2,27.29,81.122,57.2,55.6 °F,94,NNE,2.9,3.0 mph,30.01 in,0.09 in,0.69 in,0,60.8 w/m²
19/06/2021 01:10,400.9,3.8,2.3,3.8,1,3.9,2.3,3.8,1636.5,64.21,27.3,81.14,57.4,55.7 °F,94,NE,2.3,2.4 mph,30.02 in,0.09 in,0.69 in,0,61.9 w/m²
19/06/2021 01:15,400.9,3.3,2,3.2,1,3.4,2,3.2,1654.8,64.2,27.3,81.14,57.3,55.6 °F,94,NNE,4.8,5.1 mph,30.02 in,0.09 in,0.70 in,1,131 w/m²
19/06/2021 01:20,401,4.6,2.1,3.4,1,4.1,2.1,3.4,1669.3,64.2,27.3,81.14,57.4,55.7 °F,94,NNE,4.7,5.0 mph,30.01 in,0.47 in,0.77 in,1,146.7 w/m²
19/06/2021 01:25,400.9,5.2,2.2,5.3,1,5.7,2.2,5.3,1675.9,64.21,27.31,81.158,57.3,55.9 °F,95,NNE,4.6,4.9 mph,30.00 in,0.56 in,0.78 in,1,90.1 w/m²
19/06/2021 01:30,400.9,4.2,2.2,3.8,1,4.3,2.2,3.8,1684.2,64.18,27.3,81.14,57.3,56.1 °F,95,NNE,3.5,3.7 mph,30.01 in,0.47 in,0.78 in,1,93.6 w/m²
19/06/2021 01:35,400.9,3.7,2.2,3.5,1,3.5,2.2,3.5,1693.2,64.17,27.3,81.14,57.3,55.8 °F,94,NNE,2.6,2.7 mph,30.01 in,0.09 in,0.78 in,1,76.2 w/m²
19/06/2021 01:40,400.9,3.2,2.7,3.3,1,3.3,2.7,3.3,1694.5,64.18,27.31,81.158,57.5,56.2 °F,95,NE,2.7,2.8 mph,30.01 in,0.00 in,0.78 in,1,76.2 w/m²
19/06/2021 01:45,400.9,3.1,1.8,3.1,1,3.1,1.8,3.1,1683.9,64.09,27.33,81.194,57.6,55.8 °F,94,North,3.5,3.7 mph,30.01 in,0.00 in,0.78 in,0,58.8 w/m²
19/06/2021 01:50,400.9,3,2.3,3,1,3,2.3,3,1674.9,64.01,27.35,81.23,57.5,55.7 °F,94,North,3.4,3.6 mph,30.01 in,0.00 in,0.78 in,1,76.6 w/m²
19/06/2021 01:55,400.9,3.6,2.2,3.5,1,3.5,2.2,3.5,1672.6,63.91,27.33,81.194,57.5,55.7 °F,94,NNE,3.1,3.2 mph,30.01 in,0.00 in,0.78 in,1,118.7 w/m²
19/06/2021 02:00,400.9,2.8,2.1,2.6,1,2.8,2.1,2.6,1676.9,63.78,27.35,81.23,57.5,55.7 °F,94,NNE,3.4,3.6 mph,30.01 in,0.00 in,0.78 in,1,116.9 w/m²
19/06/2021 02:05,400.9,3,2.2,3.1,1,3.2,2.2,3.1,1683.9,63.62,27.33,81.194,57.5,55.9 °F,94,NNE,3.4,3.5 mph,30.01 in,0.00 in,0.78 in,1,69.5 w/m²
19/06/2021 02:10,400.9,3.2,2,3,1,3.2,2,3,1690.3,63.49,27.31,81.158,57.7,55.9 °F,94,North,2.7,2.8 mph,30.01 in,0.00 in,0.78 in,1,90.4 w/m²
19/06/2021 02:15,400.9,3.3,2.1,3.1,1,3.1,2.1,3.1,1688.3,63.43,27.3,81.14,57.7,56.3 °F,95,NNE,2.8,2.9 mph,30.00 in,0.18 in,0.81 in,1,84.2 w/m²
19/06/2021 02:20,401,2.9,2,3,1,3.1,2,3,1695.6,63.41,27.31,81.158,57.6,56.3 °F,95,North,2.6,2.7 mph,30.00 in,0.37 in,0.85 in,1,71.8 w/m²
19/06/2021 02:25,400.9,2.6,1.4,2.5,1,2.6,1.4,2.5,1695.8,63.33,27.3,81.14,57.7,56.4 °F,95,NW,2.8,2.9 mph,30.00 in,0.28 in,0.85 in,1,63.3 w/m²
19/06/2021 02:30,400.9,2.5,1.5,2.3,1,2.5,1.5,2.3,1711.1,63.29,27.3,81.14,58,56.7 °F,95,NNW,2.5,2.5 mph,30.00 in,0.18 in,0.85 in,0,53.5 w/m²
19/06/2021 02:35,400.9,2.4,1.3,2.3,1,2.4,1.3,2.3,1724.8,63.22,27.31,81.158,58.1,56.8 °F,95,,3.4,3.6 mph,30.01 in,0.00 in,0.85 in,1,65.3 w/m²
19/06/2021 02:40,400.9,2.4,1.4,1.8,1,2.1,1.4,1.8,1730.3,63.15,27.31,81.158,57.9,56.6 °F,95,NNW,3.3,3.4 mph,30.01 in,0.09 in,0.86 in,1,78.8 w/m²
19/06/2021 02:45,400.9,2.8,1.7,2.6,1,3.1,1.7,2.6,1721.1,63.02,27.35,81.23,57.9,56.6 °F,95,,2.7,2.8 mph,30.00 in,0.18 in,0.88 in,1,87.9 w/m²
19/06/2021 02:50,400.9,2.3,1.5,2.1,1,2.2,1.5,2.1,1684.4,62.75,27.35,81.23,57.9,56.6 °F,95,NNE,2.9,3.1 mph,30.00 in,0.18 in,0.88 in,1,124.3 w/m²
19/06/2021 02:55,400.9,2.5,1.6,2.4,1,2.5,1.6,2.4,1663,62.63,27.31,81.158,57.9,56.6 °F,95,NNE,3.3,3.5 mph,30.00 in,0.09 in,0.88 in,1,151.8 w/m²
19/06/2021 03:00,400.9,3,1.8,2.8,1,3,1.8,2.8,1646.3,62.57,27.3,81.14,57.9,56.6 °F,95,NNE,4.1,4.4 mph,30.00 in,0.00 in,0.88 in,1,155.1 w/m²
19/06/2021 03:05,400.9,2.2,1.8,2.2,1,2.2,1.8,2.2,1643.6,62.6,27.3,81.14,57.8,56.3 °F,95,NNE,5.1,5.4 mph,29.99 in,0.00 in,0.88 in,2,193.5 w/m²
19/06/2021 03:10,400.9,2.2,1.7,2.3,1,2.3,1.7,2.3,1651.9,62.66,27.3,81.14,57.9,56.2 °F,94,NNE,4,4.3 mph,30.00 in,0.00 in,0.88 in,2,193.5 w/m²
19/06/2021 03:15,400.9,2.2,1.2,2,1,2.1,1.2,2,1676.3,62.89,27.3,81.14,58.1,56.4 °F,94,NNE,3.9,4.2 mph,30.00 in,0.00 in,0.88 in,1,153.3 w/m²
19/06/2021 03:20,401,2.5,2,2.5,1,2.6,2,2.5,1709.9,63.12,27.3,81.14,58.1,56.4 °F,94,North,2.9,3.0 mph,30.00 in,0.00 in,0.88 in,1,136.7 w/m²
19/06/2021 03:25,400.9,2.5,1.6,2.2,1,2.3,1.6,2.2,1748.2,63.31,27.34,81.212,58.1,56.4 °F,94,North,3.6,3.9 mph,30.00 in,0.00 in,0.88 in,1,136.7 w/m²
19/06/2021 03:30,400.9,2.8,1.8,2.8,1,3.1,1.8,2.8,1782.8,63.4,27.35,81.23,58.1,56.4 °F,94,NNE,2,2.1 mph,30.00 in,0.00 in,0.88 in,1,115.7 w/m²
19/06/2021 03:35,400.9,2.2,1.3,1.9,1,2.1,1.3,1.9,1813.4,63.47,27.37,81.266,57.9,56.0 °F,94,NNE,4.3,4.6 mph,30.00 in,0.00 in,0.88 in,1,115.4 w/m²
19/06/2021 03:40,400.9,2.5,1.9,2.4,1,2.4,1.9,2.4,1825.9,63.49,27.39,81.302,57.7,55.7 °F,93,NNE,4.4,4.7 mph,30.01 in,0.00 in,0.88 in,1,121.2 w/m²
19/06/2021 03:45,400.9,2.9,2.2,3,1,3,2.2,3,1839.2,63.54,27.4,81.32,57.8,55.8 °F,93,,3.8,4.0 mph,30.01 in,0.00 in,0.88 in,1,130.8 w/m²
19/06/2021 03:50,400.9,2.5,1.7,2.6,1,2.6,1.7,2.6,1867.2,63.66,27.4,81.32,57.8,55.7 °F,93,NNE,4,4.3 mph,30.00 in,0.00 in,0.88 in,1,146.1 w/m²
19/06/2021 03:55,400.9,2.3,1.6,2,1,2.1,1.6,2,1893.1,63.7,27.4,81.32,57.9,55.8 °F,92,North,4.7,4.9 mph,30.00 in,0.00 in,0.88 in,2,192.8 w/m²
19/06/2021 04:00,400.9,2.2,1.7,2.2,1,2.2,1.7,2.2,1906.6,63.7,27.4,81.32,58,55.9 °F,92,North,3.5,3.7 mph,29.99 in,0.00 in,0.88 in,2,192.8 w/m²
19/06/2021 04:05,400.9,3,1.8,2.9,1,3,1.8,2.9,1919.6,63.75,27.4,81.32,58.2,55.9 °F,92,NNE,3.3,3.4 mph,29.99 in,0.00 in,0.88 in,1,139.8 w/m²
19/06/2021 04:10,400.9,2.7,1.6,2.4,1,2.7,1.6,2.4,1936.5,63.8,27.4,81.32,58.2,55.8 °F,92,NNW,4.2,4.5 mph,29.99 in,0.00 in,0.88 in,1,120.6 w/m²
19/06/2021 04:15,400.9,2.4,1.7,2.5,1,2.5,1.7,2.5,1946.7,63.8,27.4,81.32,58.1,55.7 °F,92,NNW,4.8,5.2 mph,30.01 in,0.00 in,0.88 in,1,100.3 w/m²
19/06/2021 04:20,401,2.9,2,2.7,1,2.8,2,2.7,1926,63.7,27.39,81.302,58.1,55.9 °F,92,North,3.5,3.7 mph,30.01 in,0.00 in,0.88 in,1,111.2 w/m²
19/06/2021 04:25,400.9,2.7,1.8,2.4,1,2.8,1.8,2.4,1887.2,63.64,27.36,81.248,57.8,55.1 °F,91,NNE,5.1,5.5 mph,30.00 in,0.00 in,0.88 in,1,91.9 w/m²
19/06/2021 04:30,400.9,2.7,1.9,2.5,1,2.8,1.9,2.5,1894,63.66,27.35,81.23,57.8,55.1 °F,91,NNE,3.4,3.7 mph,30.00 in,0.00 in,0.88 in,1,71.3 w/m²
19/06/2021 04:35,400.9,2.9,2,2.7,1,2.7,2,2.7,1913.9,63.76,27.34,81.212,58,55.4 °F,91,NNE,3.1,3.3 mph,30.00 in,0.00 in,0.88 in,1,90.8 w/m²
19/06/2021 04:40,400.9,2.9,2.4,2.8,1,2.8,2.4,2.8,1937.6,63.88,27.33,81.194,58,55.3 °F,91,North,4.5,4.9 mph,30.00 in,0.00 in,0.88 in,1,149.1 w/m²
19/06/2021 04:45,400.9,2.2,1.4,2.4,1,2.4,1.4,2.4,1965.5,63.99,27.35,81.23,57.6,54.9 °F,91,NNE,6.9,7.5 mph,30.00 in,0.00 in,0.88 in,2,178 w/m²
19/06/2021 04:50,400.9,2.6,1.8,2.4,1,2.5,1.8,2.4,1986.3,64.08,27.35,81.23,57.6,54.8 °F,90,North,4.7,5.0 mph,30.00 in,0.00 in,0.88 in,1,157.8 w/m²
19/06/2021 04:55,400.9,2.4,1.2,2.2,1,2.5,1.2,2.2,2004.8,64.11,27.31,81.158,57.9,55.0 °F,90,,5,5.5 mph,30.00 in,0.00 in,0.88 in,1,146.4 w/m²
19/06/2021 05:00,400.9,2.1,1.7,2.3,1,2.3,1.7,2.3,2031.6,64.18,27.31,81.158,57.7,54.8 °F,90,NNE,4.8,5.2 mph,30.00 in,0.00 in,0.88 in,1,155.5 w/m²
19/06/2021 05:05,400.9,2.4,1.5,2.1,1,2.1,1.5,2.1,2061.1,64.3,27.34,81.212,57.7,55.0 °F,91,,5,5.3 mph,29.99 in,0.00 in,0.88 in,1,106.7 w/m²
19/06/2021 05:10,400.9,2.4,1.8,2.6,1,2.6,1.8,2.6,2083.6,64.36,27.33,81.194,57.7,54.9 °F,91,NNW,4.1,4.4 mph,30.00 in,0.00 in,0.88 in,1,70.8 w/m²
19/06/2021 05:15,400.9,2,1.3,1.9,1,1.9,1.3,1.9,2118.6,64.4,27.32,81.176,57.3,54.5 °F,91,NNE,4.5,4.8 mph,30.00 in,0.00 in,0.88 in,0,58.2 w/m²
19/06/2021 05:20,400.9,2.5,1.8,2.5,1,2.5,1.8,2.5,2134.5,64.43,27.34,81.212,57.2,54.5 °F,91,NE,3.7,3.8 mph,30.00 in,0.00 in,0.88 in,1,63.4 w/m²
19/06/2021 05:25,401,2.2,1.6,2.2,1,2.2,1.6,2.2,2151.9,64.45,27.35,81.23,57.2,54.5 °F,91,North,3.6,3.9 mph,30.00 in,0.00 in,0.88 in,1,79.4 w/m²
19/06/2021 05:30,400.9,2.9,1.9,2.6,1,2.7,1.9,2.6,2164.2,64.5,27.37,81.266,57.1,54.4 °F,91,North,5.7,6.1 mph,29.99 in,0.00 in,0.88 in,1,96.9 w/m²
19/06/2021 05:35,400.9,2.9,2,2.9,1,2.9,2,2.9,2174.7,64.49,27.32,81.176,56.8,54.3 °F,92,North,3.7,4.0 mph,30.00 in,0.00 in,0.88 in,1,101.3 w/m²
19/06/2021 05:40,400.9,2.9,2.2,3,1,3,2.2,3,2201,64.5,27.3,81.14,57,54.6 °F,92,North,4.4,4.8 mph,30.00 in,0.00 in,0.88 in,1,64.3 w/m²
19/06/2021 05:45,400.9,2.5,1.9,2.6,1,2.6,1.9,2.6,2222.9,64.49,27.3,81.14,56.8,54.6 °F,92,North,5.1,5.6 mph,30.00 in,0.00 in,0.88 in,1,65.1 w/m²
19/06/2021 05:50,400.9,2.7,1.7,2.5,1,2.6,1.7,2.5,2221.7,64.47,27.3,81.14,56.6,54.5 °F,92,NNE,5.5,5.8 mph,30.00 in,0.00 in,0.88 in,1,65.1 w/m²
19/06/2021 05:55,400.9,2.8,2,2.8,1,2.8,2,2.8,2212.2,64.43,27.3,81.14,56.4,54.4 °F,92,NNE,5.1,5.5 mph,29.99 in,0.00 in,0.88 in,1,65.2 w/m²
19/06/2021 06:00,400.9,2.6,2,2.7,1,2.7,2,2.7,2203.7,64.44,27.3,81.14,56.3,54.5 °F,93,North,4.3,4.6 mph,29.99 in,0.00 in,0.88 in,0,55.5 w/m²
19/06/2021 06:05,400.9,2.9,1.7,2.7,1,2.7,1.7,2.7,2202.8,64.57,27.3,81.14,56.3,54.5 °F,93,NNE,4.4,4.6 mph,29.99 in,0.00 in,0.88 in,0,55.6 w/m²
19/06/2021 06:10,400.9,2.9,2.3,3,1,3,2.3,3,2203.6,64.73,27.31,81.158,56.3,54.5 °F,93,NNE,4,4.1 mph,29.99 in,0.00 in,0.88 in,0,56.5 w/m²
19/06/2021 06:15,400.9,2.9,2.1,2.7,1,2.8,2.1,2.7,2213.9,64.88,27.3,81.14,56.3,54.5 °F,93,North,4.7,5.0 mph,29.99 in,0.00 in,0.88 in,0,58.9 w/m²
19/06/2021 06:20,400.9,2.6,1.8,2.5,1,2.6,1.8,2.5,2208.3,65.02,27.3,81.14,56.3,54.4 °F,93,NNE,5,5.3 mph,29.99 in,0.00 in,0.88 in,0,58.9 w/m²
19/06/2021 06:25,401,2.5,2.1,2.8,1,2.8,2.1,2.8,2212.5,65.18,27.3,81.14,56.3,54.3 °F,92,North,5,5.3 mph,29.99 in,0.00 in,0.88 in,0,49.1 w/m²
19/06/2021 06:30,400.9,3.2,1.9,2.8,1,3,1.9,2.8,2221.9,65.35,27.3,81.14,56.4,54.3 °F,92,NNE,3.1,3.3 mph,29.99 in,0.00 in,0.88 in,0,37.4 w/m²
19/06/2021 06:35,400.9,2.8,2.1,2.7,1,2.8,2.1,2.7,2224.3,65.47,27.3,81.14,56.5,54.4 °F,92,North,2.6,2.7 mph,29.99 in,0.00 in,0.88 in,0,33.4 w/m²
19/06/2021 06:40,400.9,2.8,2.1,2.7,1,2.7,2.1,2.7,2219.6,65.59,27.3,81.14,56.6,54.5 °F,92,NNW,3.4,3.6 mph,29.99 in,0.00 in,0.88 in,0,29.8 w/m²
19/06/2021 06:45,400.9,2.9,2,2.9,1,2.9,2,2.9,2216,65.6,27.3,81.14,56.8,54.6 °F,92,NNW,3,3.1 mph,30.00 in,0.00 in,0.88 in,0,28.4 w/m²
19/06/2021 06:50,400.9,3.2,2.3,3.2,1,3.3,2.3,3.2,2210.3,65.61,27.3,81.14,56.8,54.2 °F,91,,3.8,4.0 mph,30.00 in,0.00 in,0.88 in,0,28.8 w/m²
19/06/2021 06:55,400.9,3.1,2.4,3.1,1,3.2,2.4,3.1,2198.2,65.67,27.3,81.14,57,54.5 °F,91,NNE,3.3,3.4 mph,30.00 in,0.00 in,0.88 in,0,29.6 w/m²
19/06/2021 07:00,400.9,3.3,2.2,3.1,1,3.2,2.2,3.1,2189.5,65.66,27.3,81.14,57,54.5 °F,91,North,3.9,4.3 mph,30.00 in,0.00 in,0.88 in,0,25.7 w/m²
19/06/2021 07:05,400.9,3.1,2.2,2.9,1,3.1,2.2,2.9,2186.7,65.62,27.3,81.14,56.8,54.2 °F,91,NNW,4.5,4.9 mph,30.00 in,0.00 in,0.88 in,0,25 w/m²
