time,CO2,temp,hum_in,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
01/07/2021 00:00,3375.6,27.49,71.52,81.482,60.4,52.7 °F,76,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:05,3376.9,27.45,71.3,81.41,60.3,52.6 °F,76,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:10,3403.4,27.43,71.13,81.374,60.2,52.5 °F,76,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:15,3468.2,27.4,71.02,81.32,60,52.5 °F,76,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:20,3513.3,27.41,70.83,81.338,60,52.3 °F,76,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:25,3540.6,27.4,71.05,81.32,60,52.7 °F,77,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:30,3601.9,27.41,71.2,81.338,60,52.6 °F,77,NW,0.1,0.1 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:35,3645.2,27.41,71.21,81.338,60,52.8 °F,77,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:40,3674,27.4,71.08,81.32,59.9,52.7 °F,77,NW,0.4,0.4 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:45,3700.8,27.4,71,81.32,60,52.3 °F,76,NW,0.1,0.1 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:50,3742,27.42,70.9,81.356,60.2,52.5 °F,76,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 00:55,3781.8,27.4,70.76,81.32,60.2,53.0 °F,77,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:00,3810.9,27.4,70.64,81.32,60.2,52.8 °F,77,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:05,3831,27.4,70.48,81.32,60.2,52.7 °F,76,NW,0.1,0.1 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:10,3844.4,27.4,70.38,81.32,60.2,52.6 °F,76,NW,0,0.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:15,3874.3,27.41,70.32,81.338,60.2,52.8 °F,77,NW,0.1,0.1 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:20,3911.6,27.41,70.25,81.338,60.2,52.6 °F,76,NW,0.2,0.2 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:25,3934.2,27.4,70.14,81.32,60.2,52.8 °F,77,NW,1.2,1.2 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:30,3958.7,27.4,70.03,81.32,60.3,52.6 °F,76,NW,1.7,1.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:35,3985.5,27.4,69.93,81.32,60.4,52.7 °F,76,NW,1.9,1.9 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:40,4009.1,27.4,69.82,81.32,60.4,52.7 °F,76,NW,0.4,0.4 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:45,4036.8,27.41,69.8,81.338,60.4,52.7 °F,76,NW,1,1.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:50,4033.7,27.4,69.7,81.32,60.4,52.7 °F,76,NW,0.7,0.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 01:55,4041.8,27.4,69.61,81.32,60.4,52.7 °F,76,NW,1.6,1.6 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:00,4048.3,27.41,69.54,81.338,60.4,52.7 °F,76,NW,1.6,1.6 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:05,4052.4,27.4,69.44,81.32,60.4,52.9 °F,76,NW,1.1,1.1 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:10,4054.2,27.4,69.4,81.32,60.6,52.8 °F,76,NW,0.9,0.9 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:15,4014.4,27.4,69.2,81.32,60.6,52.8 °F,76,NW,1.3,1.3 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:20,3998.6,27.41,69.1,81.338,60.6,52.8 °F,76,NW,0.9,0.9 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:25,4005,27.4,69.05,81.32,60.5,53.1 °F,77,NW,0.7,0.7 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:30,4015.3,27.4,69.09,81.32,60.4,53.2 °F,77,NW,1.5,1.5 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:35,4014.9,27.4,69.1,81.32,60.1,53.0 °F,77,NNW,2.3,2.3 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:40,4004.4,27.4,69.03,81.32,59.9,53.0 °F,78,NNW,2.1,2.1 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:45,4013.3,27.4,69.01,81.32,59.9,53.1 °F,78,NNW,1.2,1.2 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:50,4011.1,27.4,68.95,81.32,59.6,53.0 °F,79,North,2.3,2.3 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 02:55,4007.3,27.4,68.9,81.32,59.5,53.1 °F,79,NNE,1.3,1.3 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:00,4015.1,27.4,68.9,81.32,59.3,53.1 °F,80,NNE,1.3,1.3 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:05,4045,27.4,68.81,81.32,59.1,53.1 °F,81,NE,2.7,2.8 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:10,4019.1,27.4,68.76,81.32,58.9,53.1 °F,82,North,3.4,3.6 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:15,4002.3,27.4,68.88,81.32,58.6,53.0 °F,82,NNE,2.7,2.8 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:20,3999.3,27.4,68.96,81.32,58.4,52.9 °F,82,NNE,2.4,2.5 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:25,3996.3,27.4,69.17,81.32,58.2,53.0 °F,83,NNE,2.2,2.2 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:30,3981.5,27.4,69.38,81.32,58.2,53.0 °F,83,NNE,1.5,1.5 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:35,3983.1,27.39,69.51,81.302,58.4,53.2 °F,83,North,1.6,1.6 mph,30.19 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:40,3977.3,27.38,69.68,81.284,58.3,53.1 °F,83,NNW,2.3,2.4 mph,30.19 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:45,3963.1,27.39,69.8,81.302,58.1,53.0 °F,83,NNW,2,2.0 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:50,3940.8,27.36,69.91,81.248,58,52.9 °F,83,NNW,1.8,1.8 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 03:55,3912.7,27.33,69.97,81.194,57.9,52.9 °F,84,NNW,2.4,2.4 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 04:00,3899.6,27.34,70.1,81.212,57.7,52.8 °F,84,North,2.2,2.2 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 04:05,3892,27.32,70.2,81.176,57.7,52.8 °F,84,North,2.3,2.3 mph,30.19 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 04:10,3891.1,27.3,70.33,81.14,57.7,52.8 °F,84,North,2.4,2.4 mph,30.19 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 04:15,3892.8,27.3,70.43,81.14,57.5,52.9 °F,85,NE,1.7,1.7 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 04:20,3898.7,27.3,70.42,81.14,57.4,52.9 °F,85,NNW,2.2,2.2 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 04:25,3902.4,27.3,70.37,81.14,57.3,52.8 °F,85,NNW,2.2,2.2 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
01/07/2021 04:30,3908.6,27.3,70.37,81.14,57.2,52.7 °F,85,NNW,2.4,2.4 mph,30.18 in,0.00 in,0.00 in,0,0.6 w/m²
01/07/2021 04:35,3912.2,27.3,70.3,81.14,57.2,52.7 °F,85,NNW,2,2.0 mph,30.18 in,0.00 in,0.00 in,0,1.1 w/m²
01/07/2021 04:40,3922.9,27.29,70.25,81.122,57.1,52.6 °F,85,NNW,1.5,1.5 mph,30.18 in,0.00 in,0.00 in,0,1.6 w/m²
01/07/2021 04:45,3917.9,27.3,70.19,81.14,57,52.6 °F,85,NNW,0.7,0.7 mph,30.18 in,0.00 in,0.00 in,0,1.7 w/m²
01/07/2021 04:50,3911.1,27.3,70.23,81.14,57,52.6 °F,85,NNW,2.1,2.1 mph,30.18 in,0.00 in,0.00 in,0,2.9 w/m²
01/07/2021 04:55,3912.5,27.3,70.31,81.14,57,52.6 °F,86,NNW,1.7,1.7 mph,30.17 in,0.00 in,0.00 in,0,4.3 w/m²
01/07/2021 05:00,3915.7,27.3,70.44,81.14,57,52.7 °F,86,NNW,1.8,1.8 mph,30.17 in,0.00 in,0.00 in,0,6 w/m²
01/07/2021 05:05,3908.6,27.3,70.5,81.14,57,52.5 °F,85,NNW,2,2.0 mph,30.18 in,0.00 in,0.00 in,0,8.2 w/m²
01/07/2021 05:10,3900.7,27.3,70.59,81.14,56.9,52.5 °F,85,NNW,2.1,2.1 mph,30.18 in,0.00 in,0.00 in,0,10.6 w/m²
01/07/2021 05:15,3888.7,27.3,70.69,81.14,56.8,52.5 °F,86,NNW,2.4,2.4 mph,30.18 in,0.00 in,0.00 in,0,11.2 w/m²
01/07/2021 05:20,3892.5,27.28,70.75,81.104,56.7,52.4 °F,86,NNW,2.3,2.4 mph,30.18 in,0.00 in,0.00 in,0,13.7 w/m²
01/07/2021 05:25,3897,27.28,70.79,81.104,56.6,52.2 °F,86,NNW,1.1,1.1 mph,30.17 in,0.00 in,0.00 in,0,16.9 w/m²
01/07/2021 05:30,3889.8,27.28,70.83,81.104,56.7,52.0 °F,84,NNW,1.8,1.8 mph,30.18 in,0.00 in,0.00 in,0,19.9 w/m²
01/07/2021 05:35,3880.8,27.28,70.8,81.104,56.8,51.9 °F,84,NNW,1.5,1.5 mph,30.18 in,0.00 in,0.00 in,0,25.8 w/m²
01/07/2021 05:40,3879.6,27.27,70.87,81.086,56.8,51.9 °F,84,NNW,1.2,1.2 mph,30.18 in,0.00 in,0.00 in,0,33.3 w/m²
01/07/2021 05:45,3866.2,27.26,70.74,81.068,56.8,51.7 °F,84,NNW,2,2.0 mph,30.18 in,0.00 in,0.00 in,0,33.3 w/m²
01/07/2021 05:50,3842.6,27.27,70.57,81.086,56.8,51.6 °F,83,,2.1,2.1 mph,30.18 in,0.00 in,0.00 in,0,25 w/m²
01/07/2021 05:55,3828.3,27.21,70.41,80.978,56.8,51.6 °F,83,,1.3,1.3 mph,30.18 in,0.00 in,0.00 in,0,26.9 w/m²
01/07/2021 06:00,3820.2,27.21,70.36,80.978,56.8,51.1 °F,82,,2,2.0 mph,30.18 in,0.00 in,0.00 in,0,39 w/m²
01/07/2021 06:05,3800.6,27.2,70.16,80.96,56.8,51.0 °F,81,NNW,1.4,1.5 mph,30.18 in,0.00 in,0.00 in,0,54.3 w/m²
01/07/2021 06:10,3783.4,27.2,70.16,80.96,56.8,50.5 °F,80,NW,2.1,2.1 mph,30.18 in,0.00 in,0.00 in,0,59.8 w/m²
01/07/2021 06:15,3755.8,27.2,70.1,80.96,57,50.6 °F,79,NW,1.6,1.6 mph,30.18 in,0.00 in,0.00 in,0,62 w/m²
01/07/2021 06:20,3730,27.2,70,80.96,57.1,50.3 °F,78,NW,2.1,2.1 mph,30.19 in,0.00 in,0.00 in,0,55.7 w/m²
01/07/2021 06:25,3709.9,27.2,69.86,80.96,57,50.4 °F,79,NNW,2.3,2.4 mph,30.19 in,0.00 in,0.00 in,1,64.1 w/m²
01/07/2021 06:30,3692.5,27.19,69.76,80.942,57,50.5 °F,79,NNW,2.3,2.4 mph,30.18 in,0.00 in,0.00 in,1,66.4 w/m²
01/07/2021 06:35,3664.7,27.18,69.65,80.924,56.8,50.3 °F,79,NNE,1.9,2.0 mph,30.18 in,0.00 in,0.00 in,1,73.4 w/m²
01/07/2021 06:40,3650.4,27.14,69.57,80.852,56.8,50.2 °F,79,NNE,2.4,2.5 mph,30.18 in,0.00 in,0.00 in,1,75.5 w/m²
01/07/2021 06:45,3637.5,27.1,69.5,80.78,56.7,50.2 °F,79,NNW,2.6,2.7 mph,30.18 in,0.00 in,0.00 in,1,82.4 w/m²
01/07/2021 06:50,3626.2,27.1,69.47,80.78,56.6,50.3 °F,80,North,2.2,2.2 mph,30.18 in,0.00 in,0.00 in,1,81.3 w/m²
01/07/2021 06:55,3608.4,27.1,69.37,80.78,56.8,50.5 °F,80,North,2.5,2.5 mph,30.19 in,0.00 in,0.00 in,1,86 w/m²
01/07/2021 07:00,3605.1,27.1,69.41,80.78,56.8,50.5 °F,80,NE,3.2,3.4 mph,30.19 in,0.00 in,0.00 in,1,92 w/m²
01/07/2021 07:05,3607.5,27.1,69.42,80.78,56.8,50.5 °F,80,NE,2.6,2.6 mph,30.18 in,0.00 in,0.00 in,1,95.1 w/m²
01/07/2021 07:10,3616.8,27.1,69.42,80.78,56.8,50.3 °F,79,NE,2.9,3.0 mph,30.18 in,0.00 in,0.00 in,1,105.2 w/m²
01/07/2021 07:15,3613.1,27.1,69.49,80.78,56.6,50.1 °F,79,NE,3.1,3.2 mph,30.18 in,0.00 in,0.00 in,1,111.6 w/m²
01/07/2021 07:20,3616.8,27.09,69.53,80.762,56.6,50.2 °F,79,NE,1.3,1.3 mph,30.18 in,0.00 in,0.00 in,1,113.7 w/m²
01/07/2021 07:25,3621.4,27.1,69.6,80.78,56.9,50.0 °F,78,NE,1.5,1.6 mph,30.19 in,0.00 in,0.00 in,1,123.7 w/m²
01/07/2021 07:30,3627.9,27.1,69.59,80.78,57.3,50.2 °F,78,NNE,1.6,1.7 mph,30.19 in,0.00 in,0.00 in,1,146.3 w/m²
01/07/2021 07:35,3624.9,27.1,69.59,80.78,57.4,50.3 °F,78,NNE,1.7,1.7 mph,30.19 in,0.00 in,0.00 in,1,155.7 w/m²
01/07/2021 07:40,3614.4,27.12,69.54,80.816,57.5,50.4 °F,78,NNE,1.7,1.7 mph,30.19 in,0.00 in,0.00 in,1,156.2 w/m²
01/07/2021 07:45,3599.1,27.13,69.48,80.834,57.7,50.3 °F,76,NNE,2.1,2.2 mph,30.19 in,0.00 in,0.00 in,1,162.7 w/m²
01/07/2021 07:50,3594,27.12,69.38,80.816,57.4,49.8 °F,76,NE,2.5,2.5 mph,30.19 in,0.00 in,0.00 in,1,200.6 w/m²
01/07/2021 07:55,3568.5,27.1,69.2,80.78,57.4,49.6 °F,75,NE,2,2.1 mph,30.19 in,0.00 in,0.00 in,1,186.5 w/m²
01/07/2021 08:00,3547.7,27.1,69.2,80.78,57.8,49.9 °F,75,NE,2.3,2.4 mph,30.19 in,0.00 in,0.00 in,1,174.3 w/m²
01/07/2021 08:05,3532.9,27.1,69.15,80.78,57.7,49.6 °F,75,,2.4,2.5 mph,30.19 in,0.00 in,0.00 in,1,188.8 w/m²
01/07/2021 08:10,3501.7,27.1,69.04,80.78,57.9,49.6 °F,74,NW,1.7,1.7 mph,30.19 in,0.00 in,0.00 in,2,186.6 w/m²
01/07/2021 08:15,3483.7,27.1,68.9,80.78,58.1,50.0 °F,74,NW,2.2,2.2 mph,30.20 in,0.00 in,0.00 in,2,191.6 w/m²
01/07/2021 08:20,3466,27.1,68.8,80.78,58.1,49.9 °F,74,North,3.2,3.4 mph,30.20 in,0.00 in,0.00 in,2,199 w/m²
01/07/2021 08:25,3438.1,27.1,68.65,80.78,57.7,49.4 °F,74,North,3.7,4.0 mph,30.19 in,0.00 in,0.00 in,2,216 w/m²
01/07/2021 08:30,3420.4,27.1,68.59,80.78,57.9,49.3 °F,73,NNW,2.3,2.3 mph,30.19 in,0.00 in,0.00 in,2,211.2 w/m²
01/07/2021 08:35,3388.7,27.1,68.38,80.78,58.2,49.6 °F,73,NW,3.5,3.8 mph,30.19 in,0.00 in,0.00 in,2,217.6 w/m²
01/07/2021 08:40,3349.4,27.1,68.2,80.78,58,49.1 °F,73,NNW,1.9,1.9 mph,30.20 in,0.00 in,0.00 in,2,228.4 w/m²
01/07/2021 08:45,3327.8,27.1,68.12,80.78,58,49.2 °F,73,NE,3.3,3.5 mph,30.20 in,0.00 in,0.00 in,2,230.6 w/m²
01/07/2021 08:50,3304.7,27.1,68.05,80.78,58.1,49.2 °F,72,North,3,3.2 mph,30.20 in,0.00 in,0.00 in,2,240.6 w/m²
01/07/2021 08:55,3282.1,27.1,67.99,80.78,58.4,49.4 °F,72,,3.4,3.5 mph,30.20 in,0.00 in,0.00 in,2,289.2 w/m²
01/07/2021 09:00,3259.6,27.08,67.97,80.744,58.8,49.0 °F,71,North,2.5,2.5 mph,30.20 in,0.00 in,0.00 in,2,276 w/m²
01/07/2021 09:05,3257.9,27.1,68.05,80.78,59,49.3 °F,71,NNE,3.1,3.3 mph,30.19 in,0.00 in,0.00 in,2,272.7 w/m²
01/07/2021 09:10,3260.4,27.09,68.15,80.762,58.9,49.1 °F,70,NE,2.7,2.8 mph,30.19 in,0.00 in,0.00 in,2,271.5 w/m²
01/07/2021 09:15,3267.5,27.09,68.2,80.762,59.2,49.0 °F,69,North,2.4,2.4 mph,30.20 in,0.00 in,0.00 in,3,356.5 w/m²
01/07/2021 09:20,3277.5,27.1,68.23,80.78,59.2,48.6 °F,68,NW,2.1,2.2 mph,30.20 in,0.00 in,0.00 in,3,369.7 w/m²
01/07/2021 09:25,3278.6,27.1,68.24,80.78,59.7,49.3 °F,68,NW,2.4,2.4 mph,30.19 in,0.00 in,0.00 in,3,348.3 w/m²
01/07/2021 09:30,3263.4,27.1,68.04,80.78,59.7,49.1 °F,68,NW,1.4,1.4 mph,30.19 in,0.00 in,0.00 in,3,326.5 w/m²
01/07/2021 09:35,3257.9,27.1,68.02,80.78,60.2,49.1 °F,67,NW,1.9,1.9 mph,30.19 in,0.00 in,0.00 in,3,345.7 w/m²
01/07/2021 09:40,3260.3,27.1,68.02,80.78,60.5,49.4 °F,67,NW,1.8,1.8 mph,30.19 in,0.00 in,0.00 in,3,340.6 w/m²
01/07/2021 09:45,3255.9,27.11,68.02,80.798,61,49.3 °F,66,NW,0.6,0.6 mph,30.19 in,0.00 in,0.00 in,4,433.2 w/m²
01/07/2021 09:50,3257.7,27.12,68.03,80.816,61.9,49.4 °F,63,NW,0.9,0.9 mph,30.19 in,0.00 in,0.00 in,5,563.8 w/m²
01/07/2021 09:55,3246.5,27.15,67.89,80.87,63.2,50.0 °F,62,NW,1.1,1.1 mph,30.18 in,0.00 in,0.00 in,5,600.1 w/m²
01/07/2021 10:00,3222.2,27.16,67.72,80.888,63.4,50.6 °F,63,NW,1.3,1.3 mph,30.18 in,0.00 in,0.00 in,5,514.8 w/m²
01/07/2021 10:05,3202.8,27.11,67.59,80.798,62.7,50.5 °F,64,West,1.7,1.8 mph,30.19 in,0.00 in,0.00 in,5,579.2 w/m²
01/07/2021 10:10,3199.7,27.1,67.57,80.78,63,50.7 °F,64,,3,3.1 mph,30.19 in,0.00 in,0.00 in,5,573.3 w/m²
01/07/2021 10:15,3202.4,27.16,67.65,80.888,63.3,51.2 °F,65,,2.4,2.4 mph,30.18 in,0.00 in,0.00 in,7,596.6 w/m²
01/07/2021 10:20,3197.8,27.14,67.59,80.852,63.6,50.3 °F,62,West,2,2.0 mph,30.18 in,0.00 in,0.00 in,6,594.8 w/m²
01/07/2021 10:25,3172.3,27.13,67.37,80.834,64.1,50.4 °F,61,WNW,3,3.0 mph,30.18 in,0.00 in,0.00 in,7,574.3 w/m²
01/07/2021 10:30,3160.2,27.12,67.24,80.816,63.9,50.4 °F,62,NW,3.7,3.8 mph,30.19 in,0.00 in,0.00 in,6,477.9 w/m²
01/07/2021 10:35,3148,27.1,67.12,80.78,64.1,50.5 °F,62,NNW,2.3,2.3 mph,30.19 in,0.00 in,0.00 in,6,570.2 w/m²
01/07/2021 10:40,3131.8,27.1,67,80.78,64.1,50.3 °F,61,NW,4.2,4.4 mph,30.19 in,0.00 in,0.00 in,7,634.1 w/m²
01/07/2021 10:45,3131.3,27.1,66.98,80.78,63.8,50.0 °F,61,NW,2.3,2.3 mph,30.19 in,0.00 in,0.00 in,6,721.4 w/m²
01/07/2021 10:50,3103.1,27.1,66.89,80.78,64.6,50.0 °F,59,WNW,2.3,2.4 mph,30.18 in,0.00 in,0.00 in,8,779.7 w/m²
01/07/2021 10:55,3110.5,27.1,67.01,80.78,65.5,50.4 °F,58,SSW,1.5,1.5 mph,30.18 in,0.00 in,0.00 in,4,424.4 w/m²
01/07/2021 11:00,3122.2,27.11,67.11,80.798,65.5,51.2 °F,60,NW,3.7,4.0 mph,30.18 in,0.00 in,0.00 in,5,595.4 w/m²
01/07/2021 11:05,3115.3,27.11,66.97,80.798,64.5,50.8 °F,61,NNE,1.7,1.7 mph,30.18 in,0.00 in,0.00 in,5,595.4 w/m²
01/07/2021 11:10,3088,27.1,66.81,80.78,65.2,50.6 °F,59,SSW,1.3,1.3 mph,30.18 in,0.00 in,0.00 in,4,416 w/m²
