time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
19/06/2021 21:00,586.1,9.5,6.7,9.2,0,9.6,6.7,9.2,524.9,52.9,25.78,78.404,58.4,53.9 °F,85,ENE,4.9,5.3 mph,29.97 in,0.00 in,0.01 in,0,4.4 w/m²
19/06/2021 21:05,688.8,10.1,7.8,9.9,0,9.9,7.8,9.9,550.4,54.09,25.81,78.458,58.2,53.7 °F,85,ENE,5.7,6.1 mph,29.96 in,0.00 in,0.01 in,0,3.5 w/m²
19/06/2021 21:10,720.8,10.7,8,10.5,0,10.7,8,10.5,588,54.78,25.98,78.764,58.2,53.7 °F,85,ENE,5.9,6.4 mph,29.97 in,0.00 in,0.01 in,0,2.8 w/m²
19/06/2021 21:15,758.3,10.9,8,10.5,0,11,8,10.5,634.7,55.22,26.23,79.214,58.2,53.7 °F,85,ENE,6.1,6.7 mph,29.96 in,0.00 in,0.01 in,0,1.7 w/m²
19/06/2021 21:20,923.5,11,7.8,10.6,0,10.9,7.8,10.6,689.4,55.57,26.38,79.484,58.1,53.7 °F,85,East,6.1,6.7 mph,29.96 in,0.00 in,0.01 in,0,0.9 w/m²
19/06/2021 21:25,1011.7,11.2,7.9,11,0,11.2,7.9,11,752.4,55.95,26.56,79.808,58.1,53.7 °F,85,ENE,3.9,4.2 mph,29.97 in,0.00 in,0.01 in,0,0.5 w/m²
19/06/2021 21:30,1401.5,11.5,8.3,11.1,0,11.3,8.3,11.1,808.9,56.26,26.68,80.024,58.1,53.7 °F,85,East,5.1,5.5 mph,29.97 in,0.00 in,0.01 in,0,0.5 w/m²
19/06/2021 21:35,3495.3,11.9,8.4,11.6,15.3,11.8,8.4,11.6,861.8,56.47,26.73,80.114,58,53.6 °F,85,East,6.5,7.2 mph,29.96 in,0.00 in,0.01 in,0,0.2 w/m²
19/06/2021 21:40,3507.2,11.4,8.2,11.1,23.9,11.5,8.2,11.1,912.1,56.7,26.8,80.24,57.9,53.4 °F,85,East,3.7,3.8 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 21:45,3388.9,11.3,8.2,11.1,19.6,11.5,8.2,11.1,954.3,56.88,26.84,80.312,57.9,53.3 °F,85,ENE,4.4,4.7 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 21:50,3410,11.2,8.1,10.8,29,11,8.1,10.8,998.1,57.17,26.9,80.42,57.8,53.3 °F,85,ENE,4.6,5.0 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 21:55,3432.7,11.6,8.7,11.4,36.9,11.7,8.7,11.4,1042.6,57.41,26.91,80.438,57.7,53.2 °F,85,NE,4.4,4.6 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:00,3621.9,10.6,7.9,10.5,63.6,10.8,7.9,10.5,1087.4,57.65,26.9,80.42,57.7,53.2 °F,85,ENE,3.1,3.2 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:05,4942.2,10.5,7.5,10.4,192.9,10.5,7.5,10.4,1135.3,57.93,26.91,80.438,57.7,53.2 °F,85,NE,2.7,2.8 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:10,4778.5,11.3,7.7,11.1,188.4,11.2,7.7,11.1,1178,58.18,26.96,80.528,57.7,53.2 °F,85,ENE,4.1,4.4 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:15,6670.1,10,7.7,9.8,278.9,10,7.7,9.8,1215.6,58.56,26.97,80.546,57.7,53.4 °F,86,ENE,3.8,4.0 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:20,7196.5,8.7,6.7,8.7,312.9,8.8,6.7,8.7,1265.2,58.75,26.99,80.582,57.7,53.4 °F,86,NE,4.1,4.3 mph,29.97 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:25,6928.8,10.1,7.5,9.7,310.1,9.8,7.5,9.7,1318.8,58.8,27,80.6,57.7,53.4 °F,86,NE,3,3.1 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:30,6985.1,10.9,8.1,10.5,311.9,11,8.1,10.5,1365.6,58.96,27,80.6,57.3,53.3 °F,87,ENE,4.2,4.4 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:35,7419.4,10.1,7.5,10.2,329.8,10.2,7.5,10.2,1404.9,59.15,27,80.6,57.2,53.4 °F,87,ENE,3.8,4.0 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:40,7655.8,10.3,7.8,10.4,339.2,10.4,7.8,10.4,1442.4,59.34,27,80.6,57.2,53.4 °F,87,NNE,4.2,4.5 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:45,8172.5,10.4,7.4,9.9,358.5,10.1,7.4,9.9,1480.2,59.56,27,80.6,57.2,53.4 °F,87,NE,4.6,4.9 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:50,8843.2,9.8,7.4,9.4,381.9,9.6,7.4,9.4,1521.9,59.75,26.99,80.582,57.2,53.6 °F,88,NE,3.9,4.1 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 22:55,9838.2,10.1,7.5,10.4,409.3,10.5,7.5,10.4,1551.7,59.93,26.99,80.582,57.1,53.5 °F,88,NE,3.6,3.8 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:00,9966.6,9.7,7.3,9.5,417.2,9.8,7.3,9.5,1581.5,60.11,26.99,80.582,57,53.4 °F,88,NE,2.1,2.2 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:05,9915.4,10.1,7.5,10,417,10.1,7.5,10,1610.7,60.24,27,80.6,57,53.4 °F,88,ENE,2.6,2.7 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:10,9871,9,6.7,9,423,9,6.7,9,1640.6,60.37,27.01,80.618,56.8,53.2 °F,88,NE,2.7,2.9 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:15,9955.1,8.8,6.5,8.5,426.1,8.7,6.5,8.5,1687.8,60.47,27,80.6,56.8,53.2 °F,88,NNE,2.7,2.8 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:20,10243.3,9.4,6.8,9.1,435.3,9.3,6.8,9.1,1736.4,60.63,27,80.6,56.8,53.2 °F,88,NNE,3,3.1 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:25,11243.8,8.8,6.6,9.2,466.9,9.2,6.6,9.2,1780.2,60.84,27,80.6,56.8,53.6 °F,89,NNE,3,3.2 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:30,11545.2,9.3,7.2,9,480,9.1,7.2,9,1816.7,61.29,27,80.6,56.8,53.7 °F,89,ENE,1.9,1.9 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:35,11765.6,9.2,6.4,9.1,492,9.2,6.4,9.1,1820.9,61.7,27.01,80.618,56.8,53.7 °F,89,NNE,2.3,2.4 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:40,12531.9,8.1,6.5,8.1,515.6,8.3,6.5,8.1,1849.9,61.9,27.03,80.654,56.6,53.6 °F,89,NNE,2.7,2.7 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:45,12470.8,9.4,6.4,9,512.5,9.1,6.4,9,1877.4,62.06,27.03,80.654,56.4,53.6 °F,90,NNE,3,3.2 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:50,12792,8.8,6.8,8.6,527.2,8.7,6.8,8.6,1902.7,62.1,27,80.6,56.3,53.7 °F,91,NE,3.3,3.5 mph,29.95 in,0.00 in,0.01 in,0,0 w/m²
19/06/2021 23:55,13233.7,8.7,6.7,8.6,540.5,8.9,6.7,8.6,1932.2,62.21,27.02,80.636,56.3,53.7 °F,91,NE,2.1,2.1 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
20/06/2021 00:00,13537.6,9,6.3,8.8,546.8,8.9,6.3,8.8,1963.6,62.27,27,80.6,56.3,54.1 °F,92,NNE,2,2.1 mph,29.96 in,0.00 in,0.01 in,0,0 w/m²
20/06/2021 00:05,13390.3,7.7,6,7.9,548.9,7.9,6,7.9,1987.3,62.29,27,80.6,56.1,53.9 °F,92,NE,2.5,2.5 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:10,13310.9,9.1,6.5,8.5,544.8,8.9,6.5,8.5,1997.3,62.3,27,80.6,56,53.8 °F,92,NE,3.1,3.3 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:15,13585.7,8.7,6.5,8.7,555.6,8.7,6.5,8.7,2020.9,62.4,27,80.6,55.9,53.7 °F,92,NE,3.3,3.5 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:20,13801.6,8.4,6.4,8.3,561,8.4,6.4,8.3,2040.4,62.5,27,80.6,55.9,53.9 °F,93,NNE,2.7,2.8 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:25,13743.6,9,6.4,9.2,564.6,9.3,6.4,9.2,2054,62.5,27,80.6,55.7,53.7 °F,93,NE,2.7,2.8 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:30,13757.2,8.1,6.3,7.8,565.6,7.9,6.3,7.8,2069.9,62.51,27.01,80.618,55.6,53.7 °F,93,NE,3.6,3.8 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:35,14192.2,8.7,6.7,8.5,578,8.7,6.7,8.5,2089.2,62.51,27.01,80.618,55.5,53.7 °F,94,NNE,4.8,5.1 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:40,13977.1,8.5,6.3,8.6,575.8,8.6,6.3,8.6,2113.5,63.23,27.03,80.654,55.5,53.7 °F,94,NE,2.3,2.4 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:45,13709.2,9,6.4,8.6,569.6,8.8,6.4,8.6,2122.4,65.26,27.1,80.78,55.5,53.7 °F,94,NE,1.6,1.6 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:50,13504.7,8.7,6.6,8.6,564.6,8.7,6.6,8.6,2100.2,65.37,27.14,80.852,55.5,53.7 °F,94,NNE,2.4,2.5 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 00:55,13330,8.7,6.5,9,559.4,9,6.5,9,2085.5,65.37,27.27,81.086,55.5,53.7 °F,94,NNE,2.8,2.9 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:00,13612.3,8,5.7,7.4,563.3,7.9,5.7,7.4,2109.6,64.55,27.3,81.14,55.4,53.6 °F,94,NNE,3.1,3.3 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:05,13330.7,8.5,6.3,8.5,558.7,8.5,6.3,8.5,2131.9,64.31,27.31,81.158,55.2,53.4 °F,94,NNE,3.8,4.0 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:10,13419.9,8.2,6.2,8,560.1,8.2,6.2,8,2148.1,64.25,27.3,81.14,55.2,53.6 °F,94,NNE,2.9,3.0 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:15,13262.2,8.6,5.7,8.3,558.2,8.6,5.7,8.3,2167.6,64.2,27.3,81.14,55.2,53.8 °F,95,NE,2.5,2.6 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:20,13332.1,8.2,5.8,7.9,558,8.1,5.8,7.9,2186.7,64.1,27.3,81.14,55.2,53.9 °F,95,NNE,3.1,3.2 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:25,13271.9,7.6,6,7.7,556.9,7.9,6,7.7,2204.7,64.1,27.3,81.14,55.2,53.9 °F,95,,2.6,2.6 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:30,13286.7,7.7,5.2,7.6,556.9,7.7,5.2,7.6,2232,64.1,27.3,81.14,55.2,53.9 °F,95,NNE,2.9,3.0 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:35,13390.2,8.3,5.8,7.9,556.6,8,5.8,7.9,2245.4,64,27.3,81.14,55.2,53.9 °F,95,NNE,3.2,3.4 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:40,13346.8,8,6.2,8,559.1,8.1,6.2,8,2267.7,64,27.3,81.14,55.2,53.9 °F,95,NE,2.6,2.7 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:45,13243,7.6,5.8,7.7,555.9,7.7,5.8,7.7,2285,63.99,27.29,81.122,55.2,53.8 °F,95,NNE,2.5,2.6 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:50,13390.9,7.3,5.4,7.2,558,7.2,5.4,7.2,2299,63.97,27.27,81.086,55.2,53.6 °F,94,NNE,2.8,2.8 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 01:55,13559.6,7.3,5.5,7.4,560.4,7.4,5.5,7.4,2326.4,63.95,27.28,81.104,55.2,53.4 °F,94,NNW,2.5,2.5 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 02:00,13806.9,7.3,5.7,7.3,569.4,7.3,5.7,7.3,2357.1,63.9,27.3,81.14,55.2,53.4 °F,94,NE,1.8,1.8 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 02:05,13644.4,8.1,5.9,7.9,562.6,8,5.9,7.9,2374.3,63.87,27.29,81.122,55.3,53.5 °F,94,NE,2.6,2.7 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 02:10,13587.2,8.4,6.2,7.9,565.5,8.1,6.2,7.9,2395,63.88,27.28,81.104,55.2,53.4 °F,94,NNE,3.5,3.6 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 02:15,13778.7,7.9,5.8,7.9,565.8,8.3,5.8,7.9,2409.9,63.82,27.24,81.032,55.2,53.4 °F,94,NNE,3.9,4.2 mph,29.92 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 02:20,13715.5,8.1,6.1,8.1,568.5,8.1,6.1,8.1,2426,63.82,27.2,80.96,55.3,53.3 °F,93,NE,3.2,3.4 mph,29.91 in,0.00 in,0.00 in,0,0 w/m²
20/06/2021 02:25,13617.8,7.4,5.3,7.2,564.4,7.5,5.3,7.2,2434,63.83,27.2,80.96,55.4,53.4 °F,93,NNE,3.3,3.5 mph,29.91 in,0.00 in,0.00 in,0,0 w/m²
