time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
21/06/2021 00:35,6437.3,10.9,7.6,10.9,535.6,10.9,7.6,10.9,2187.9,68.21,27.3,81.14,56.4,51.9 °F,85,NE,3.7,3.9 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 00:40,7371.3,11,8.2,11.2,557.5,11.2,8.2,11.2,2224.4,68.21,27.3,81.14,56.3,52.0 °F,86,NE,4.4,4.7 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 00:45,7501.6,9.8,6.7,9.4,555.1,9.4,6.7,9.4,2260.8,68.2,27.3,81.14,56.1,51.7 °F,86,ENE,5.6,6.0 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 00:50,7512.4,11.4,8.1,11.4,557.1,11.4,8.1,11.4,2303,68.29,27.3,81.14,56.2,51.7 °F,85,NE,3.7,4.0 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 00:55,22893,11.2,8.2,11.2,2315.8,11.3,8.2,11.2,2332,68.37,27.31,81.158,56.3,51.8 °F,85,NE,5.2,5.7 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:00,24957.5,12.8,8.6,12.5,3056.9,12.7,8.6,12.5,2375.5,68.4,27.3,81.14,56.3,51.5 °F,84,NE,5.5,6.0 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:05,25467.1,11.7,8.2,11.6,3144.7,11.7,8.2,11.6,2415,68.51,27.32,81.176,56.3,51.2 °F,83,ENE,4.9,5.4 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:10,30664.6,13,8.3,11.7,3488.7,12.8,8.3,11.7,2447.6,68.53,27.32,81.176,56.3,51.2 °F,83,ENE,4.1,4.3 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:15,30889,11.5,7.7,11.3,3596.8,11.7,7.7,11.3,2486.1,68.67,27.4,81.32,56.3,51.5 °F,84,ENE,4,4.4 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:20,29360,11.1,7.6,10.4,3524.1,11.2,7.6,10.4,2514.2,68.6,27.39,81.302,56.1,51.6 °F,85,ENE,4.4,4.7 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:25,28462,11,7.9,11.1,3461.1,11.2,7.9,11.1,2540.8,68.6,27.4,81.32,56.1,51.6 °F,85,NE,3.8,4.1 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:30,27046.6,10.5,7,10.1,3421.2,10.3,7,10.1,2574,68.6,27.4,81.32,56.1,51.6 °F,85,NE,5.1,5.6 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:35,25928.8,11.2,7.2,10.3,3381.5,11,7.2,10.3,2607,68.64,27.39,81.302,56,51.5 °F,85,NNE,6.5,7.2 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:40,25184.3,11,7.6,10.8,3354.9,11.3,7.6,10.8,2645.7,68.84,27.39,81.302,55.9,51.4 °F,85,NE,6.7,7.5 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:45,24349.4,11.4,7.4,10.9,3314.9,11.4,7.4,10.9,2680,69,27.4,81.32,55.9,51.4 °F,85,NE,5,5.5 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:50,22810.4,10.5,7.3,10.4,3259.9,10.7,7.3,10.4,2703.9,69.2,27.4,81.32,55.9,51.4 °F,85,ENE,4,4.3 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 01:55,22169.5,11.4,7.2,10.7,3248,11.2,7.2,10.7,2727.7,69.19,27.4,81.32,55.9,51.4 °F,85,NE,4.1,4.4 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:00,22035.8,10.2,7.3,9.9,3225.4,10.5,7.3,9.9,2756.2,69.2,27.4,81.32,55.7,51.1 °F,85,NNE,4.9,5.3 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:05,21740.5,10,6.4,9.1,3215.7,9.7,6.4,9.1,2790.3,69.25,27.41,81.338,55.7,50.9 °F,84,NE,5.3,5.7 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:10,21319.2,9.9,7.1,9.8,3187.3,9.9,7.1,9.8,2813.1,69.36,27.44,81.392,55.6,50.8 °F,84,ENE,4.9,5.4 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:15,8612.3,9.7,6.6,9.1,1271.7,9.7,6.6,9.1,2848.3,69.72,27.47,81.446,55.5,50.7 °F,84,NNE,5.5,5.9 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:20,400,10.5,6.7,10.1,1,10.5,6.7,10.1,2886.6,69.48,27.56,81.608,55.5,50.8 °F,84,ENE,5,5.3 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:25,400,10.3,6.9,9.9,1,10.4,6.9,9.9,2904.5,69.41,27.51,81.518,55.4,50.8 °F,85,NE,4.2,4.5 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:30,400,9.5,6.3,9.2,1,9.5,6.3,9.2,2907,69.5,27.48,81.464,55.4,50.6 °F,84,NE,6.2,6.7 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:35,400,8.8,6.6,8.9,1,8.9,6.6,8.9,2910.7,69.53,27.44,81.392,55.4,50.5 °F,84,NNE,5.5,6.0 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:40,400,9.3,6.2,8.7,1,9.2,6.2,8.7,2910.1,69.52,27.4,81.32,55.4,50.5 °F,84,ENE,4.9,5.4 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:45,400,8.8,6,8.7,0.9,9,6,8.7,2915.8,69.69,27.39,81.302,55,50.1 °F,84,ENE,5,5.4 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:50,400,9.1,5.8,8.4,1,8.8,5.8,8.4,2939.2,69.84,27.4,81.32,55,50.1 °F,84,NE,5.2,5.6 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 02:55,400,8.3,5.9,7.8,1,8.3,5.9,7.8,2950,69.98,27.4,81.32,55,50.1 °F,84,NE,4,4.3 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:00,400,8,5.4,7.8,1,8.2,5.4,7.8,2970.7,70.08,27.4,81.32,55,50.1 °F,84,NE,3.7,4.0 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:05,400.6,9.2,5.4,8.9,1,9,5.4,8.9,2984.4,70.22,27.4,81.32,54.9,49.9 °F,83,ENE,5.7,6.2 mph,29.93 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:10,400.9,8,5.5,8.1,1,8.3,5.5,8.1,2994,70.31,27.4,81.32,54.8,49.8 °F,83,ENE,5.4,5.8 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:15,401,7.1,4.8,7.3,1,7.3,4.8,7.3,3011.6,70.39,27.4,81.32,55,50.0 °F,83,ENE,3.6,3.8 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:20,400.9,7.1,4.8,6.8,1,6.8,4.8,6.8,3025.8,70.4,27.4,81.32,55,50.0 °F,83,ENE,5,5.3 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:25,400.9,7.2,5.5,7.2,1,7.2,5.5,7.2,3049.3,70.5,27.4,81.32,55,50.0 °F,83,NE,4.4,4.6 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:30,400.9,7.7,5.5,7.4,1,7.7,5.5,7.4,3069.9,70.54,27.41,81.338,54.9,49.8 °F,83,ENE,4.8,5.0 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:35,400.9,7.8,5.5,7.9,1,7.9,5.5,7.9,3041.3,70.48,27.43,81.374,54.8,49.4 °F,82,NE,6.3,6.9 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:40,400.9,7.3,4.8,6.7,1,6.9,4.8,6.7,3000.8,70.59,27.44,81.392,54.5,49.6 °F,83,NE,6.2,6.7 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:45,400.9,7.2,5.2,7.1,1,7.4,5.2,7.1,2967.4,70.79,27.41,81.338,54.5,49.6 °F,83,NE,6,6.5 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:50,400.9,7.8,5.2,7.6,1,7.7,5.2,7.6,2984.6,71,27.4,81.32,54.5,49.5 °F,83,ENE,6.2,6.8 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 03:55,400.9,7.4,5.1,7.3,1,7.7,5.1,7.3,3013.8,71.16,27.39,81.302,54.3,49.2 °F,83,NE,4.3,4.6 mph,29.94 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 04:00,400.9,8.4,5.2,7.9,1,8.1,5.2,7.9,3057.1,71.35,27.36,81.248,54.2,49.3 °F,84,NE,5.4,5.9 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 04:05,400.9,6.1,4.8,6.5,1,6.6,4.8,6.5,3080.3,71.45,27.3,81.14,54.1,49.2 °F,84,NE,5.3,5.7 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 04:10,401,6.9,4.8,6.4,1,6.4,4.8,6.4,3085.3,71.5,27.3,81.14,54.1,49.2 °F,84,NNE,4.5,4.8 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 04:15,400.9,7.5,5,7.3,1,7.4,5,7.3,3086.4,71.45,27.3,81.14,54,49.2 °F,84,NE,4,4.4 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 04:20,400.9,6.5,4.7,6.4,1,6.8,4.7,6.4,3071.7,71.55,27.3,81.14,53.9,49.3 °F,85,ENE,6,6.5 mph,29.95 in,0.00 in,0.00 in,0,0 w/m²
21/06/2021 04:25,400.9,7.3,4.3,7.3,1,7.3,4.3,7.3,3081.4,71.67,27.29,81.122,53.9,49.4 °F,85,NE,5,5.4 mph,29.94 in,0.00 in,0.00 in,0,0.5 w/m²
21/06/2021 04:30,400.9,6.4,4.1,6.3,1,6.4,4.1,6.3,3087,71.59,27.24,81.032,53.7,49.2 °F,85,NE,5.2,5.6 mph,29.94 in,0.00 in,0.00 in,0,0.8 w/m²
21/06/2021 04:35,400.9,6.7,4.5,7,1,7,4.5,7,3086.8,71.57,27.2,80.96,53.6,49.1 °F,85,NNE,5.7,6.1 mph,29.95 in,0.00 in,0.00 in,0,1.7 w/m²
21/06/2021 04:40,400.9,6.3,4.2,5.9,1,6.1,4.2,5.9,3096.1,71.58,27.2,80.96,53.6,49.2 °F,86,NNE,5.8,6.3 mph,29.95 in,0.00 in,0.00 in,0,2.3 w/m²
21/06/2021 04:45,400.9,7.1,5,6.5,1,7,5,6.5,3100.3,71.6,27.18,80.924,53.4,49.1 °F,86,NE,4.4,4.8 mph,29.95 in,0.00 in,0.00 in,0,3.3 w/m²
21/06/2021 04:50,400.9,6.5,4.4,6.4,1,6.6,4.4,6.4,3101.7,71.95,27.17,80.906,53.4,49.2 °F,86,NE,4.1,4.3 mph,29.94 in,0.00 in,0.00 in,0,4.3 w/m²
21/06/2021 04:55,400.9,6.4,4.2,6.3,1,6.7,4.2,6.3,3088,71.96,27.16,80.888,53.4,49.1 °F,86,NNE,6.9,7.6 mph,29.94 in,0.00 in,0.00 in,0,5.1 w/m²
21/06/2021 05:00,400.9,6.3,4.3,5.8,1,5.9,4.3,5.8,3073.4,71.91,27.11,80.798,53.2,48.9 °F,86,NE,5.6,6.1 mph,29.95 in,0.00 in,0.00 in,0,5.1 w/m²
21/06/2021 05:05,400.9,6,4.3,6,1,6.1,4.3,6,3052.7,71.85,27.1,80.78,53.3,48.9 °F,85,NE,4.8,5.2 mph,29.95 in,0.00 in,0.00 in,0,6.5 w/m²
21/06/2021 05:10,400.9,6,4.4,5.9,1,6,4.4,5.9,3029.6,71.69,27.07,80.726,53.4,49.0 °F,85,NE,4.8,5.1 mph,29.95 in,0.00 in,0.00 in,0,7.5 w/m²
21/06/2021 05:15,401,6.4,4.4,6.3,1,6.4,4.4,6.3,2996.1,71.72,27.04,80.672,53.3,49.1 °F,86,NNE,4.2,4.5 mph,29.95 in,0.00 in,0.00 in,0,7.3 w/m²
21/06/2021 05:20,400.9,6.6,4.5,6.2,1,6.6,4.5,6.2,2976.1,71.85,27,80.6,53.2,49.1 °F,86,NE,4.3,4.5 mph,29.95 in,0.00 in,0.00 in,0,6.4 w/m²
21/06/2021 05:25,400.9,6.3,4.6,6.2,1,6.3,4.6,6.2,2958.4,71.9,27,80.6,53.1,49.0 °F,86,NNE,3,3.1 mph,29.95 in,0.00 in,0.00 in,0,7.3 w/m²
21/06/2021 05:30,400.9,5.9,4.1,6,1,6,4.1,6,2939,71.89,26.99,80.582,53,48.9 °F,86,NNE,4.5,4.9 mph,29.96 in,0.00 in,0.00 in,0,8.8 w/m²
21/06/2021 05:35,400.9,5.6,3.9,5.4,1,5.6,3.9,5.4,2919.8,71.9,27,80.6,53.1,49.0 °F,86,North,4.2,4.5 mph,29.96 in,0.00 in,0.00 in,0,8.5 w/m²
21/06/2021 05:40,400.9,6.4,4.5,6.1,1,6.2,4.5,6.1,2901.3,72.03,26.99,80.582,53,48.8 °F,86,NNE,5.6,6.0 mph,29.96 in,0.00 in,0.00 in,0,10.7 w/m²
21/06/2021 05:45,400.9,5.9,4.3,5.9,1,5.9,4.3,5.9,2879.5,72.1,26.98,80.564,53.1,48.8 °F,85,NNE,4,4.3 mph,29.96 in,0.00 in,0.00 in,0,15.2 w/m²
21/06/2021 05:50,400.9,5.6,4,5.8,1,5.8,4,5.8,2871.6,72.12,26.93,80.474,53.1,48.7 °F,85,NNE,5.3,5.7 mph,29.95 in,0.00 in,0.00 in,0,17.2 w/m²
21/06/2021 05:55,400.9,6.4,4.4,5.8,1,6,4.4,5.8,2849.3,72.14,26.93,80.474,53,48.7 °F,85,NE,5.5,5.9 mph,29.96 in,0.00 in,0.00 in,0,17.8 w/m²
21/06/2021 06:00,400.9,6.1,4.6,6.4,1,6.5,4.6,6.4,2818.4,72.14,26.9,80.42,53.2,48.7 °F,85,NNE,4.3,4.5 mph,29.96 in,0.00 in,0.00 in,0,19.7 w/m²
21/06/2021 06:05,400.9,6.4,4.2,5.7,1,6.1,4.2,5.7,2789.7,72.17,26.9,80.42,53.1,48.7 °F,85,NE,4.4,4.7 mph,29.96 in,0.00 in,0.00 in,0,15.2 w/m²
21/06/2021 06:10,400.9,5.9,4.1,5.8,1,6,4.1,5.8,2770,72.27,26.9,80.42,53.1,48.7 °F,85,NE,3.8,4.0 mph,29.96 in,0.00 in,0.00 in,0,17.2 w/m²
21/06/2021 06:15,401,6,4.1,6.1,1,6.2,4.1,6.1,2747.7,72.1,26.9,80.42,53.2,48.7 °F,85,NE,3.2,3.3 mph,29.96 in,0.00 in,0.00 in,0,20.4 w/m²
21/06/2021 06:20,400.9,5.3,3.8,5.1,1,5.1,3.8,5.1,2728.4,71.99,26.9,80.42,53.2,48.7 °F,85,NNE,4.1,4.3 mph,29.96 in,0.00 in,0.00 in,0,20.4 w/m²
21/06/2021 06:25,400.9,6,4.3,6,1,6.2,4.3,6,2713.5,71.9,26.9,80.42,53.4,48.6 °F,84,NNE,4,4.3 mph,29.96 in,0.00 in,0.00 in,0,24.7 w/m²
21/06/2021 06:30,400.9,6,3.7,5.4,1,6,3.7,5.4,2694.2,71.8,26.9,80.42,53.4,48.6 °F,84,NNE,4.3,4.6 mph,29.96 in,0.00 in,0.00 in,0,32.1 w/m²
21/06/2021 06:35,400.9,5.4,3.9,5.1,1,5.3,3.9,5.1,2680.3,71.76,26.86,80.348,53.6,48.7 °F,84,NE,3.5,3.7 mph,29.96 in,0.00 in,0.00 in,0,29 w/m²
21/06/2021 06:40,400.9,5.3,4,5.6,1,5.6,4,5.6,2669.8,71.71,26.81,80.258,53.6,48.7 °F,84,NNE,5.1,5.5 mph,29.96 in,0.00 in,0.00 in,0,30.5 w/m²
21/06/2021 06:45,400.9,6.8,4.2,6,1,6.5,4.2,6,2651.5,71.48,26.82,80.276,53.6,48.7 °F,84,NNE,3.7,3.9 mph,29.96 in,0.00 in,0.00 in,0,39.5 w/m²
21/06/2021 06:50,400.9,5.5,4.2,5.5,1,5.5,4.2,5.5,2632,71.3,26.8,80.24,53.6,48.8 °F,84,NNE,3.5,3.7 mph,29.96 in,0.00 in,0.00 in,0,39.6 w/m²
21/06/2021 06:55,400.9,5.4,4.1,5.3,1,5.4,4.1,5.3,2613.1,71.23,26.81,80.258,53.7,48.9 °F,84,NNE,3.5,3.6 mph,29.96 in,0.00 in,0.00 in,0,38.9 w/m²
21/06/2021 07:00,400.9,6.9,4.8,6.8,1,6.9,4.8,6.8,2605.8,71.18,26.8,80.24,53.8,49.0 °F,84,NNE,4.3,4.6 mph,29.96 in,0.00 in,0.00 in,0,38.2 w/m²
21/06/2021 07:05,400.9,5.2,3.9,5.3,1,5.4,3.9,5.3,2591.7,71.13,26.8,80.24,53.7,48.9 °F,84,NNE,3.5,3.7 mph,29.97 in,0.00 in,0.00 in,0,39.5 w/m²
21/06/2021 07:10,400.9,5.3,3.4,4.9,1,4.9,3.4,4.9,2571.2,71.1,26.8,80.24,53.9,49.0 °F,84,NE,3.8,4.2 mph,29.97 in,0.00 in,0.00 in,0,46.5 w/m²
