time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
22/06/2021 01:30,400.9,7.1,5.1,6.7,1,6.8,5.1,6.7,1823.8,58.5,26.1,78.98,54.1,49.2 °F,84,NNE,5.5,5.9 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 01:35,400.9,6.9,5.2,6.8,1,7,5.2,6.8,1824.2,58.45,26.1,78.98,54.1,49.2 °F,84,NE,5.1,5.5 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 01:40,400.9,7,5.1,7.1,1,7.1,5.1,7.1,1841.1,58.43,26.1,78.98,54.1,49.2 °F,84,NE,4.1,4.3 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 01:45,400.9,7.2,4.8,6.4,1,7.1,4.8,6.4,1865.4,58.51,26.1,78.98,54.1,49.1 °F,83,NNE,5.7,6.2 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 01:50,400.9,7.3,5.1,6.7,1,7,5.1,6.7,1883.8,58.53,26.1,78.98,54,49.1 °F,83,NNE,5,5.4 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 01:55,400.9,6.7,5.4,7.2,1,7.3,5.4,7.2,1902.4,58.56,26.13,79.034,53.8,49.0 °F,84,North,5.2,5.6 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:00,400.9,6.5,4.7,6.3,1,6.5,4.7,6.3,1916.3,58.62,26.16,79.088,53.7,48.8 °F,84,North,5.7,6.1 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:05,400.9,7,5,6.7,1,6.9,5,6.7,1927.6,58.61,26.15,79.07,53.7,48.7 °F,83,NE,6.7,7.3 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:10,400.9,6.7,4.8,6.7,1,6.8,4.8,6.7,1946.2,58.6,26.19,79.142,53.7,48.7 °F,83,NNE,6.1,6.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:15,400.9,7.4,5.1,6.8,1,7.3,5.1,6.8,1955.9,58.5,26.2,79.16,53.7,48.7 °F,83,NNE,7.1,7.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:20,400.9,6.7,5.2,6.5,1,6.6,5.2,6.5,1964.4,58.48,26.19,79.142,53.7,48.5 °F,83,NNE,7,7.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:25,401,7.2,5,6.6,1,7.2,5,6.6,1966.5,58.29,26.15,79.07,53.7,48.4 °F,82,NNE,5.3,5.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:30,400.9,8.3,5.6,7.5,1,8.3,5.6,7.5,1930,58.2,26.18,79.124,53.6,48.5 °F,83,NNE,5.1,5.5 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:35,400.9,7.2,4.8,7.2,1,7.2,4.8,7.2,1908.8,58.18,26.15,79.07,53.6,48.5 °F,83,NNE,6.3,6.8 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:40,400.9,7.2,5.1,7.2,1,7.2,5.1,7.2,1915.8,58.17,26.17,79.106,53.6,48.5 °F,83,NNE,4.6,4.9 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:45,400.9,6.6,4.9,6.7,1,6.7,4.9,6.7,1927.7,58.2,26.2,79.16,53.6,48.5 °F,83,NNE,6.5,7.1 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:50,400.9,7.1,5.1,6.9,1,7,5.1,6.9,1935.4,58.24,26.2,79.16,53.6,48.5 °F,83,NNE,6.2,6.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 02:55,400.9,7.6,5.4,7.3,1,7.5,5.4,7.3,1941.9,58.49,26.16,79.088,53.6,48.4 °F,83,NE,6.7,7.3 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:00,400.9,8.1,5.7,7.6,1,8.1,5.7,7.6,1956.5,58.52,26.1,78.98,53.5,48.4 °F,83,NE,6.2,6.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:05,400.9,7,5,6.7,1,6.8,5,6.7,1968.2,58.6,26.11,78.998,53.4,48.3 °F,83,NNE,5.4,5.8 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:10,400.9,7.8,6,8.2,1,8.2,6,8.2,1979.8,58.7,26.1,78.98,53.4,48.3 °F,83,NNE,5.5,5.9 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:15,400.9,7.4,5.3,7.2,1,7.4,5.3,7.2,1965.5,58.7,26.07,78.926,53.2,48.2 °F,83,NNE,4.4,4.6 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:20,400.9,7.8,5.4,7.3,1,7.6,5.4,7.3,1969.6,58.66,26.03,78.854,53.2,48.2 °F,83,NNE,4.5,4.9 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:25,401,7.2,5.3,7.2,1,7.3,5.3,7.2,1982.5,58.71,26.01,78.818,53.2,48.2 °F,83,NNE,5.4,5.8 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:30,400.9,7.6,5.4,7.5,1,7.5,5.4,7.5,1992.3,58.71,26.01,78.818,53.2,47.8 °F,82,NNE,5.6,6.1 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:35,400.9,7.5,5.4,7.4,1,7.5,5.4,7.4,1993.9,58.68,26,78.8,53.2,47.6 °F,82,NNE,6.1,6.6 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:40,400.9,7.8,5.9,7.5,1,7.7,5.9,7.5,2008.1,58.75,26,78.8,53.2,47.6 °F,82,NNE,5.4,5.8 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:45,400.9,7.6,5.5,7.3,1,7.6,5.5,7.3,2019.9,58.86,26,78.8,53.3,47.5 °F,81,NE,5.3,5.6 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:50,400.9,7.7,5.5,7.8,1,7.8,5.5,7.8,2023.2,58.9,25.99,78.782,53.4,47.6 °F,81,NNE,6,6.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 03:55,400.9,8.1,5.9,8.1,1,8.1,5.9,8.1,2026.2,58.91,25.99,78.782,53.4,47.5 °F,81,NNE,5.9,6.5 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 04:00,400.9,8.1,6.3,8.2,1,8.2,6.3,8.2,2033.8,58.87,25.97,78.746,53.4,47.6 °F,81,NNE,5.2,5.6 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 04:05,400.9,8.1,5.9,8,1,8.1,5.9,8,2039.2,58.89,25.94,78.692,53.2,47.4 °F,81,NNE,6.2,6.7 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 04:10,400.9,9.4,6.1,8.8,1,9.1,6.1,8.8,2043,58.93,25.92,78.656,53.2,47.5 °F,81,NNE,4.3,4.6 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 04:15,400.9,7.7,5.5,7.9,1,8,5.5,7.9,2048,58.96,25.91,78.638,53.2,47.6 °F,82,NNE,3.9,4.2 mph,30.18 in,0.00 in,0.00 in,0,0 w/m²
22/06/2021 04:20,400.9,8,6,7.8,1,8,6,7.8,2055.2,59,25.9,78.62,53.1,47.5 °F,82,NNE,3.8,4.0 mph,30.18 in,0.00 in,0.00 in,0,0.3 w/m²
22/06/2021 04:25,400.9,8.5,6,7.6,1,8.1,6,7.6,2051.2,59.07,25.9,78.62,53,47.4 °F,82,NE,6.8,7.3 mph,30.18 in,0.00 in,0.00 in,0,0.6 w/m²
22/06/2021 04:30,401,8.8,6.3,8.8,1,8.9,6.3,8.8,2049.2,59.22,25.91,78.638,53,47.4 °F,82,NE,4.1,4.4 mph,30.18 in,0.00 in,0.00 in,0,0.9 w/m²
22/06/2021 04:35,400.9,8.3,6.1,8.1,1,8.3,6.1,8.1,2050.6,59.4,25.9,78.62,52.8,47.3 °F,82,NNE,4.5,4.9 mph,30.18 in,0.00 in,0.00 in,0,1.6 w/m²
22/06/2021 04:40,400.9,8.5,6.1,8.2,1,8.7,6.1,8.2,2048,59.49,25.9,78.62,52.9,47.3 °F,82,NNE,5.1,5.4 mph,30.18 in,0.00 in,0.00 in,0,2.2 w/m²
22/06/2021 04:45,400.9,8.6,6.2,8.7,1,8.7,6.2,8.7,2040,59.63,25.89,78.602,52.9,47.3 °F,82,NNE,4.3,4.6 mph,30.18 in,0.00 in,0.00 in,0,3.1 w/m²
22/06/2021 04:50,400.9,9.1,6.2,8.6,1,8.9,6.2,8.6,2032.2,59.81,25.9,78.62,52.8,47.3 °F,82,NNE,3.4,3.7 mph,30.18 in,0.00 in,0.00 in,0,4 w/m²
22/06/2021 04:55,400.9,8.2,6.2,8.3,1,8.4,6.2,8.3,2027.9,59.87,25.89,78.602,52.8,47.3 °F,82,NNE,4.3,4.6 mph,30.19 in,0.00 in,0.00 in,0,5.2 w/m²
22/06/2021 05:00,400.9,8.5,5.9,8.3,1,8.3,5.9,8.3,2028.1,59.97,25.89,78.602,52.8,47.3 °F,82,North,5.6,6.1 mph,30.19 in,0.00 in,0.00 in,0,6.6 w/m²
22/06/2021 05:05,400.9,9,6.1,9.1,1,9.1,6.1,9.1,2017.5,59.97,25.87,78.566,52.9,47.3 °F,82,NNE,5.6,6.0 mph,30.19 in,0.00 in,0.00 in,0,8.1 w/m²
22/06/2021 05:10,400.9,8.5,6.1,8.3,0.9,8.4,6.1,8.3,2011.4,60.09,25.88,78.584,53,47.4 °F,82,NE,3.9,4.2 mph,30.19 in,0.00 in,0.00 in,0,9.6 w/m²
22/06/2021 05:15,400.9,9.6,6.5,9.3,1,9.7,6.5,9.3,1999.4,60.1,25.83,78.494,52.9,47.4 °F,82,NNE,4.2,4.5 mph,30.19 in,0.00 in,0.00 in,0,11.6 w/m²
22/06/2021 05:20,400.9,8.7,6.2,8.6,1,8.8,6.2,8.6,1998,60.12,25.82,78.476,52.8,47.3 °F,82,NNE,3.8,4.1 mph,30.19 in,0.00 in,0.00 in,0,13.1 w/m²
22/06/2021 05:25,401,9.3,6.4,9,1,9.2,6.4,9,2004,60.14,25.8,78.44,52.9,47.3 °F,82,NNE,4.1,4.5 mph,30.19 in,0.00 in,0.00 in,0,16.5 w/m²
22/06/2021 05:30,400.9,9,6.2,9,1,9.2,6.2,9,2022.2,60.3,25.81,78.458,53,47.4 °F,82,NNE,4.5,4.8 mph,30.20 in,0.00 in,0.00 in,0,18.9 w/m²
22/06/2021 05:35,400.9,8.6,6.1,8.6,1,8.6,6.1,8.6,2017.7,60.27,25.8,78.44,53,47.4 °F,82,NNE,4.5,4.8 mph,30.20 in,0.00 in,0.00 in,0,19.4 w/m²
22/06/2021 05:40,400.9,9.3,6.2,9.1,1,9.2,6.2,9.1,2004.5,60.21,25.8,78.44,53,47.3 °F,81,NNE,3.7,3.8 mph,30.20 in,0.00 in,0.00 in,0,17.9 w/m²
22/06/2021 05:45,400.9,9.3,6.1,8.9,1,9.4,6.1,8.9,1990.8,60.17,25.8,78.44,53,47.3 °F,81,NNE,4.8,5.2 mph,30.20 in,0.00 in,0.00 in,0,18.9 w/m²
22/06/2021 05:50,400.9,9.5,6.1,9.3,1,9.4,6.1,9.3,1984.3,60.09,25.79,78.422,53.1,47.3 °F,81,NNE,5.5,5.9 mph,30.20 in,0.00 in,0.00 in,0,19 w/m²
22/06/2021 05:55,400.9,9.1,6.6,8.8,1,9.2,6.6,8.8,1982.8,60.12,25.78,78.404,53.2,47.2 °F,80,North,5.4,5.9 mph,30.20 in,0.00 in,0.00 in,0,19.4 w/m²
22/06/2021 06:00,400.9,10.2,6.6,9.9,1,10.1,6.6,9.9,1976,60.19,25.79,78.422,53.2,47.1 °F,80,NNE,5.3,5.8 mph,30.20 in,0.00 in,0.00 in,0,19.4 w/m²
22/06/2021 06:05,400.9,9.4,6.3,9,1,9.5,6.3,9,1971.1,60.34,25.79,78.422,53.4,47.3 °F,80,North,4.9,5.3 mph,30.20 in,0.00 in,0.00 in,0,19.6 w/m²
22/06/2021 06:10,400.9,9.5,6.3,9,1,9.5,6.3,9,1958.7,60.45,25.78,78.404,53.3,47.2 °F,80,NNE,4.7,5.2 mph,30.20 in,0.00 in,0.00 in,0,20.9 w/m²
22/06/2021 06:15,400.9,9.5,7.2,9.3,1,9.5,7.2,9.3,1953.6,60.55,25.8,78.44,53.3,47.2 °F,80,North,4.5,4.8 mph,30.20 in,0.00 in,0.00 in,0,24.3 w/m²
22/06/2021 06:20,400.9,9.3,7,9.2,1,9.3,7,9.2,1950.4,60.68,25.8,78.44,53.4,47.1 °F,79,NNE,5.3,5.7 mph,30.20 in,0.00 in,0.00 in,0,28 w/m²
22/06/2021 06:25,401,9.9,6.6,9.7,1,9.8,6.6,9.7,1948,60.75,25.78,78.404,53.4,47.2 °F,80,NNE,5.2,5.6 mph,30.21 in,0.00 in,0.00 in,0,35 w/m²
22/06/2021 06:30,400.9,9,6.1,8.8,1,9.1,6.1,8.8,1948.8,60.9,25.79,78.422,53.4,47.3 °F,80,NNE,5.2,5.6 mph,30.21 in,0.00 in,0.00 in,0,39.9 w/m²
22/06/2021 06:35,400.9,9.1,6.5,9,1,9,6.5,9,1946,60.94,25.78,78.404,53.3,47.2 °F,80,North,6.1,6.5 mph,30.21 in,0.00 in,0.00 in,0,45.4 w/m²
22/06/2021 06:40,400.9,9.5,6.9,9.4,1,9.7,6.9,9.4,1941.5,60.89,25.79,78.422,53.2,47.1 °F,80,North,6.6,7.1 mph,30.21 in,0.00 in,0.00 in,0,50.9 w/m²
22/06/2021 06:45,400.9,10.1,6.9,9.8,1,9.9,6.9,9.8,1934.5,60.8,25.77,78.386,53.3,47.1 °F,80,NNE,4.7,5.0 mph,30.20 in,0.00 in,0.00 in,0,54.2 w/m²
22/06/2021 06:50,400.9,9.6,6.6,9.2,1,9.5,6.6,9.2,1927.5,60.76,25.76,78.368,53.4,47.3 °F,80,NNE,4.7,5.0 mph,30.21 in,0.00 in,0.00 in,0,60.2 w/m²
22/06/2021 06:55,400.9,10.2,6.6,9.6,1,9.8,6.6,9.6,1922.5,60.7,25.71,78.278,53.4,47.2 °F,80,NNE,6.2,6.6 mph,30.22 in,0.00 in,0.00 in,0,64.9 w/m²
22/06/2021 07:00,400.9,11.4,7.4,11.3,1,11.9,7.4,11.3,1924.1,60.72,25.72,78.296,53.4,47.2 °F,80,NNE,5.4,5.9 mph,30.22 in,0.00 in,0.00 in,0,69.9 w/m²
22/06/2021 07:05,400.9,10.2,7,10,1,10,7,10,1925.1,60.63,25.72,78.296,53.4,47.3 °F,80,North,6,6.4 mph,30.22 in,0.00 in,0.00 in,0,73 w/m²
22/06/2021 07:10,400.9,10.1,7.3,10.2,1,10.4,7.3,10.2,1911,60.5,25.72,78.296,53.4,47.3 °F,80,NNE,3.2,3.3 mph,30.22 in,0.00 in,0.00 in,1,75.8 w/m²
22/06/2021 07:15,400.9,10.5,7.2,10.3,1,10.5,7.2,10.3,1895,60.35,25.7,78.26,53.5,47.3 °F,80,NNE,5,5.4 mph,30.21 in,0.00 in,0.00 in,1,86 w/m²
22/06/2021 07:20,400.9,10.7,7.7,10.5,1,10.6,7.7,10.5,1894.3,60.35,25.71,78.278,53.4,47.3 °F,80,NNE,5.8,6.3 mph,30.22 in,0.00 in,0.00 in,1,92 w/m²
22/06/2021 07:25,400.9,10.4,7.1,10.3,1,10.5,7.1,10.3,1894,60.44,25.7,78.26,53.5,47.3 °F,80,NNE,6.1,6.7 mph,30.22 in,0.00 in,0.00 in,1,96.8 w/m²
22/06/2021 07:30,401,10.5,7.3,10.3,1,10.6,7.3,10.3,1882.8,60.45,25.73,78.314,53.6,47.3 °F,80,NE,5,5.5 mph,30.22 in,0.00 in,0.00 in,1,100.7 w/m²
22/06/2021 07:35,400.9,11.3,7.7,11,1,11,7.7,11,1874.4,60.39,25.73,78.314,53.4,47.0 °F,79,NNE,5.5,5.9 mph,30.23 in,0.00 in,0.00 in,1,99.4 w/m²
22/06/2021 07:40,400.9,10.8,7.8,10.8,1,11,7.8,10.8,1873.7,60.34,25.71,78.278,53.6,47.2 °F,79,NNE,4.8,5.2 mph,30.23 in,0.00 in,0.00 in,1,98.3 w/m²
22/06/2021 07:45,400.9,10.7,7.3,10.2,1,10.6,7.3,10.2,1865.8,60.28,25.73,78.314,53.7,47.3 °F,79,NNE,5.5,6.0 mph,30.22 in,0.00 in,0.00 in,1,102.1 w/m²
