time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
17/06/2021 02:55,400.9,15.7,11.6,15.3,1,15.7,11.6,15.3,2793.4,73.18,30.5,86.9,67.2,64.3 °F,91,NNW,0.7,0.7 mph,29.89 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:00,400.9,15.1,11.3,14.9,1,15,11.3,14.9,2813.4,73.36,30.5,86.9,67.2,64.2 °F,90,NNW,0.5,0.5 mph,29.89 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:05,400.9,14.2,10.6,14.1,1,14.3,10.6,14.1,2842.6,73.58,30.5,86.9,67.2,64.3 °F,90,NNW,1.5,1.5 mph,29.89 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:10,400.9,15.7,11.2,15.2,1,15.7,11.2,15.2,2879.5,73.77,30.5,86.9,67.3,64.3 °F,90,NNW,0.3,0.3 mph,29.89 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:15,400.9,15.7,12,15.2,1,15.5,12,15.2,2915.9,73.92,30.5,86.9,67.2,64.2 °F,90,NNW,0.2,0.2 mph,29.90 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:20,400.9,14.2,11.2,14.6,1,14.7,11.2,14.6,2934.9,73.87,30.45,86.81,67.3,64.3 °F,90,NNW,1.2,1.2 mph,29.90 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:25,400.9,14.9,10.9,14.2,1,14.6,10.9,14.2,2960.4,73.85,30.44,86.792,67.4,64.4 °F,90,NNW,0.4,0.4 mph,29.90 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:30,400.9,14.4,11.2,14.7,1,14.9,11.2,14.7,2985.1,73.88,30.45,86.81,67.4,64.4 °F,90,NNW,0,0.0 mph,29.90 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:35,400.9,13.5,10,13,1,13,10,13,3003.4,73.82,30.41,86.738,67.4,64.4 °F,90,NNW,0.2,0.2 mph,29.90 in,0.00 in,0.00 in,0,0 w/m²
17/06/2021 03:40,400.9,15,10.9,14.9,1,15.2,10.9,14.9,3015.3,73.81,30.4,86.72,67.2,64.2 °F,90,NNW,1.5,1.5 mph,29.90 in,0.09 in,0.01 in,0,0 w/m²
17/06/2021 03:45,400.9,14.1,10.6,13.7,1,14.1,10.6,13.7,3015.8,73.8,30.41,86.738,67.2,64.4 °F,91,NNW,1.8,1.8 mph,29.89 in,0.09 in,0.01 in,0,0 w/m²
17/06/2021 03:50,400.9,14.6,10.8,14.1,1,14.6,10.8,14.1,3010.6,73.68,30.4,86.72,67.1,64.4 °F,91,NNW,3.1,3.2 mph,29.89 in,0.09 in,0.01 in,0,0 w/m²
17/06/2021 03:55,401,14.3,10.5,14.2,1,14.3,10.5,14.2,3013.1,73.65,30.41,86.738,67.1,64.2 °F,90,NNW,2.1,2.1 mph,29.88 in,0.00 in,0.01 in,0,0 w/m²
17/06/2021 04:00,400.9,14.1,10.6,14,1,14.2,10.6,14,3018.2,73.61,30.4,86.72,67.2,64.2 °F,90,NNW,2.3,2.3 mph,29.88 in,0.00 in,0.01 in,0,0 w/m²
17/06/2021 04:05,400.9,13.2,10.3,13,1,13.2,10.3,13,3022.4,73.68,30.4,86.72,67.2,64.2 °F,90,NNW,2,2.0 mph,29.88 in,0.00 in,0.01 in,0,0 w/m²
17/06/2021 04:10,400.9,13.7,10.2,13.3,1,13.5,10.2,13.3,3037,73.62,30.4,86.72,67.2,64.2 °F,90,NNW,1.5,1.5 mph,29.88 in,0.00 in,0.01 in,0,0 w/m²
17/06/2021 04:15,400.9,13.8,10.3,13.7,1,13.7,10.3,13.7,3049.8,73.65,30.39,86.702,67.2,64.2 °F,90,NNW,2.1,2.1 mph,29.88 in,0.00 in,0.01 in,0,0 w/m²
17/06/2021 04:20,400.9,13.6,10.4,13.1,0.9,13.5,10.4,13.1,3064.4,73.64,30.39,86.702,67.2,64.2 °F,90,NNW,0.9,0.9 mph,29.88 in,0.00 in,0.01 in,0,0 w/m²
17/06/2021 04:25,400.9,13.5,10.2,13.2,1,13.5,10.2,13.2,3079.2,73.58,30.35,86.63,67.2,64.4 °F,91,NNW,0.8,0.8 mph,29.88 in,0.00 in,0.01 in,0,0 w/m²
17/06/2021 04:30,400.9,13.5,10.2,13.2,1,13.4,10.2,13.2,3081.9,73.5,30.35,86.63,67.2,64.4 °F,91,NNW,0.8,0.8 mph,29.89 in,0.00 in,0.01 in,0,0.4 w/m²
17/06/2021 04:35,400.9,13.7,9.9,13.5,1,13.9,9.9,13.5,3084.3,73.48,30.39,86.702,67.1,64.3 °F,91,NNW,1.8,1.8 mph,29.89 in,0.00 in,0.01 in,0,0.5 w/m²
17/06/2021 04:40,400.9,13.2,10.2,13,1,13.2,10.2,13,3094,73.37,30.39,86.702,67.1,64.2 °F,90,NNW,0.1,0.1 mph,29.88 in,0.00 in,0.01 in,0,0.4 w/m²
17/06/2021 04:45,400.9,12.8,10.2,13,1,13,10.2,13,3104.4,73.31,30.38,86.684,67.1,64.2 °F,90,NNW,0,0.0 mph,29.88 in,0.00 in,0.01 in,0,0.4 w/m²
17/06/2021 04:50,400.9,12.5,9.7,12.4,1,12.5,9.7,12.4,3108.5,73.25,30.35,86.63,67.2,64.2 °F,90,NNW,0.9,0.9 mph,29.88 in,0.00 in,0.01 in,0,0.7 w/m²
17/06/2021 04:55,401,12.6,10,12.4,1,12.8,10,12.4,3112.9,73.23,30.33,86.594,67.2,64.2 °F,90,NNW,1.1,1.1 mph,29.88 in,0.00 in,0.01 in,0,0.9 w/m²
17/06/2021 05:00,400.9,13.5,10.2,13.1,1,13.4,10.2,13.1,3127,73.28,30.34,86.612,67.2,64.2 °F,90,NNW,0.4,0.4 mph,29.89 in,0.00 in,0.01 in,0,2 w/m²
17/06/2021 05:05,400.9,13.5,10.3,13.3,1,13.4,10.3,13.3,3136.3,73.32,30.32,86.576,67.2,64.1 °F,90,NNW,1.4,1.4 mph,29.89 in,0.00 in,0.01 in,0,2.4 w/m²
17/06/2021 05:10,400.9,14.1,10.2,13.7,1,13.7,10.2,13.7,3153.5,73.38,30.3,86.54,67.2,64.0 °F,89,NNW,1.1,1.1 mph,29.88 in,0.00 in,0.01 in,0,2.6 w/m²
17/06/2021 05:15,400.9,13.3,10.2,13.2,1,13.8,10.2,13.2,3150.9,73.38,30.3,86.54,67.2,64.0 °F,89,NNW,0.2,0.2 mph,29.88 in,0.00 in,0.01 in,0,3.8 w/m²
17/06/2021 05:20,400.9,12.3,9.5,12,1,12.3,9.5,12,3158.4,73.43,30.3,86.54,67.3,64.2 °F,90,NNW,0.8,0.8 mph,29.87 in,0.00 in,0.01 in,0,4.2 w/m²
17/06/2021 05:25,400.9,13.3,9.5,12.9,1,13.1,9.5,12.9,3167,73.48,30.3,86.54,67.2,64.0 °F,89,NNW,0.2,0.2 mph,29.88 in,0.00 in,0.01 in,0,4.6 w/m²
17/06/2021 05:30,400.9,13.3,10.6,13.2,1,13.4,10.6,13.2,3169.8,73.5,30.31,86.558,67.3,64.2 °F,89,NNW,0.4,0.4 mph,29.88 in,0.00 in,0.01 in,0,5.7 w/m²
17/06/2021 05:35,400.9,13.7,10.4,13,1,13.5,10.4,13,3185.6,73.51,30.3,86.54,67.4,64.3 °F,90,NNW,0.2,0.2 mph,29.88 in,0.00 in,0.01 in,0,5.8 w/m²
17/06/2021 05:40,400.9,13.2,10.3,13.1,1,13.5,10.3,13.1,3195.7,73.48,30.3,86.54,67.4,64.4 °F,90,NNW,0.2,0.2 mph,29.88 in,0.00 in,0.01 in,0,6.2 w/m²
17/06/2021 05:45,400.9,13,10.4,12.8,1,12.9,10.4,12.8,3200.7,73.43,30.3,86.54,67.4,64.4 °F,90,NNW,0.8,0.8 mph,29.88 in,0.00 in,0.01 in,0,6.2 w/m²
17/06/2021 05:50,401,13.2,10.4,13,1,13.1,10.4,13,3212.9,73.4,30.3,86.54,67.3,64.3 °F,90,NNW,1.6,1.6 mph,29.89 in,0.00 in,0.01 in,0,8.6 w/m²
17/06/2021 05:55,400.9,12.4,9.6,12.2,1,12.7,9.6,12.2,3224.2,73.31,30.3,86.54,67.2,64.3 °F,90,NNW,1.8,1.8 mph,29.89 in,0.00 in,0.01 in,0,9.6 w/m²
17/06/2021 06:00,400.9,12.5,9.4,12.3,1,12.4,9.4,12.3,3240,73.27,30.3,86.54,67.4,64.5 °F,91,NNW,1,1.0 mph,29.89 in,0.00 in,0.01 in,0,9.4 w/m²
17/06/2021 06:05,400.9,13.1,10.3,12.8,1,13,10.3,12.8,3244.1,73.18,30.29,86.522,67.4,64.5 °F,91,NNW,0.6,0.6 mph,29.89 in,0.00 in,0.01 in,0,7.3 w/m²
17/06/2021 06:10,400.9,12.7,9.9,12.7,1,12.8,9.9,12.7,3265.9,73.11,30.29,86.522,67.4,64.5 °F,91,NNW,0.7,0.7 mph,29.89 in,0.00 in,0.01 in,0,8.1 w/m²
17/06/2021 06:15,400.9,12.7,9.8,12.8,1,12.9,9.8,12.8,3279.5,73.07,30.3,86.54,67.2,64.4 °F,91,NNW,0.8,0.8 mph,29.89 in,0.00 in,0.01 in,0,7.1 w/m²
17/06/2021 06:20,400.9,12.3,9.7,12.3,1,12.4,9.7,12.3,3283.2,73.01,30.28,86.504,67.1,64.5 °F,91,NNW,1.8,1.8 mph,29.90 in,0.00 in,0.01 in,0,7.9 w/m²
17/06/2021 06:25,400.9,11.5,8.9,11.3,1,11.5,8.9,11.3,3279.5,73,30.3,86.54,67,64.1 °F,91,NNW,3,3.1 mph,29.90 in,0.00 in,0.01 in,0,10.3 w/m²
17/06/2021 06:30,400.9,12.5,8.9,12.2,1,12.2,8.9,12.2,3285,72.94,30.27,86.486,66.9,64.0 °F,91,NNW,1.8,1.8 mph,29.89 in,0.00 in,0.01 in,0,12.6 w/m²
17/06/2021 06:35,400.9,12.4,9.6,12.4,1,12.4,9.6,12.4,3283.3,72.9,30.27,86.486,66.9,64.0 °F,91,NW,1.2,1.2 mph,29.89 in,0.00 in,0.01 in,0,15.4 w/m²
17/06/2021 06:40,400.9,11.9,9.5,12,1,12,9.5,12,3286.9,72.81,30.22,86.396,67,64.1 °F,91,NW,1.8,1.8 mph,29.89 in,0.00 in,0.01 in,0,26.3 w/m²
17/06/2021 06:45,400.9,12.1,9.1,12,1,12,9.1,12,3286.5,72.77,30.21,86.378,66.9,64.0 °F,91,NW,1.7,1.7 mph,29.89 in,0.00 in,0.01 in,0,32.5 w/m²
17/06/2021 06:50,401,13,10.3,12.7,1,13,10.3,12.7,3288.7,72.8,30.2,86.36,66.9,64.0 °F,91,NW,1,1.0 mph,29.90 in,0.00 in,0.01 in,0,33.5 w/m²
17/06/2021 06:55,400.9,12.8,9.8,12.6,1,12.6,9.8,12.6,3287.2,72.82,30.2,86.36,67,64.2 °F,91,NW,1.3,1.3 mph,29.90 in,0.00 in,0.01 in,0,34.4 w/m²
17/06/2021 07:00,400.9,12.7,9.6,12.5,1,12.8,9.6,12.5,3282.3,72.9,30.2,86.36,67.1,64.2 °F,90,NW,0.3,0.3 mph,29.90 in,0.00 in,0.01 in,0,31.8 w/m²
17/06/2021 07:05,400.9,13.3,9.6,13,1,13.3,9.6,13,3281.4,72.99,30.2,86.36,67.2,64.2 °F,90,NW,1.5,1.5 mph,29.90 in,0.00 in,0.01 in,0,26.8 w/m²
17/06/2021 07:10,400.9,12.1,9.4,11.7,1,12.1,9.4,11.7,3294.4,73.07,30.2,86.36,67.1,64.2 °F,90,NNW,2.4,2.5 mph,29.90 in,0.00 in,0.01 in,0,28 w/m²
17/06/2021 07:15,400.9,13.6,10.1,12.7,1,13.6,10.1,12.7,3288.1,73.03,30.2,86.36,67.1,64.2 °F,90,NNW,1.9,1.9 mph,29.90 in,0.00 in,0.01 in,0,18.4 w/m²
