time,CO2,temp,hum_in,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
08/07/2021 00:40,1272.5,28.6,53.59,83.48,59.8,53.7 °F,80,SSW,2.4,2.4 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 00:45,1272.1,28.61,53.51,83.498,60,53.7 °F,80,SSW,2.3,2.3 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 00:50,1302.3,28.6,53.62,83.48,60.1,53.7 °F,80,South,2.4,2.4 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 00:55,1310,28.6,53.6,83.48,59.9,53.7 °F,80,South,3.6,3.8 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:00,1329.3,28.6,53.69,83.48,59.9,53.7 °F,80,SSW,2.5,2.5 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:05,1367.1,28.6,53.81,83.48,60,53.7 °F,80,South,2.7,2.8 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:10,1360.4,28.58,53.83,83.444,60,53.7 °F,80,SW,1.9,1.9 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:15,1351.4,28.53,53.98,83.354,60,54.0 °F,81,South,4.5,4.9 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:20,1366.1,28.54,54.19,83.372,59.9,54.1 °F,81,South,4.6,4.9 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:25,1367.3,28.51,54.21,83.318,59.9,54.1 °F,81,SSW,3.1,3.2 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:30,1414.6,28.51,54.39,83.318,59.9,54.1 °F,81,South,4.5,4.8 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:35,1446.6,28.5,54.5,83.3,60,54.1 °F,81,South,4.3,4.6 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:40,1463.9,28.5,54.61,83.3,59.9,54.1 °F,81,South,3.5,3.7 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:45,1443.4,28.5,54.75,83.3,59.9,54.1 °F,81,SSW,4.2,4.4 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:50,1439.1,28.5,54.94,83.3,59.7,54.1 °F,82,SSW,3.7,3.9 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 01:55,1418,28.5,54.9,83.3,59.6,54.0 °F,82,South,2.6,2.7 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:00,1411.4,28.49,54.92,83.282,59.5,53.9 °F,82,South,3.5,3.8 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:05,1398.2,28.44,54.92,83.192,59.3,53.9 °F,83,South,2.8,2.9 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:10,1408.2,28.41,54.9,83.138,59.3,54.0 °F,83,SSW,3.2,3.5 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:15,1430.4,28.4,54.97,83.12,59.4,53.9 °F,82,South,3.4,3.6 mph,30.15 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:20,1462.2,28.4,55.25,83.12,59.5,54.0 °F,82,SSW,2.2,2.2 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:25,1456.5,28.4,55.27,83.12,59.5,54.0 °F,82,South,2.8,3.0 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:30,1444.6,28.4,55.2,83.12,59.3,54.0 °F,83,South,2.5,2.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:35,1458.5,28.4,55.44,83.12,59.3,54.1 °F,83,SSW,3.2,3.4 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:40,1488.7,28.4,55.7,83.12,59.3,54.1 °F,83,SSW,4.2,4.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:45,1512.9,28.38,55.94,83.084,59.1,53.9 °F,83,South,3.2,3.2 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:50,1516.3,28.39,55.93,83.102,59.2,54.0 °F,83,South,4.6,4.9 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 02:55,1527.4,28.4,55.98,83.12,59.2,54.0 °F,83,South,2.8,2.9 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:00,1543.6,28.4,56.1,83.12,59.1,54.0 °F,84,South,2.4,2.4 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:05,1558.6,28.39,56.16,83.102,59,53.9 °F,84,SSW,1.3,1.3 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:10,1574.7,28.39,56.22,83.102,59,53.9 °F,84,SW,2.3,2.4 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:15,1587.8,28.39,56.3,83.102,59,53.9 °F,84,South,1.8,1.8 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:20,1589.6,28.4,56.34,83.12,59.1,54.1 °F,84,SSW,2.2,2.3 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:25,1589.4,28.4,56.54,83.12,59.3,54.3 °F,84,SSW,3.1,3.3 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:30,1597.6,28.4,56.6,83.12,59.3,54.3 °F,84,South,2.6,2.7 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:35,1592.2,28.39,56.55,83.102,59.5,54.4 °F,84,SW,2.4,2.5 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:40,1588.1,28.39,56.47,83.102,59.3,54.3 °F,84,SSW,2.5,2.6 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:45,1590.5,28.4,56.4,83.12,59.3,54.3 °F,84,SW,2.7,2.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:50,1584.8,28.38,56.32,83.084,59.3,54.6 °F,85,SW,1.7,1.7 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 03:55,1587.7,28.38,56.3,83.084,59.3,54.8 °F,85,SW,2,2.0 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:00,1593.6,28.4,56.36,83.12,59.3,54.6 °F,85,SW,2.4,2.5 mph,30.16 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:05,1582.1,28.39,56.43,83.102,59.3,54.8 °F,85,SW,1.9,1.9 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:10,1582.6,28.38,56.49,83.084,59.3,54.8 °F,85,SW,2.6,2.8 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:15,1584.3,28.39,56.49,83.102,59.3,54.8 °F,85,SSW,2.6,2.8 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:20,1573.5,28.4,56.49,83.12,59.3,54.8 °F,85,SW,1.6,1.6 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:25,1569.4,28.39,56.47,83.102,59.3,54.9 °F,86,SW,2,2.0 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:30,1549.2,28.37,56.31,83.066,59.3,54.8 °F,85,SSW,4.4,4.8 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:35,1532.8,28.36,56.27,83.048,59.3,54.8 °F,85,SSW,2.8,3.0 mph,30.17 in,0.00 in,0.00 in,0,0 w/m²
08/07/2021 04:40,1529.3,28.37,56.3,83.066,59.3,54.8 °F,85,SSW,2,2.0 mph,30.17 in,0.00 in,0.00 in,0,0.9 w/m²
08/07/2021 04:45,1537.7,28.35,56.38,83.03,59.3,54.9 °F,86,SSW,2.3,2.4 mph,30.17 in,0.00 in,0.00 in,0,1.4 w/m²
08/07/2021 04:50,1530.3,28.32,56.29,82.976,59.3,55.0 °F,86,South,2.8,2.9 mph,30.16 in,0.00 in,0.00 in,0,2.1 w/m²
08/07/2021 04:55,1514.4,28.3,56.21,82.94,59.1,54.8 °F,86,SW,2.7,2.8 mph,30.17 in,0.00 in,0.00 in,0,2.9 w/m²
08/07/2021 05:00,1506.3,28.3,56.17,82.94,59.1,54.8 °F,86,South,2.6,2.7 mph,30.17 in,0.00 in,0.00 in,0,4.2 w/m²
08/07/2021 05:05,1510.6,28.3,56.17,82.94,59.1,54.8 °F,86,SSW,3.1,3.2 mph,30.17 in,0.00 in,0.00 in,0,5.5 w/m²
08/07/2021 05:10,1517.5,28.31,56.19,82.958,59,54.7 °F,86,SSW,2.2,2.2 mph,30.17 in,0.00 in,0.00 in,0,6.6 w/m²
08/07/2021 05:15,1519,28.3,56.18,82.94,59,55.2 °F,87,SW,2.5,2.6 mph,30.17 in,0.00 in,0.00 in,0,8.5 w/m²
08/07/2021 05:20,1523.2,28.3,56.15,82.94,59,55.2 °F,87,SW,3.3,3.5 mph,30.17 in,0.00 in,0.00 in,0,10.2 w/m²
08/07/2021 05:25,1517.9,28.3,56.1,82.94,59,55.2 °F,87,SW,1.6,1.6 mph,30.17 in,0.00 in,0.00 in,0,11.3 w/m²
08/07/2021 05:30,1503.3,28.3,56.12,82.94,58.8,55.0 °F,87,SW,3.1,3.3 mph,30.18 in,0.00 in,0.00 in,0,11.9 w/m²
08/07/2021 05:35,1510.2,28.3,56.17,82.94,58.8,55.0 °F,87,SSW,2.6,2.8 mph,30.17 in,0.00 in,0.00 in,0,9.5 w/m²
08/07/2021 05:40,1523.8,28.3,56.2,82.94,59,55.2 °F,87,SSW,2.2,2.3 mph,30.18 in,0.00 in,0.00 in,0,8.7 w/m²
08/07/2021 05:45,1518.1,28.3,56.2,82.94,59,55.2 °F,87,SW,2,2.0 mph,30.18 in,0.00 in,0.00 in,0,9.2 w/m²
08/07/2021 05:50,1517.9,28.3,56.23,82.94,59.1,55.4 °F,87,SSW,2.4,2.5 mph,30.18 in,0.00 in,0.00 in,0,9.7 w/m²
08/07/2021 05:55,1522.6,28.3,56.26,82.94,59.1,55.4 °F,87,South,1,1.0 mph,30.18 in,0.00 in,0.00 in,0,14.6 w/m²
08/07/2021 06:00,1529.8,28.3,56.24,82.94,59.1,55.4 °F,87,SSW,1.7,1.7 mph,30.18 in,0.00 in,0.00 in,0,17.1 w/m²
08/07/2021 06:05,1526.4,28.3,56.2,82.94,59.2,55.5 °F,87,SSW,2.8,2.8 mph,30.18 in,0.00 in,0.00 in,0,24.5 w/m²
08/07/2021 06:10,1526.9,28.31,56.22,82.958,59.3,55.5 °F,87,SSW,1.6,1.6 mph,30.18 in,0.00 in,0.00 in,0,33 w/m²
08/07/2021 06:15,1534.1,28.3,56.28,82.94,59.3,55.5 °F,87,SSW,3.1,3.2 mph,30.19 in,0.00 in,0.00 in,0,36.3 w/m²
08/07/2021 06:20,1528.7,28.3,56.23,82.94,59.1,55.3 °F,87,South,2.5,2.6 mph,30.19 in,0.00 in,0.00 in,0,46.9 w/m²
08/07/2021 06:25,1526.1,28.3,56.2,82.94,59.2,55.0 °F,86,SSW,2.6,2.6 mph,30.19 in,0.00 in,0.00 in,0,46.9 w/m²
08/07/2021 06:30,1531.7,28.3,56.27,82.94,59.5,55.2 °F,86,South,1.8,1.8 mph,30.19 in,0.00 in,0.00 in,0,47.9 w/m²
08/07/2021 06:35,1526.3,28.3,56.2,82.94,59.7,55.4 °F,86,SW,2.4,2.4 mph,30.19 in,0.00 in,0.00 in,0,55.8 w/m²
08/07/2021 06:40,1523.2,28.3,56.2,82.94,59.9,55.5 °F,85,South,2,2.0 mph,30.19 in,0.00 in,0.00 in,0,59.4 w/m²
08/07/2021 06:45,1513.6,28.3,56.12,82.94,60.1,55.6 °F,85,SSW,2.6,2.7 mph,30.19 in,0.00 in,0.00 in,1,64.8 w/m²
08/07/2021 06:50,1510.4,28.29,56.05,82.922,60,55.4 °F,85,South,2.1,2.1 mph,30.20 in,0.00 in,0.00 in,1,68.3 w/m²
08/07/2021 06:55,1524.3,28.3,56.11,82.94,60.2,55.3 °F,84,South,2.1,2.1 mph,30.19 in,0.00 in,0.00 in,1,69.4 w/m²
08/07/2021 07:00,1525.5,28.3,56.07,82.94,60.5,55.4 °F,83,SSW,2.5,2.5 mph,30.20 in,0.00 in,0.00 in,0,67.5 w/m²
08/07/2021 07:05,1518.5,28.3,56.1,82.94,60.7,55.5 °F,83,SSW,1.9,2.0 mph,30.20 in,0.00 in,0.00 in,0,53.7 w/m²
08/07/2021 07:10,1519.6,28.3,56.02,82.94,60.8,55.6 °F,83,SSW,1.3,1.4 mph,30.20 in,0.00 in,0.00 in,0,49.9 w/m²
08/07/2021 07:15,1515.1,28.3,56,82.94,60.8,55.5 °F,83,South,2.8,2.8 mph,30.20 in,0.00 in,0.00 in,0,49.9 w/m²
08/07/2021 07:20,1506.2,28.3,55.99,82.94,60.8,55.4 °F,83,SSW,2.4,2.4 mph,30.20 in,0.00 in,0.00 in,0,52 w/m²
08/07/2021 07:25,1503.7,28.3,55.94,82.94,60.8,55.5 °F,83,SW,2.5,2.6 mph,30.20 in,0.00 in,0.00 in,1,63.2 w/m²
08/07/2021 07:30,1505.7,28.3,55.86,82.94,60.8,55.3 °F,83,SSW,2.7,2.8 mph,30.21 in,0.00 in,0.00 in,1,72 w/m²
08/07/2021 07:35,1495.1,28.3,55.8,82.94,60.8,55.0 °F,82,SW,2.4,2.5 mph,30.21 in,0.00 in,0.00 in,1,77.2 w/m²
08/07/2021 07:40,1475.6,28.29,55.7,82.922,60.9,55.2 °F,82,South,1.4,1.4 mph,30.21 in,0.00 in,0.00 in,1,79.6 w/m²
08/07/2021 07:45,1466.6,28.27,55.66,82.886,61.1,55.4 °F,82,SSW,1.7,1.7 mph,30.21 in,0.00 in,0.00 in,1,85.7 w/m²
08/07/2021 07:50,1459.4,28.24,55.6,82.832,60.9,55.2 °F,82,SW,2.1,2.1 mph,30.21 in,0.00 in,0.00 in,1,91.4 w/m²
08/07/2021 07:55,1442.6,28.22,55.52,82.796,61,55.2 °F,81,SSW,1.1,1.1 mph,30.22 in,0.00 in,0.00 in,1,91.5 w/m²
08/07/2021 08:00,1427.4,28.21,55.43,82.778,61.2,55.4 °F,82,South,1.6,1.6 mph,30.21 in,0.00 in,0.00 in,1,90.8 w/m²
08/07/2021 08:05,1418.6,28.21,55.47,82.778,60.9,55.2 °F,82,SW,1.6,1.6 mph,30.21 in,0.00 in,0.00 in,1,85.6 w/m²
08/07/2021 08:10,1418.6,28.2,55.52,82.76,60.8,55.1 °F,82,SSW,2,2.0 mph,30.22 in,0.00 in,0.00 in,1,85.3 w/m²
08/07/2021 08:15,1419.9,28.21,55.61,82.778,60.9,55.2 °F,82,SW,1.1,1.1 mph,30.22 in,0.00 in,0.00 in,1,91.9 w/m²
08/07/2021 08:20,1426.1,28.25,55.9,82.85,61.2,55.4 °F,82,South,2.3,2.4 mph,30.21 in,0.00 in,0.00 in,1,106.6 w/m²
08/07/2021 08:25,1434.4,28.3,56.06,82.94,60.9,55.4 °F,82,SSW,2.8,2.9 mph,30.22 in,0.00 in,0.00 in,1,118.3 w/m²
08/07/2021 08:30,1445.6,28.3,56.14,82.94,61,55.4 °F,82,SW,3.3,3.4 mph,30.22 in,0.00 in,0.00 in,1,144.6 w/m²
08/07/2021 08:35,1447.5,28.3,56.1,82.94,61.3,55.5 °F,82,SW,2.1,2.2 mph,30.22 in,0.00 in,0.00 in,2,181.2 w/m²
08/07/2021 08:40,1453.3,28.29,56.09,82.922,61.6,55.7 °F,81,South,3.4,3.6 mph,30.22 in,0.00 in,0.00 in,2,246.7 w/m²
08/07/2021 08:45,1460.2,28.3,56.15,82.94,61.9,55.7 °F,80,SSE,2,2.0 mph,30.22 in,0.00 in,0.00 in,2,244.7 w/m²
08/07/2021 08:50,1470.6,28.3,56.2,82.94,62.2,55.7 °F,80,South,2.3,2.4 mph,30.22 in,0.00 in,0.00 in,2,240.4 w/m²
08/07/2021 08:55,1476.7,28.29,56.19,82.922,62.4,55.9 °F,80,South,1.8,1.8 mph,30.22 in,0.00 in,0.00 in,2,264.3 w/m²
08/07/2021 09:00,1476,28.3,56.17,82.94,62.7,55.7 °F,78,SSE,2.1,2.1 mph,30.23 in,0.00 in,0.00 in,3,396.4 w/m²
08/07/2021 09:05,1475.4,28.3,56.12,82.94,63.5,56.1 °F,77,SSW,3.3,3.4 mph,30.22 in,0.00 in,0.00 in,3,390.7 w/m²
08/07/2021 09:10,1483,28.3,56.15,82.94,64.2,56.1 °F,75,SSE,2,2.0 mph,30.22 in,0.00 in,0.00 in,4,519.7 w/m²
08/07/2021 09:15,1489.8,28.3,56.12,82.94,65.1,56.1 °F,73,South,3.3,3.5 mph,30.23 in,0.00 in,0.00 in,5,618.3 w/m²
08/07/2021 09:20,1500.6,28.3,56.17,82.94,65,56.3 °F,74,South,2.8,2.9 mph,30.23 in,0.00 in,0.00 in,3,394.4 w/m²
08/07/2021 09:25,1504.1,28.3,56.18,82.94,65,56.4 °F,74,South,2.9,3.1 mph,30.23 in,0.00 in,0.00 in,2,290.6 w/m²
08/07/2021 09:30,1498,28.3,56.11,82.94,64.9,56.0 °F,73,South,4.6,5.0 mph,30.22 in,0.00 in,0.00 in,5,565.1 w/m²
08/07/2021 09:35,1486.3,28.3,56.03,82.94,64.2,55.7 °F,74,South,4,4.2 mph,30.23 in,0.00 in,0.00 in,4,524.1 w/m²
08/07/2021 09:40,1478.6,28.3,55.96,82.94,64.3,55.4 °F,73,SW,2.8,2.9 mph,30.23 in,0.00 in,0.00 in,6,527.4 w/m²
08/07/2021 09:45,1464.3,28.3,55.8,82.94,65,55.8 °F,72,SW,2.6,2.7 mph,30.23 in,0.00 in,0.00 in,6,528.4 w/m²
08/07/2021 09:50,1451.2,28.3,55.72,82.94,65.8,55.5 °F,70,South,2.8,3.0 mph,30.23 in,0.00 in,0.00 in,7,614.4 w/m²
08/07/2021 09:55,1454.3,28.3,55.68,82.94,65.3,55.8 °F,71,SSW,5.2,5.5 mph,30.23 in,0.00 in,0.00 in,5,572 w/m²
08/07/2021 10:00,1460,28.3,55.6,82.94,65.2,54.8 °F,70,South,1.6,1.6 mph,30.22 in,0.00 in,0.00 in,7,604.4 w/m²
08/07/2021 10:05,1466.6,28.3,55.6,82.94,66.1,55.2 °F,68,South,2,2.0 mph,30.22 in,0.00 in,0.00 in,6,650.9 w/m²
08/07/2021 10:10,1474.4,28.26,55.56,82.868,66.1,54.8 °F,67,SSW,3.2,3.5 mph,30.22 in,0.00 in,0.00 in,6,650.9 w/m²
08/07/2021 10:15,1471,28.23,55.53,82.814,65.8,54.6 °F,67,SSW,2.6,2.7 mph,30.22 in,0.00 in,0.00 in,6,667.5 w/m²
08/07/2021 10:20,1465.6,28.22,55.46,82.796,66.1,54.4 °F,66,South,2.4,2.5 mph,30.22 in,0.00 in,0.00 in,6,729.2 w/m²
08/07/2021 10:25,1462.7,28.22,55.46,82.796,66.8,54.9 °F,66,SSE,3.4,3.6 mph,30.22 in,0.00 in,0.00 in,6,749.8 w/m²
08/07/2021 10:30,1468.1,28.22,55.5,82.796,67.6,54.6 °F,63,SSW,3.1,3.3 mph,30.23 in,0.00 in,0.00 in,6,752.3 w/m²
08/07/2021 10:35,1464.2,28.21,55.42,82.778,67.7,55.4 °F,65,South,4.2,4.5 mph,30.23 in,0.00 in,0.00 in,8,740.5 w/m²
08/07/2021 10:40,1454.8,28.2,55.4,82.76,68.1,55.2 °F,64,SSE,3.9,4.2 mph,30.22 in,0.00 in,0.00 in,9,751.5 w/m²
08/07/2021 10:45,1452.3,28.2,55.4,82.76,68.2,55.4 °F,64,South,4.7,5.0 mph,30.23 in,0.00 in,0.00 in,8,786.1 w/m²
08/07/2021 10:50,1448.4,28.2,55.38,82.76,68.7,55.8 °F,63,South,3.6,3.9 mph,30.22 in,0.00 in,0.00 in,8,828.3 w/m²
08/07/2021 10:55,1444.4,28.23,55.39,82.814,68.4,56.1 °F,65,SSE,4.1,4.4 mph,30.23 in,0.00 in,0.00 in,8,836.8 w/m²
08/07/2021 11:00,1443.4,28.26,55.37,82.868,68.1,55.8 °F,65,South,4.9,5.2 mph,30.23 in,0.00 in,0.00 in,8,821.1 w/m²
08/07/2021 11:05,1449,28.29,55.39,82.922,68,56.3 °F,66,SSE,5.4,5.8 mph,30.22 in,0.00 in,0.00 in,9,869.1 w/m²
08/07/2021 11:10,1460.1,28.29,55.4,82.922,66.9,56.0 °F,68,SSE,4.2,4.5 mph,30.23 in,0.00 in,0.00 in,8,935.4 w/m²
08/07/2021 11:15,1472.5,28.3,55.41,82.94,67.2,55.6 °F,67,SSE,3.5,3.7 mph,30.23 in,0.00 in,0.00 in,8,935.4 w/m²
08/07/2021 11:20,1486,28.3,55.42,82.94,67.4,57.3 °F,70,SSW,3.3,3.5 mph,30.23 in,0.00 in,0.00 in,1,97.9 w/m²
08/07/2021 11:25,1516.3,28.3,55.42,82.94,65.2,57.7 °F,77,SW,2.8,3.0 mph,30.23 in,0.00 in,0.00 in,0,41.6 w/m²
08/07/2021 11:30,1535.5,28.3,55.4,82.94,64.7,57.5 °F,78,SW,0.7,0.7 mph,30.23 in,0.00 in,0.00 in,0,50.3 w/m²
08/07/2021 11:35,1545.5,28.3,55.64,82.94,64.7,57.8 °F,79,South,0.9,0.9 mph,30.23 in,0.00 in,0.00 in,1,68.3 w/m²
08/07/2021 11:40,1549.1,28.3,55.91,82.94,64.5,57.2 °F,78,SSW,1.1,1.1 mph,30.23 in,0.00 in,0.00 in,1,87 w/m²
08/07/2021 11:45,1559.3,28.35,56.12,83.03,64.4,56.9 °F,77,SW,1.7,1.7 mph,30.23 in,0.00 in,0.00 in,1,111.8 w/m²
08/07/2021 11:50,1555.3,28.4,56.13,83.12,64.4,56.4 °F,76,SW,1.8,1.8 mph,30.23 in,0.00 in,0.00 in,1,137.9 w/m²
08/07/2021 11:55,1547,28.4,55.81,83.12,64.6,56.4 °F,75,SW,0.9,0.9 mph,30.23 in,0.00 in,0.00 in,2,184.1 w/m²
08/07/2021 12:00,1593.6,28.4,55.91,83.12,65,56.2 °F,74,SW,1.8,1.9 mph,30.23 in,0.00 in,0.00 in,2,239.1 w/m²
08/07/2021 12:05,1633,28.44,56.21,83.192,65.3,56.7 °F,74,SW,2.4,2.5 mph,30.23 in,0.00 in,0.00 in,3,290 w/m²
08/07/2021 12:10,1680.7,28.5,56.39,83.3,65.6,56.5 °F,73,SW,1.8,1.9 mph,30.23 in,0.00 in,0.00 in,3,328.7 w/m²
08/07/2021 12:15,1683.5,28.5,56.37,83.3,66.1,56.8 °F,72,WSW,1.8,1.8 mph,30.23 in,0.00 in,0.00 in,4,374.2 w/m²
08/07/2021 12:20,1691.5,28.54,56.43,83.372,66.7,56.5 °F,70,West,1.3,1.3 mph,30.23 in,0.00 in,0.00 in,4,361.7 w/m²
08/07/2021 12:25,1729.8,28.59,56.49,83.462,67.3,56.7 °F,69,SW,2.3,2.4 mph,30.23 in,0.00 in,0.00 in,4,373.7 w/m²
08/07/2021 12:30,1762.4,28.63,56.58,83.534,67.1,56.7 °F,70,South,2.8,3.0 mph,30.23 in,0.00 in,0.00 in,4,402.8 w/m²
08/07/2021 12:35,1781.1,28.7,56.88,83.66,67.2,56.4 °F,68,SSW,3.1,3.3 mph,30.23 in,0.00 in,0.00 in,6,586 w/m²
08/07/2021 12:40,1792.5,28.7,57.27,83.66,67.7,55.8 °F,66,South,2.9,3.0 mph,30.23 in,0.00 in,0.00 in,7,685.9 w/m²
08/07/2021 12:45,1807.3,28.7,57.4,83.66,68.4,55.9 °F,65,SSW,2.5,2.6 mph,30.22 in,0.00 in,0.00 in,6,623.5 w/m²
